date,trainset_id,bay_id,bay_number,is_ibl_bay,shunt_cost,turnout_order
2025-07-28,TS-006,BAY-3,3,True,0.0,6
2025-07-28,TS-007,BAY-6,6,False,0.91,7
2025-07-28,TS-008,BAY-15,15,False,9.16,8
2025-07-28,TS-009,BAY-1,1,True,0.0,9
2025-07-28,TS-010,BAY-28,28,False,19.22,10
2025-07-28,TS-011,BAY-21,21,False,12.96,11
2025-07-28,TS-012,BAY-19,19,False,13.83,12
2025-07-28,TS-013,BAY-7,7,False,2.07,13
2025-07-28,TS-014,BAY-26,26,False,19.83,14
2025-07-28,TS-015,BAY-25,25,False,22.89,15
2025-07-28,TS-016,BAY-8,8,False,3.33,16
2025-07-28,TS-017,BAY-11,11,False,6.67,17
2025-07-28,TS-018,BAY-24,24,False,22.35,18
2025-07-28,TS-019,BAY-18,18,False,13.55,19
2025-07-28,TS-020,BAY-17,17,False,13.77,20
2025-07-28,TS-021,BAY-23,23,False,14.95,21
2025-07-28,TS-022,BAY-16,16,False,12.9,22
2025-07-28,TS-023,BAY-4,4,True,0.0,23
2025-07-28,TS-024,BAY-12,12,False,7.53,24
2025-07-28,TS-025,BAY-27,27,False,21.14,25
2025-07-29,TS-001,BAY-9,9,False,4.03,1
2025-07-29,TS-002,BAY-27,27,False,24.64,2
2025-07-29,TS-003,BAY-28,28,False,23.81,3
2025-07-29,TS-004,BAY-4,4,True,0.0,4
2025-07-29,TS-005,BAY-1,1,True,0.0,5
2025-07-29,TS-006,BAY-17,17,False,10.94,6
2025-07-29,TS-007,BAY-20,20,False,16.11,7
2025-07-29,TS-008,BAY-24,24,False,15.21,8
2025-07-29,TS-009,BAY-6,6,False,1.1,9
2025-07-29,TS-010,BAY-30,30,False,21.35,10
2025-07-29,TS-011,BAY-22,22,False,14.58,11
2025-07-29,TS-012,BAY-23,23,False,17.13,12
2025-07-29,TS-013,BAY-21,21,False,13.93,13
2025-07-29,TS-014,BAY-25,25,False,19.19,14
2025-07-29,TS-015,BAY-16,16,False,10.52,15
2025-07-29,TS-016,BAY-26,26,False,18.1,16
2025-07-29,TS-017,BAY-7,7,False,2.14,17
2025-07-29,TS-018,BAY-29,29,False,28.49,18
2025-07-29,TS-019,BAY-15,15,False,9.63,19
2025-07-29,TS-020,BAY-11,11,False,4.9,20
2025-07-29,TS-021,BAY-18,18,False,14.33,21
2025-07-29,TS-022,BAY-12,12,False,6.69,22
2025-07-29,TS-023,BAY-2,2,True,0.0,23
2025-07-29,TS-024,BAY-8,8,False,2.66,24
2025-07-29,TS-025,BAY-10,10,False,4.7,25
2025-07-30,TS-001,BAY-4,4,True,0.0,1
2025-07-30,TS-002,BAY-24,24,False,22.67,2
2025-07-30,TS-003,BAY-19,19,False,11.62,3
2025-07-30,TS-004,BAY-9,9,False,4.59,4
2025-07-30,TS-005,BAY-22,22,False,19.79,5
2025-07-30,TS-006,BAY-25,25,False,23.02,6
2025-07-30,TS-007,BAY-18,18,False,14.48,7
2025-07-30,TS-008,BAY-2,2,True,0.0,8
2025-07-30,TS-009,BAY-11,11,False,5.75,9
2025-07-30,TS-010,BAY-23,23,False,21.48,10
2025-07-30,TS-011,BAY-29,29,False,21.44,11
2025-07-30,TS-012,BAY-26,26,False,16.82,12
2025-07-30,TS-013,BAY-14,14,False,7.73,13
2025-07-30,TS-014,BAY-6,6,False,1.14,14
2025-07-30,TS-015,BAY-20,20,False,16.5,15
2025-07-30,TS-016,BAY-7,7,False,2.25,16
2025-07-30,TS-017,BAY-17,17,False,11.07,17
2025-07-30,TS-018,BAY-10,10,False,5.79,18
2025-07-30,TS-019,BAY-13,13,False,7.9,19
2025-07-30,TS-020,BAY-27,27,False,23.42,20
2025-07-30,TS-021,BAY-16,16,False,11.94,21
2025-07-30,TS-022,BAY-5,5,True,0.0,22
2025-07-30,TS-023,BAY-1,1,True,0.0,23
2025-07-30,TS-024,BAY-15,15,False,10.13,24
2025-07-30,TS-025,BAY-21,21,False,18.39,25
2025-07-31,TS-001,BAY-15,15,False,9.49,1
2025-07-31,TS-002,BAY-23,23,False,17.25,2
2025-07-31,TS-003,BAY-20,20,False,14.32,3
2025-07-31,TS-004,BAY-21,21,False,14.62,4
2025-07-31,TS-005,BAY-4,4,True,0.0,5
2025-07-31,TS-006,BAY-16,16,False,12.99,6
2025-07-31,TS-007,BAY-29,29,False,25.77,7
2025-07-31,TS-008,BAY-9,9,False,3.7,8
2025-07-31,TS-009,BAY-10,10,False,5.46,9
2025-07-31,TS-010,BAY-1,1,True,0.0,10
2025-07-31,TS-011,BAY-5,5,True,0.0,11
2025-07-31,TS-012,BAY-28,28,False,24.57,12
2025-07-31,TS-013,BAY-2,2,True,0.0,13
2025-07-31,TS-014,BAY-25,25,False,22.97,14
2025-07-31,TS-015,BAY-12,12,False,7.15,15
2025-07-31,TS-016,BAY-18,18,False,11.0,16
2025-07-31,TS-017,BAY-17,17,False,11.55,17
2025-07-31,TS-018,BAY-24,24,False,21.62,18
2025-07-31,TS-019,BAY-7,7,False,1.67,19
2025-07-31,TS-020,BAY-19,19,False,14.7,20
2025-07-31,TS-021,BAY-30,30,False,26.24,21
2025-07-31,TS-022,BAY-11,11,False,5.13,22
2025-07-31,TS-023,BAY-27,27,False,24.38,23
2025-07-31,TS-024,BAY-22,22,False,18.79,24
2025-07-31,TS-025,BAY-13,13,False,7.81,25
2025-08-01,TS-001,BAY-8,8,False,2.59,1
2025-08-01,TS-002,BAY-28,28,False,25.3,2
2025-08-01,TS-003,BAY-17,17,False,10.36,3
2025-08-01,TS-004,BAY-30,30,False,20.81,4
2025-08-01,TS-005,BAY-13,13,False,7.86,5
2025-08-01,TS-006,BAY-27,27,False,24.34,6
2025-08-01,TS-007,BAY-15,15,False,10.81,7
2025-08-01,TS-008,BAY-2,2,True,0.0,8
2025-08-01,TS-009,BAY-12,12,False,7.05,9
2025-08-01,TS-010,BAY-6,6,False,0.99,10
2025-08-01,TS-011,BAY-23,23,False,15.15,11
2025-08-01,TS-012,BAY-19,19,False,14.21,12
2025-08-01,TS-013,BAY-21,21,False,15.78,13
2025-08-01,TS-014,BAY-11,11,False,7.07,14
2025-08-01,TS-015,BAY-18,18,False,11.66,15
2025-08-01,TS-016,BAY-29,29,False,27.34,16
2025-08-01,TS-017,BAY-20,20,False,14.52,17
2025-08-01,TS-018,BAY-5,5,True,0.0,18
2025-08-01,TS-019,BAY-10,10,False,5.45,19
2025-08-01,TS-020,BAY-1,1,True,0.0,20
2025-08-01,TS-021,BAY-9,9,False,4.04,21
2025-08-01,TS-022,BAY-25,25,False,19.8,22
2025-08-01,TS-023,BAY-3,3,True,0.0,23
2025-08-01,TS-024,BAY-24,24,False,22.72,24
2025-08-01,TS-025,BAY-7,7,False,1.9,25
2025-08-02,TS-001,BAY-21,21,False,13.55,1
2025-08-02,TS-002,BAY-13,13,False,7.42,2
2025-08-02,TS-003,BAY-20,20,False,16.17,3
2025-08-02,TS-004,BAY-2,2,True,0.0,4
2025-08-02,TS-005,BAY-18,18,False,11.89,5
2025-08-02,TS-006,BAY-10,10,False,5.39,6
2025-08-02,TS-007,BAY-15,15,False,11.13,7
2025-08-02,TS-008,BAY-22,22,False,17.71,8
2025-08-02,TS-009,BAY-27,27,False,19.43,9
2025-08-02,TS-010,BAY-9,9,False,3.88,10
2025-08-02,TS-011,BAY-24,24,False,21.86,11
2025-08-02,TS-012,BAY-1,1,True,0.0,12
2025-08-02,TS-013,BAY-14,14,False,8.11,13
2025-08-02,TS-014,BAY-16,16,False,11.2,14
2025-08-02,TS-015,BAY-12,12,False,7.74,15
2025-08-02,TS-016,BAY-25,25,False,17.34,16
2025-08-02,TS-017,BAY-26,26,False,23.37,17
2025-08-02,TS-018,BAY-23,23,False,17.36,18
2025-08-02,TS-019,BAY-4,4,True,0.0,19
2025-08-02,TS-020,BAY-7,7,False,1.96,20
2025-08-02,TS-021,BAY-5,5,True,0.0,21
2025-08-02,TS-022,BAY-17,17,False,14.13,22
2025-08-02,TS-023,BAY-8,8,False,3.23,23
2025-08-02,TS-024,BAY-3,3,True,0.0,24
2025-08-02,TS-025,BAY-28,28,False,20.04,25
2025-08-03,TS-001,BAY-12,12,False,6.72,1
2025-08-03,TS-002,BAY-30,30,False,21.63,2
2025-08-03,TS-003,BAY-21,21,False,14.78,3
2025-08-03,TS-004,BAY-4,4,True,0.0,4
2025-08-03,TS-005,BAY-15,15,False,10.41,5
2025-08-03,TS-006,BAY-17,17,False,12.87,6
2025-08-03,TS-007,BAY-29,29,False,22.3,7
2025-08-03,TS-008,BAY-13,13,False,6.89,8
2025-08-03,TS-009,BAY-19,19,False,13.39,9
2025-08-03,TS-010,BAY-14,14,False,7.25,10
2025-08-03,TS-011,BAY-26,26,False,22.09,11
2025-08-03,TS-012,BAY-9,9,False,4.71,12
2025-08-03,TS-013,BAY-23,23,False,16.31,13
2025-08-03,TS-014,BAY-20,20,False,16.16,14
2025-08-03,TS-015,BAY-8,8,False,3.12,15
2025-08-03,TS-016,BAY-27,27,False,22.94,16
2025-08-03,TS-017,BAY-5,5,True,0.0,17
2025-08-03,TS-018,BAY-7,7,False,1.65,18
2025-08-03,TS-019,BAY-1,1,True,0.0,19
2025-08-03,TS-020,BAY-6,6,False,0.99,20
2025-08-03,TS-021,BAY-11,11,False,5.11,21
2025-08-03,TS-022,BAY-3,3,True,0.0,22
2025-08-03,TS-023,BAY-28,28,False,20.0,23
2025-08-03,TS-024,BAY-10,10,False,5.72,24
2025-08-03,TS-025,BAY-22,22,False,15.96,25
2025-08-04,TS-001,BAY-17,17,False,13.35,1
2025-08-04,TS-002,BAY-24,24,False,21.53,2
2025-08-04,TS-003,BAY-23,23,False,20.76,3
2025-08-04,TS-004,BAY-26,26,False,24.94,4
2025-08-04,TS-005,BAY-15,15,False,9.78,5
2025-08-04,TS-006,BAY-8,8,False,2.6,6
2025-08-04,TS-007,BAY-19,19,False,15.09,7
2025-08-04,TS-008,BAY-13,13,False,8.88,8
2025-08-04,TS-009,BAY-22,22,False,15.42,9
2025-08-04,TS-010,BAY-27,27,False,24.26,10
2025-08-04,TS-011,BAY-10,10,False,4.32,11
2025-08-04,TS-012,BAY-1,1,True,0.0,12
2025-08-04,TS-013,BAY-14,14,False,7.38,13
2025-08-04,TS-014,BAY-3,3,True,0.0,14
2025-08-04,TS-015,BAY-29,29,False,27.05,15
2025-08-04,TS-016,BAY-18,18,False,12.61,16
2025-08-04,TS-017,BAY-6,6,False,0.93,17
2025-08-04,TS-018,BAY-16,16,False,10.48,18
2025-08-04,TS-019,BAY-11,11,False,4.92,19
2025-08-04,TS-020,BAY-5,5,True,0.0,20
2025-08-04,TS-021,BAY-9,9,False,3.36,21
2025-08-04,TS-022,BAY-28,28,False,21.01,22
2025-08-04,TS-023,BAY-20,20,False,14.21,23
2025-08-04,TS-024,BAY-2,2,True,0.0,24
2025-08-04,TS-025,BAY-12,12,False,5.69,25
2025-08-05,TS-001,BAY-24,24,False,17.4,1
2025-08-05,TS-002,BAY-26,26,False,18.03,2
2025-08-05,TS-003,BAY-25,25,False,16.61,3
2025-08-05,TS-004,BAY-22,22,False,19.26,4
2025-08-05,TS-005,BAY-28,28,False,25.1,5
2025-08-05,TS-006,BAY-2,2,True,0.0,6
2025-08-05,TS-007,BAY-15,15,False,9.7,7
2025-08-05,TS-008,BAY-18,18,False,12.75,8
2025-08-05,TS-009,BAY-10,10,False,4.96,9
2025-08-05,TS-010,BAY-5,5,True,0.0,10
2025-08-05,TS-011,BAY-8,8,False,2.9,11
2025-08-05,TS-012,BAY-6,6,False,1.0,12
2025-08-05,TS-013,BAY-1,1,True,0.0,13
2025-08-05,TS-014,BAY-11,11,False,6.18,14
2025-08-05,TS-015,BAY-4,4,True,0.0,15
2025-08-05,TS-016,BAY-27,27,False,24.31,16
2025-08-05,TS-017,BAY-13,13,False,9.32,17
2025-08-05,TS-018,BAY-7,7,False,1.68,18
2025-08-05,TS-019,BAY-29,29,False,28.37,19
2025-08-05,TS-020,BAY-14,14,False,8.28,20
2025-08-05,TS-021,BAY-3,3,True,0.0,21
2025-08-05,TS-022,BAY-30,30,False,22.88,22
2025-08-05,TS-023,BAY-20,20,False,15.42,23
2025-08-05,TS-024,BAY-17,17,False,14.11,24
2025-08-05,TS-025,BAY-9,9,False,3.49,25
2025-08-06,TS-001,BAY-6,6,False,0.96,1
2025-08-06,TS-002,BAY-16,16,False,11.28,2
2025-08-06,TS-003,BAY-25,25,False,16.59,3
2025-08-06,TS-004,BAY-4,4,True,0.0,4
2025-08-06,TS-005,BAY-23,23,False,18.34,5
2025-08-06,TS-006,BAY-19,19,False,11.52,6
2025-08-06,TS-007,BAY-2,2,True,0.0,7
2025-08-06,TS-008,BAY-26,26,False,20.27,8
2025-08-06,TS-009,BAY-1,1,True,0.0,9
2025-08-06,TS-010,BAY-17,17,False,12.6,10
2025-08-06,TS-011,BAY-18,18,False,11.29,11
2025-08-06,TS-012,BAY-9,9,False,3.75,12
2025-08-06,TS-013,BAY-13,13,False,9.1,13
2025-08-06,TS-014,BAY-21,21,False,14.47,14
2025-08-06,TS-015,BAY-29,29,False,28.06,15
2025-08-06,TS-016,BAY-27,27,False,18.46,16
2025-08-06,TS-017,BAY-11,11,False,5.23,17
2025-08-06,TS-018,BAY-20,20,False,15.76,18
2025-08-06,TS-019,BAY-3,3,True,0.0,19
2025-08-06,TS-020,BAY-8,8,False,2.69,20
2025-08-06,TS-021,BAY-15,15,False,11.62,21
2025-08-06,TS-022,BAY-22,22,False,19.02,22
2025-08-06,TS-023,BAY-24,24,False,19.83,23
2025-08-06,TS-024,BAY-12,12,False,6.74,24
2025-08-06,TS-025,BAY-7,7,False,1.86,25
2025-08-07,TS-001,BAY-23,23,False,17.69,1
2025-08-07,TS-002,BAY-12,12,False,6.51,2
2025-08-07,TS-003,BAY-22,22,False,18.62,3
2025-08-07,TS-004,BAY-16,16,False,9.55,4
2025-08-07,TS-005,BAY-1,1,True,0.0,5
2025-08-07,TS-006,BAY-14,14,False,9.46,6
2025-08-07,TS-007,BAY-15,15,False,11.98,7
2025-08-07,TS-008,BAY-5,5,True,0.0,8
2025-08-07,TS-009,BAY-4,4,True,0.0,9
2025-08-07,TS-010,BAY-18,18,False,13.48,10
2025-08-07,TS-011,BAY-19,19,False,14.21,11
2025-08-07,TS-012,BAY-26,26,False,17.02,12
2025-08-07,TS-013,BAY-28,28,False,25.38,13
2025-08-07,TS-014,BAY-20,20,False,14.79,14
2025-08-07,TS-015,BAY-30,30,False,26.91,15
2025-08-07,TS-016,BAY-10,10,False,4.39,16
2025-08-07,TS-017,BAY-11,11,False,6.16,17
2025-08-07,TS-018,BAY-3,3,True,0.0,18
2025-08-07,TS-019,BAY-24,24,False,20.61,19
2025-08-07,TS-020,BAY-2,2,True,0.0,20
2025-08-07,TS-021,BAY-6,6,False,0.88,21
2025-08-07,TS-022,BAY-8,8,False,3.32,22
2025-08-07,TS-023,BAY-27,27,False,20.15,23
2025-08-07,TS-024,BAY-17,17,False,14.28,24
2025-08-07,TS-025,BAY-7,7,False,2.23,25
2025-08-08,TS-001,BAY-22,22,False,14.28,1
2025-08-08,TS-002,BAY-7,7,False,1.68,2
2025-08-08,TS-003,BAY-17,17,False,9.72,3
2025-08-08,TS-004,BAY-24,24,False,18.9,4
2025-08-08,TS-005,BAY-20,20,False,16.84,5
2025-08-08,TS-006,BAY-15,15,False,10.04,6
2025-08-08,TS-007,BAY-8,8,False,2.89,7
2025-08-08,TS-008,BAY-25,25,False,22.27,8
2025-08-08,TS-009,BAY-5,5,True,0.0,9
2025-08-08,TS-010,BAY-12,12,False,6.75,10
2025-08-08,TS-011,BAY-9,9,False,4.15,11
2025-08-08,TS-012,BAY-27,27,False,22.4,12
2025-08-08,TS-013,BAY-23,23,False,21.18,13
2025-08-08,TS-014,BAY-26,26,False,22.05,14
2025-08-08,TS-015,BAY-6,6,False,0.89,15
2025-08-08,TS-016,BAY-29,29,False,24.84,16
2025-08-08,TS-017,BAY-10,10,False,4.44,17
2025-08-08,TS-018,BAY-16,16,False,9.47,18
2025-08-08,TS-019,BAY-28,28,False,23.6,19
2025-08-08,TS-020,BAY-30,30,False,20.96,20
2025-08-08,TS-021,BAY-18,18,False,15.13,21
2025-08-08,TS-022,BAY-11,11,False,6.49,22
2025-08-08,TS-023,BAY-21,21,False,16.35,23
2025-08-08,TS-024,BAY-19,19,False,11.39,24
2025-08-08,TS-025,BAY-4,4,True,0.0,25
2025-08-09,TS-001,BAY-15,15,False,9.15,1
2025-08-09,TS-002,BAY-2,2,True,0.0,2
2025-08-09,TS-003,BAY-17,17,False,10.03,3
2025-08-09,TS-004,BAY-1,1,True,0.0,4
2025-08-09,TS-005,BAY-3,3,True,0.0,5
2025-08-09,TS-006,BAY-12,12,False,5.73,6
2025-08-09,TS-007,BAY-6,6,False,1.16,7
2025-08-09,TS-008,BAY-9,9,False,4.22,8
2025-08-09,TS-009,BAY-20,20,False,15.14,9
2025-08-09,TS-010,BAY-22,22,False,18.47,10
2025-08-09,TS-011,BAY-23,23,False,20.36,11
2025-08-09,TS-012,BAY-29,29,False,25.42,12
2025-08-09,TS-013,BAY-16,16,False,11.19,13
2025-08-09,TS-014,BAY-24,24,False,16.32,14
2025-08-09,TS-015,BAY-10,10,False,5.14,15
2025-08-09,TS-016,BAY-18,18,False,11.84,16
2025-08-09,TS-017,BAY-14,14,False,10.18,17
2025-08-09,TS-018,BAY-13,13,False,8.53,18
2025-08-09,TS-019,BAY-28,28,False,23.54,19
2025-08-09,TS-020,BAY-26,26,False,20.67,20
2025-08-09,TS-021,BAY-25,25,False,19.29,21
2025-08-09,TS-022,BAY-27,27,False,25.09,22
2025-08-09,TS-023,BAY-11,11,False,5.01,23
2025-08-09,TS-024,BAY-7,7,False,1.74,24
2025-08-09,TS-025,BAY-8,8,False,2.72,25
2025-08-10,TS-001,BAY-17,17,False,11.55,1
2025-08-10,TS-002,BAY-4,4,True,0.0,2
2025-08-10,TS-003,BAY-5,5,True,0.0,3
2025-08-10,TS-004,BAY-27,27,False,25.93,4
2025-08-10,TS-005,BAY-28,28,False,21.56,5
2025-08-10,TS-006,BAY-15,15,False,10.69,6
2025-08-10,TS-007,BAY-1,1,True,0.0,7
2025-08-10,TS-008,BAY-3,3,True,0.0,8
2025-08-10,TS-009,BAY-22,22,False,18.18,9
2025-08-10,TS-010,BAY-18,18,False,13.67,10
2025-08-10,TS-011,BAY-29,29,False,24.17,11
2025-08-10,TS-012,BAY-7,7,False,1.91,12
2025-08-10,TS-013,BAY-26,26,False,23.67,13
2025-08-10,TS-014,BAY-30,30,False,22.47,14
2025-08-10,TS-015,BAY-12,12,False,6.5,15
2025-08-10,TS-016,BAY-10,10,False,5.49,16
2025-08-10,TS-017,BAY-6,6,False,1.16,17
2025-08-10,TS-018,BAY-23,23,False,20.85,18
2025-08-10,TS-019,BAY-16,16,False,10.16,19
2025-08-10,TS-020,BAY-24,24,False,21.23,20
2025-08-10,TS-021,BAY-20,20,False,12.2,21
2025-08-10,TS-022,BAY-21,21,False,16.24,22
2025-08-10,TS-023,BAY-2,2,True,0.0,23
2025-08-10,TS-024,BAY-14,14,False,10.07,24
2025-08-10,TS-025,BAY-13,13,False,8.81,25
2025-08-11,TS-001,BAY-17,17,False,12.02,1
2025-08-11,TS-002,BAY-14,14,False,7.74,2
2025-08-11,TS-003,BAY-21,21,False,16.36,3
2025-08-11,TS-004,BAY-2,2,True,0.0,4
2025-08-11,TS-005,BAY-29,29,False,19.73,5
2025-08-11,TS-006,BAY-25,25,False,16.91,6
2025-08-11,TS-007,BAY-3,3,True,0.0,7
2025-08-11,TS-008,BAY-27,27,False,21.22,8
2025-08-11,TS-009,BAY-4,4,True,0.0,9
2025-08-11,TS-010,BAY-26,26,False,20.56,10
2025-08-11,TS-011,BAY-18,18,False,11.93,11
2025-08-11,TS-012,BAY-16,16,False,9.68,12
2025-08-11,TS-013,BAY-7,7,False,1.74,13
2025-08-11,TS-014,BAY-30,30,False,23.26,14
2025-08-11,TS-015,BAY-9,9,False,3.91,15
2025-08-11,TS-016,BAY-12,12,False,6.94,16
2025-08-11,TS-017,BAY-11,11,False,6.58,17
2025-08-11,TS-018,BAY-13,13,False,7.46,18
2025-08-11,TS-019,BAY-8,8,False,2.72,19
2025-08-11,TS-020,BAY-6,6,False,1.06,20
2025-08-11,TS-021,BAY-20,20,False,15.31,21
2025-08-11,TS-022,BAY-5,5,True,0.0,22
2025-08-11,TS-023,BAY-10,10,False,4.03,23
2025-08-11,TS-024,BAY-23,23,False,17.13,24
2025-08-11,TS-025,BAY-24,24,False,16.98,25
2025-08-12,TS-001,BAY-27,27,False,21.02,1
2025-08-12,TS-002,BAY-9,9,False,3.24,2
2025-08-12,TS-003,BAY-30,30,False,23.65,3
2025-08-12,TS-004,BAY-6,6,False,0.99,4
2025-08-12,TS-005,BAY-12,12,False,6.67,5
2025-08-12,TS-006,BAY-25,25,False,17.9,6
2025-08-12,TS-007,BAY-2,2,True,0.0,7
2025-08-12,TS-008,BAY-20,20,False,17.39,8
2025-08-12,TS-009,BAY-8,8,False,3.07,9
2025-08-12,TS-010,BAY-29,29,False,25.5,10
2025-08-12,TS-011,BAY-5,5,True,0.0,11
2025-08-12,TS-012,BAY-28,28,False,25.72,12
2025-08-12,TS-013,BAY-4,4,True,0.0,13
2025-08-12,TS-014,BAY-24,24,False,19.67,14
2025-08-12,TS-015,BAY-26,26,False,22.32,15
2025-08-12,TS-016,BAY-23,23,False,18.64,16
2025-08-12,TS-017,BAY-13,13,False,7.98,17
2025-08-12,TS-018,BAY-15,15,False,8.97,18
2025-08-12,TS-019,BAY-19,19,False,14.84,19
2025-08-12,TS-020,BAY-1,1,True,0.0,20
2025-08-12,TS-021,BAY-7,7,False,2.3,21
2025-08-12,TS-022,BAY-11,11,False,5.97,22
2025-08-12,TS-023,BAY-18,18,False,12.23,23
2025-08-12,TS-024,BAY-17,17,False,10.57,24
2025-08-12,TS-025,BAY-3,3,True,0.0,25
2025-08-13,TS-001,BAY-19,19,False,13.2,1
2025-08-13,TS-002,BAY-11,11,False,5.78,2
2025-08-13,TS-003,BAY-14,14,False,10.03,3
2025-08-13,TS-004,BAY-13,13,False,7.17,4
2025-08-13,TS-005,BAY-2,2,True,0.0,5
2025-08-13,TS-006,BAY-6,6,False,1.2,6
2025-08-13,TS-007,BAY-16,16,False,12.94,7
2025-08-13,TS-008,BAY-24,24,False,18.66,8
2025-08-13,TS-009,BAY-7,7,False,1.83,9
2025-08-13,TS-010,BAY-18,18,False,11.03,10
2025-08-13,TS-011,BAY-20,20,False,16.4,11
2025-08-13,TS-012,BAY-27,27,False,24.43,12
2025-08-13,TS-013,BAY-1,1,True,0.0,13
2025-08-13,TS-014,BAY-28,28,False,25.37,14
2025-08-13,TS-015,BAY-8,8,False,3.15,15
2025-08-13,TS-016,BAY-10,10,False,4.75,16
2025-08-13,TS-017,BAY-21,21,False,16.79,17
2025-08-13,TS-018,BAY-30,30,False,29.89,18
2025-08-13,TS-019,BAY-26,26,False,21.15,19
2025-08-13,TS-020,BAY-5,5,True,0.0,20
2025-08-13,TS-021,BAY-12,12,False,8.31,21
2025-08-13,TS-022,BAY-4,4,True,0.0,22
2025-08-13,TS-023,BAY-9,9,False,3.43,23
2025-08-13,TS-024,BAY-15,15,False,9.36,24
2025-08-13,TS-025,BAY-17,17,False,13.68,25
2025-08-14,TS-001,BAY-1,1,True,0.0,1
2025-08-14,TS-002,BAY-9,9,False,3.65,2
2025-08-14,TS-003,BAY-5,5,True,0.0,3
2025-08-14,TS-004,BAY-25,25,False,17.63,4
2025-08-14,TS-005,BAY-23,23,False,21.48,5
2025-08-14,TS-006,BAY-22,22,False,16.5,6
2025-08-14,TS-007,BAY-17,17,False,11.79,7
2025-08-14,TS-008,BAY-12,12,False,6.61,8
2025-08-14,TS-009,BAY-30,30,False,22.6,9
2025-08-14,TS-010,BAY-11,11,False,6.91,10
2025-08-14,TS-011,BAY-27,27,False,22.34,11
2025-08-14,TS-012,BAY-18,18,False,14.88,12
2025-08-14,TS-013,BAY-28,28,False,20.04,13
2025-08-14,TS-014,BAY-4,4,True,0.0,14
2025-08-14,TS-015,BAY-29,29,False,26.91,15
2025-08-14,TS-016,BAY-6,6,False,1.13,16
2025-08-14,TS-017,BAY-20,20,False,16.04,17
2025-08-14,TS-018,BAY-3,3,True,0.0,18
2025-08-14,TS-019,BAY-10,10,False,5.19,19
2025-08-14,TS-020,BAY-13,13,False,7.99,20
2025-08-14,TS-021,BAY-19,19,False,12.63,21
2025-08-14,TS-022,BAY-24,24,False,18.12,22
2025-08-14,TS-023,BAY-16,16,False,10.02,23
2025-08-14,TS-024,BAY-15,15,False,8.27,24
2025-08-14,TS-025,BAY-14,14,False,8.18,25
2025-08-15,TS-001,BAY-9,9,False,4.62,1
2025-08-15,TS-002,BAY-19,19,False,12.72,2
2025-08-15,TS-003,BAY-13,13,False,6.45,3
2025-08-15,TS-004,BAY-4,4,True,0.0,4
2025-08-15,TS-005,BAY-18,18,False,10.9,5
2025-08-15,TS-006,BAY-24,24,False,17.44,6
2025-08-15,TS-007,BAY-5,5,True,0.0,7
2025-08-15,TS-008,BAY-7,7,False,2.29,8
2025-08-15,TS-009,BAY-16,16,False,11.6,9
2025-08-15,TS-010,BAY-22,22,False,18.57,10
2025-08-15,TS-011,BAY-26,26,False,17.81,11
2025-08-15,TS-012,BAY-27,27,False,22.71,12
2025-08-15,TS-013,BAY-17,17,False,13.8,13
2025-08-15,TS-014,BAY-20,20,False,14.74,14
2025-08-15,TS-015,BAY-28,28,False,22.84,15
2025-08-15,TS-016,BAY-29,29,False,20.73,16
2025-08-15,TS-017,BAY-6,6,False,0.85,17
2025-08-15,TS-018,BAY-10,10,False,4.79,18
2025-08-15,TS-019,BAY-23,23,False,16.6,19
2025-08-15,TS-020,BAY-3,3,True,0.0,20
2025-08-15,TS-021,BAY-25,25,False,19.53,21
2025-08-15,TS-022,BAY-15,15,False,10.3,22
2025-08-15,TS-023,BAY-8,8,False,3.53,23
2025-08-15,TS-024,BAY-14,14,False,10.05,24
2025-08-15,TS-025,BAY-2,2,True,0.0,25
2025-08-16,TS-001,BAY-23,23,False,14.63,1
2025-08-16,TS-002,BAY-17,17,False,11.01,2
2025-08-16,TS-003,BAY-13,13,False,8.22,3
2025-08-16,TS-004,BAY-6,6,False,0.83,4
2025-08-16,TS-005,BAY-30,30,False,27.54,5
2025-08-16,TS-006,BAY-19,19,False,12.24,6
2025-08-16,TS-007,BAY-16,16,False,9.27,7
2025-08-16,TS-008,BAY-4,4,True,0.0,8
2025-08-16,TS-009,BAY-21,21,False,19.16,9
2025-08-16,TS-010,BAY-7,7,False,1.88,10
2025-08-16,TS-011,BAY-8,8,False,2.74,11
2025-08-16,TS-012,BAY-5,5,True,0.0,12
2025-08-16,TS-013,BAY-3,3,True,0.0,13
2025-08-16,TS-014,BAY-22,22,False,19.63,14
2025-08-16,TS-015,BAY-11,11,False,5.15,15
2025-08-16,TS-016,BAY-24,24,False,15.87,16
2025-08-16,TS-017,BAY-27,27,False,25.34,17
2025-08-16,TS-018,BAY-20,20,False,12.77,18
2025-08-16,TS-019,BAY-10,10,False,5.47,19
2025-08-16,TS-020,BAY-2,2,True,0.0,20
2025-08-16,TS-021,BAY-25,25,False,22.97,21
2025-08-16,TS-022,BAY-14,14,False,10.27,22
2025-08-16,TS-023,BAY-9,9,False,3.65,23
2025-08-16,TS-024,BAY-12,12,False,7.58,24
2025-08-16,TS-025,BAY-15,15,False,9.51,25
2025-08-17,TS-001,BAY-23,23,False,18.9,1
2025-08-17,TS-002,BAY-25,25,False,19.45,2
2025-08-17,TS-003,BAY-7,7,False,1.88,3
