date,contract_id,trainset_id,exposure_hours,target_hours_per_month,penalty_per_hour_missed
2025-06-07,BRD-006,TS-020,0.0,500,1315.0
2025-06-07,BRD-006,TS-019,14.5,500,1315.0
2025-06-07,BRD-006,TS-024,14.3,500,1315.0
2025-06-07,BRD-007,TS-015,0.0,400,1886.0
2025-06-07,BRD-007,TS-002,18.0,400,1886.0
2025-06-07,BRD-007,TS-023,14.3,400,1886.0
2025-06-07,BRD-007,TS-006,14.3,400,1886.0
2025-06-07,BRD-008,TS-011,17.4,500,1271.0
2025-06-07,BRD-008,TS-016,0.0,500,1271.0
2025-06-07,BRD-008,TS-002,16.3,500,1271.0
2025-06-07,BRD-008,TS-006,17.2,500,1271.0
2025-06-07,BRD-008,TS-024,14.4,500,1271.0
2025-06-08,BRD-001,TS-024,0.0,500,1668.0
2025-06-08,BRD-001,TS-003,0.0,500,1668.0
2025-06-08,BRD-002,TS-010,17.9,300,575.0
2025-06-08,BRD-002,TS-019,15.0,300,575.0
2025-06-08,BRD-003,TS-002,16.2,500,850.0
2025-06-08,BRD-003,TS-017,16.0,500,850.0
2025-06-08,BRD-003,TS-020,14.8,500,850.0
2025-06-08,BRD-003,TS-015,17.6,500,850.0
2025-06-08,BRD-004,TS-006,0.0,400,1577.0
2025-06-08,BRD-004,TS-004,14.7,400,1577.0
2025-06-08,BRD-004,TS-008,16.2,400,1577.0
2025-06-08,BRD-004,TS-018,0.0,400,1577.0
2025-06-08,BRD-005,TS-006,15.6,400,780.0
2025-06-08,BRD-005,TS-015,14.6,400,780.0
2025-06-08,BRD-005,TS-024,0.0,400,780.0
2025-06-08,BRD-005,TS-011,15.2,400,780.0
2025-06-08,BRD-006,TS-002,14.4,500,1315.0
2025-06-08,BRD-006,TS-017,14.9,500,1315.0
2025-06-08,BRD-006,TS-020,14.2,500,1315.0
2025-06-08,BRD-006,TS-019,0.0,500,1315.0
2025-06-08,BRD-006,TS-024,15.8,500,1315.0
2025-06-08,BRD-007,TS-015,0.0,400,1886.0
2025-06-08,BRD-007,TS-002,0.0,400,1886.0
2025-06-08,BRD-007,TS-023,0.0,400,1886.0
2025-06-08,BRD-007,TS-006,14.8,400,1886.0
2025-06-08,BRD-008,TS-011,0.0,500,1271.0
2025-06-08,BRD-008,TS-016,0.0,500,1271.0
2025-06-08,BRD-008,TS-002,17.9,500,1271.0
2025-06-08,BRD-008,TS-006,15.3,500,1271.0
2025-06-08,BRD-008,TS-024,15.0,500,1271.0
2025-06-09,BRD-001,TS-024,0.0,500,1668.0
2025-06-09,BRD-001,TS-003,14.2,500,1668.0
2025-06-09,BRD-002,TS-010,15.0,300,575.0
2025-06-09,BRD-002,TS-019,0.0,300,575.0
2025-06-09,BRD-003,TS-002,14.3,500,850.0
2025-06-09,BRD-003,TS-017,0.0,500,850.0
2025-06-09,BRD-003,TS-020,16.8,500,850.0
2025-06-09,BRD-003,TS-015,16.6,500,850.0
2025-06-09,BRD-004,TS-006,0.0,400,1577.0
2025-06-09,BRD-004,TS-004,17.0,400,1577.0
2025-06-09,BRD-004,TS-008,0.0,400,1577.0
2025-06-09,BRD-004,TS-018,16.4,400,1577.0
2025-06-09,BRD-005,TS-006,0.0,400,780.0
2025-06-09,BRD-005,TS-015,14.5,400,780.0
2025-06-09,BRD-005,TS-024,0.0,400,780.0
2025-06-09,BRD-005,TS-011,14.5,400,780.0
2025-06-09,BRD-006,TS-002,0.0,500,1315.0
2025-06-09,BRD-006,TS-017,17.2,500,1315.0
2025-06-09,BRD-006,TS-020,16.2,500,1315.0
2025-06-09,BRD-006,TS-019,15.5,500,1315.0
2025-06-09,BRD-006,TS-024,16.6,500,1315.0
2025-06-09,BRD-007,TS-015,17.0,400,1886.0
2025-06-09,BRD-007,TS-002,16.9,400,1886.0
2025-06-09,BRD-007,TS-023,0.0,400,1886.0
2025-06-09,BRD-007,TS-006,0.0,400,1886.0
2025-06-09,BRD-008,TS-011,0.0,500,1271.0
2025-06-09,BRD-008,TS-016,16.4,500,1271.0
2025-06-09,BRD-008,TS-002,0.0,500,1271.0
2025-06-09,BRD-008,TS-006,14.1,500,1271.0
2025-06-09,BRD-008,TS-024,0.0,500,1271.0
2025-06-10,BRD-001,TS-024,0.0,500,1668.0
2025-06-10,BRD-001,TS-003,15.6,500,1668.0
2025-06-10,BRD-002,TS-010,14.9,300,575.0
2025-06-10,BRD-002,TS-019,0.0,300,575.0
2025-06-10,BRD-003,TS-002,17.5,500,850.0
2025-06-10,BRD-003,TS-017,15.0,500,850.0
2025-06-10,BRD-003,TS-020,14.5,500,850.0
2025-06-10,BRD-003,TS-015,17.0,500,850.0
2025-06-10,BRD-004,TS-006,0.0,400,1577.0
2025-06-10,BRD-004,TS-004,14.2,400,1577.0
2025-06-10,BRD-004,TS-008,17.3,400,1577.0
2025-06-10,BRD-004,TS-018,15.7,400,1577.0
2025-06-10,BRD-005,TS-006,0.0,400,780.0
2025-06-10,BRD-005,TS-015,0.0,400,780.0
2025-06-10,BRD-005,TS-024,0.0,400,780.0
2025-06-10,BRD-005,TS-011,16.0,400,780.0
2025-06-10,BRD-006,TS-002,17.7,500,1315.0
2025-06-10,BRD-006,TS-017,0.0,500,1315.0
2025-06-10,BRD-006,TS-020,0.0,500,1315.0
2025-06-10,BRD-006,TS-019,15.2,500,1315.0
2025-06-10,BRD-006,TS-024,14.5,500,1315.0
2025-06-10,BRD-007,TS-015,15.3,400,1886.0
2025-06-10,BRD-007,TS-002,15.5,400,1886.0
2025-06-10,BRD-007,TS-023,17.3,400,1886.0
2025-06-10,BRD-007,TS-006,14.7,400,1886.0
2025-06-10,BRD-008,TS-011,0.0,500,1271.0
2025-06-10,BRD-008,TS-016,0.0,500,1271.0
2025-06-10,BRD-008,TS-002,17.5,500,1271.0
2025-06-10,BRD-008,TS-006,0.0,500,1271.0
2025-06-10,BRD-008,TS-024,14.2,500,1271.0
2025-06-11,BRD-001,TS-024,14.6,500,1668.0
2025-06-11,BRD-001,TS-003,0.0,500,1668.0
2025-06-11,BRD-002,TS-010,14.3,300,575.0
2025-06-11,BRD-002,TS-019,15.0,300,575.0
2025-06-11,BRD-003,TS-002,17.7,500,850.0
2025-06-11,BRD-003,TS-017,0.0,500,850.0
2025-06-11,BRD-003,TS-020,0.0,500,850.0
2025-06-11,BRD-003,TS-015,15.9,500,850.0
2025-06-11,BRD-004,TS-006,17.6,400,1577.0
2025-06-11,BRD-004,TS-004,16.8,400,1577.0
2025-06-11,BRD-004,TS-008,0.0,400,1577.0
2025-06-11,BRD-004,TS-018,14.5,400,1577.0
2025-06-11,BRD-005,TS-006,16.2,400,780.0
2025-06-11,BRD-005,TS-015,14.9,400,780.0
2025-06-11,BRD-005,TS-024,14.7,400,780.0
2025-06-11,BRD-005,TS-011,14.6,400,780.0
2025-06-11,BRD-006,TS-002,17.4,500,1315.0
2025-06-11,BRD-006,TS-017,14.1,500,1315.0
2025-06-11,BRD-006,TS-020,15.3,500,1315.0
2025-06-11,BRD-006,TS-019,17.1,500,1315.0
2025-06-11,BRD-006,TS-024,15.0,500,1315.0
2025-06-11,BRD-007,TS-015,17.8,400,1886.0
2025-06-11,BRD-007,TS-002,17.0,400,1886.0
2025-06-11,BRD-007,TS-023,15.5,400,1886.0
2025-06-11,BRD-007,TS-006,0.0,400,1886.0
2025-06-11,BRD-008,TS-011,17.9,500,1271.0
2025-06-11,BRD-008,TS-016,0.0,500,1271.0
2025-06-11,BRD-008,TS-002,0.0,500,1271.0
2025-06-11,BRD-008,TS-006,14.8,500,1271.0
2025-06-11,BRD-008,TS-024,17.0,500,1271.0
2025-06-12,BRD-001,TS-024,0.0,500,1668.0
2025-06-12,BRD-001,TS-003,15.1,500,1668.0
2025-06-12,BRD-002,TS-010,14.4,300,575.0
2025-06-12,BRD-002,TS-019,0.0,300,575.0
2025-06-12,BRD-003,TS-002,17.2,500,850.0
2025-06-12,BRD-003,TS-017,16.8,500,850.0
2025-06-12,BRD-003,TS-020,14.5,500,850.0
2025-06-12,BRD-003,TS-015,16.4,500,850.0
2025-06-12,BRD-004,TS-006,17.7,400,1577.0
2025-06-12,BRD-004,TS-004,0.0,400,1577.0
2025-06-12,BRD-004,TS-008,15.0,400,1577.0
2025-06-12,BRD-004,TS-018,17.9,400,1577.0
2025-06-12,BRD-005,TS-006,15.9,400,780.0
2025-06-12,BRD-005,TS-015,14.8,400,780.0
2025-06-12,BRD-005,TS-024,0.0,400,780.0
2025-06-12,BRD-005,TS-011,15.7,400,780.0
2025-06-12,BRD-006,TS-002,14.8,500,1315.0
2025-06-12,BRD-006,TS-017,0.0,500,1315.0
2025-06-12,BRD-006,TS-020,15.5,500,1315.0
2025-06-12,BRD-006,TS-019,14.8,500,1315.0
2025-06-12,BRD-006,TS-024,17.6,500,1315.0
2025-06-12,BRD-007,TS-015,15.3,400,1886.0
2025-06-12,BRD-007,TS-002,17.2,400,1886.0
2025-06-12,BRD-007,TS-023,17.3,400,1886.0
2025-06-12,BRD-007,TS-006,0.0,400,1886.0
2025-06-12,BRD-008,TS-011,15.3,500,1271.0
2025-06-12,BRD-008,TS-016,0.0,500,1271.0
2025-06-12,BRD-008,TS-002,0.0,500,1271.0
2025-06-12,BRD-008,TS-006,16.2,500,1271.0
2025-06-12,BRD-008,TS-024,0.0,500,1271.0
2025-06-13,BRD-001,TS-024,17.5,500,1668.0
2025-06-13,BRD-001,TS-003,16.2,500,1668.0
2025-06-13,BRD-002,TS-010,14.4,300,575.0
2025-06-13,BRD-002,TS-019,16.7,300,575.0
2025-06-13,BRD-003,TS-002,15.5,500,850.0
2025-06-13,BRD-003,TS-017,15.0,500,850.0
2025-06-13,BRD-003,TS-020,16.4,500,850.0
2025-06-13,BRD-003,TS-015,17.7,500,850.0
2025-06-13,BRD-004,TS-006,0.0,400,1577.0
2025-06-13,BRD-004,TS-004,0.0,400,1577.0
2025-06-13,BRD-004,TS-008,0.0,400,1577.0
2025-06-13,BRD-004,TS-018,0.0,400,1577.0
2025-06-13,BRD-005,TS-006,14.1,400,780.0
2025-06-13,BRD-005,TS-015,0.0,400,780.0
2025-06-13,BRD-005,TS-024,14.6,400,780.0
2025-06-13,BRD-005,TS-011,16.6,400,780.0
2025-06-13,BRD-006,TS-002,16.4,500,1315.0
2025-06-13,BRD-006,TS-017,0.0,500,1315.0
2025-06-13,BRD-006,TS-020,16.6,500,1315.0
2025-06-13,BRD-006,TS-019,14.3,500,1315.0
2025-06-13,BRD-006,TS-024,17.1,500,1315.0
2025-06-13,BRD-007,TS-015,0.0,400,1886.0
2025-06-13,BRD-007,TS-002,14.3,400,1886.0
2025-06-13,BRD-007,TS-023,0.0,400,1886.0
2025-06-13,BRD-007,TS-006,14.7,400,1886.0
2025-06-13,BRD-008,TS-011,0.0,500,1271.0
2025-06-13,BRD-008,TS-016,14.8,500,1271.0
2025-06-13,BRD-008,TS-002,14.0,500,1271.0
2025-06-13,BRD-008,TS-006,17.3,500,1271.0
2025-06-13,BRD-008,TS-024,16.2,500,1271.0
2025-06-14,BRD-001,TS-024,16.8,500,1668.0
2025-06-14,BRD-001,TS-003,16.8,500,1668.0
2025-06-14,BRD-002,TS-010,18.0,300,575.0
2025-06-14,BRD-002,TS-019,0.0,300,575.0
2025-06-14,BRD-003,TS-002,15.5,500,850.0
2025-06-14,BRD-003,TS-017,15.5,500,850.0
2025-06-14,BRD-003,TS-020,17.5,500,850.0
2025-06-14,BRD-003,TS-015,0.0,500,850.0
2025-06-14,BRD-004,TS-006,16.6,400,1577.0
2025-06-14,BRD-004,TS-004,16.2,400,1577.0
2025-06-14,BRD-004,TS-008,17.8,400,1577.0
2025-06-14,BRD-004,TS-018,14.7,400,1577.0
2025-06-14,BRD-005,TS-006,0.0,400,780.0
2025-06-14,BRD-005,TS-015,15.7,400,780.0
2025-06-14,BRD-005,TS-024,15.9,400,780.0
2025-06-14,BRD-005,TS-011,0.0,400,780.0
2025-06-14,BRD-006,TS-002,15.6,500,1315.0
2025-06-14,BRD-006,TS-017,17.6,500,1315.0
2025-06-14,BRD-006,TS-020,14.1,500,1315.0
2025-06-14,BRD-006,TS-019,17.2,500,1315.0
2025-06-14,BRD-006,TS-024,0.0,500,1315.0
2025-06-14,BRD-007,TS-015,0.0,400,1886.0
2025-06-14,BRD-007,TS-002,16.2,400,1886.0
2025-06-14,BRD-007,TS-023,14.4,400,1886.0
2025-06-14,BRD-007,TS-006,17.5,400,1886.0
2025-06-14,BRD-008,TS-011,17.3,500,1271.0
2025-06-14,BRD-008,TS-016,17.4,500,1271.0
2025-06-14,BRD-008,TS-002,0.0,500,1271.0
2025-06-14,BRD-008,TS-006,14.7,500,1271.0
2025-06-14,BRD-008,TS-024,14.7,500,1271.0
2025-06-15,BRD-001,TS-024,15.9,500,1668.0
2025-06-15,BRD-001,TS-003,16.8,500,1668.0
2025-06-15,BRD-002,TS-010,16.0,300,575.0
2025-06-15,BRD-002,TS-019,0.0,300,575.0
2025-06-15,BRD-003,TS-002,16.2,500,850.0
2025-06-15,BRD-003,TS-017,14.0,500,850.0
2025-06-15,BRD-003,TS-020,17.5,500,850.0
2025-06-15,BRD-003,TS-015,15.7,500,850.0
2025-06-15,BRD-004,TS-006,0.0,400,1577.0
2025-06-15,BRD-004,TS-004,15.6,400,1577.0
2025-06-15,BRD-004,TS-008,17.9,400,1577.0
2025-06-15,BRD-004,TS-018,15.8,400,1577.0
2025-06-15,BRD-005,TS-006,0.0,400,780.0
2025-06-15,BRD-005,TS-015,16.4,400,780.0
2025-06-15,BRD-005,TS-024,0.0,400,780.0
2025-06-15,BRD-005,TS-011,16.3,400,780.0
2025-06-15,BRD-006,TS-002,0.0,500,1315.0
2025-06-15,BRD-006,TS-017,15.4,500,1315.0
2025-06-15,BRD-006,TS-020,14.0,500,1315.0
2025-06-15,BRD-006,TS-019,14.2,500,1315.0
2025-06-15,BRD-006,TS-024,14.8,500,1315.0
2025-06-15,BRD-007,TS-015,14.8,400,1886.0
2025-06-15,BRD-007,TS-002,14.9,400,1886.0
2025-06-15,BRD-007,TS-023,17.6,400,1886.0
2025-06-15,BRD-007,TS-006,0.0,400,1886.0
2025-06-15,BRD-008,TS-011,16.5,500,1271.0
2025-06-15,BRD-008,TS-016,14.6,500,1271.0
2025-06-15,BRD-008,TS-002,14.5,500,1271.0
2025-06-15,BRD-008,TS-006,15.7,500,1271.0
2025-06-15,BRD-008,TS-024,17.3,500,1271.0
2025-06-16,BRD-001,TS-024,0.0,500,1668.0
2025-06-16,BRD-001,TS-003,16.6,500,1668.0
2025-06-16,BRD-002,TS-010,0.0,300,575.0
2025-06-16,BRD-002,TS-019,16.4,300,575.0
2025-06-16,BRD-003,TS-002,16.4,500,850.0
2025-06-16,BRD-003,TS-017,0.0,500,850.0
2025-06-16,BRD-003,TS-020,15.9,500,850.0
2025-06-16,BRD-003,TS-015,16.0,500,850.0
2025-06-16,BRD-004,TS-006,0.0,400,1577.0
2025-06-16,BRD-004,TS-004,0.0,400,1577.0
2025-06-16,BRD-004,TS-008,17.8,400,1577.0
2025-06-16,BRD-004,TS-018,16.7,400,1577.0
2025-06-16,BRD-005,TS-006,0.0,400,780.0
2025-06-16,BRD-005,TS-015,0.0,400,780.0
2025-06-16,BRD-005,TS-024,17.5,400,780.0
2025-06-16,BRD-005,TS-011,16.7,400,780.0
2025-06-16,BRD-006,TS-002,15.2,500,1315.0
2025-06-16,BRD-006,TS-017,0.0,500,1315.0
2025-06-16,BRD-006,TS-020,16.5,500,1315.0
2025-06-16,BRD-006,TS-019,16.7,500,1315.0
2025-06-16,BRD-006,TS-024,0.0,500,1315.0
2025-06-16,BRD-007,TS-015,16.6,400,1886.0
2025-06-16,BRD-007,TS-002,15.5,400,1886.0
2025-06-16,BRD-007,TS-023,15.6,400,1886.0
2025-06-16,BRD-007,TS-006,17.3,400,1886.0
2025-06-16,BRD-008,TS-011,16.8,500,1271.0
2025-06-16,BRD-008,TS-016,0.0,500,1271.0
2025-06-16,BRD-008,TS-002,17.3,500,1271.0
2025-06-16,BRD-008,TS-006,15.9,500,1271.0
2025-06-16,BRD-008,TS-024,14.1,500,1271.0
2025-06-17,BRD-001,TS-024,14.0,500,1668.0
2025-06-17,BRD-001,TS-003,14.6,500,1668.0
2025-06-17,BRD-002,TS-010,0.0,300,575.0
2025-06-17,BRD-002,TS-019,0.0,300,575.0
2025-06-17,BRD-003,TS-002,14.1,500,850.0
2025-06-17,BRD-003,TS-017,17.1,500,850.0
2025-06-17,BRD-003,TS-020,14.3,500,850.0
2025-06-17,BRD-003,TS-015,14.1,500,850.0
2025-06-17,BRD-004,TS-006,0.0,400,1577.0
2025-06-17,BRD-004,TS-004,17.1,400,1577.0
2025-06-17,BRD-004,TS-008,14.3,400,1577.0
2025-06-17,BRD-004,TS-018,17.6,400,1577.0
2025-06-17,BRD-005,TS-006,17.2,400,780.0
2025-06-17,BRD-005,TS-015,17.6,400,780.0
2025-06-17,BRD-005,TS-024,16.3,400,780.0
2025-06-17,BRD-005,TS-011,16.0,400,780.0
2025-06-17,BRD-006,TS-002,16.7,500,1315.0
2025-06-17,BRD-006,TS-017,14.4,500,1315.0
2025-06-17,BRD-006,TS-020,16.4,500,1315.0
2025-06-17,BRD-006,TS-019,0.0,500,1315.0
2025-06-17,BRD-006,TS-024,15.9,500,1315.0
2025-06-17,BRD-007,TS-015,0.0,400,1886.0
2025-06-17,BRD-007,TS-002,15.2,400,1886.0
2025-06-17,BRD-007,TS-023,17.4,400,1886.0
2025-06-17,BRD-007,TS-006,14.5,400,1886.0
2025-06-17,BRD-008,TS-011,16.9,500,1271.0
2025-06-17,BRD-008,TS-016,15.3,500,1271.0
2025-06-17,BRD-008,TS-002,17.1,500,1271.0
2025-06-17,BRD-008,TS-006,16.3,500,1271.0
2025-06-17,BRD-008,TS-024,0.0,500,1271.0
2025-06-18,BRD-001,TS-024,15.3,500,1668.0
2025-06-18,BRD-001,TS-003,15.6,500,1668.0
2025-06-18,BRD-002,TS-010,15.8,300,575.0
2025-06-18,BRD-002,TS-019,15.9,300,575.0
2025-06-18,BRD-003,TS-002,17.6,500,850.0
2025-06-18,BRD-003,TS-017,14.6,500,850.0
2025-06-18,BRD-003,TS-020,0.0,500,850.0
2025-06-18,BRD-003,TS-015,16.9,500,850.0
2025-06-18,BRD-004,TS-006,17.7,400,1577.0
2025-06-18,BRD-004,TS-004,17.7,400,1577.0
2025-06-18,BRD-004,TS-008,14.9,400,1577.0
2025-06-18,BRD-004,TS-018,16.6,400,1577.0
2025-06-18,BRD-005,TS-006,14.5,400,780.0
2025-06-18,BRD-005,TS-015,16.8,400,780.0
2025-06-18,BRD-005,TS-024,15.3,400,780.0
2025-06-18,BRD-005,TS-011,14.4,400,780.0
2025-06-18,BRD-006,TS-002,0.0,500,1315.0
2025-06-18,BRD-006,TS-017,16.5,500,1315.0
2025-06-18,BRD-006,TS-020,16.0,500,1315.0
2025-06-18,BRD-006,TS-019,0.0,500,1315.0
2025-06-18,BRD-006,TS-024,15.9,500,1315.0
2025-06-18,BRD-007,TS-015,0.0,400,1886.0
2025-06-18,BRD-007,TS-002,0.0,400,1886.0
2025-06-18,BRD-007,TS-023,17.9,400,1886.0
2025-06-18,BRD-007,TS-006,17.4,400,1886.0
2025-06-18,BRD-008,TS-011,14.9,500,1271.0
2025-06-18,BRD-008,TS-016,15.7,500,1271.0
2025-06-18,BRD-008,TS-002,15.1,500,1271.0
2025-06-18,BRD-008,TS-006,17.4,500,1271.0
2025-06-18,BRD-008,TS-024,0.0,500,1271.0
2025-06-19,BRD-001,TS-024,16.9,500,1668.0
2025-06-19,BRD-001,TS-003,17.9,500,1668.0
2025-06-19,BRD-002,TS-010,0.0,300,575.0
2025-06-19,BRD-002,TS-019,16.8,300,575.0
2025-06-19,BRD-003,TS-002,16.1,500,850.0
2025-06-19,BRD-003,TS-017,15.3,500,850.0
2025-06-19,BRD-003,TS-020,16.1,500,850.0
2025-06-19,BRD-003,TS-015,14.6,500,850.0
2025-06-19,BRD-004,TS-006,15.6,400,1577.0
2025-06-19,BRD-004,TS-004,15.8,400,1577.0
2025-06-19,BRD-004,TS-008,17.7,400,1577.0
2025-06-19,BRD-004,TS-018,0.0,400,1577.0
2025-06-19,BRD-005,TS-006,15.8,400,780.0
2025-06-19,BRD-005,TS-015,0.0,400,780.0
2025-06-19,BRD-005,TS-024,16.5,400,780.0
2025-06-19,BRD-005,TS-011,14.3,400,780.0
2025-06-19,BRD-006,TS-002,17.4,500,1315.0
2025-06-19,BRD-006,TS-017,15.5,500,1315.0
2025-06-19,BRD-006,TS-020,15.4,500,1315.0
2025-06-19,BRD-006,TS-019,16.8,500,1315.0
2025-06-19,BRD-006,TS-024,15.1,500,1315.0
2025-06-19,BRD-007,TS-015,0.0,400,1886.0
2025-06-19,BRD-007,TS-002,15.3,400,1886.0
2025-06-19,BRD-007,TS-023,0.0,400,1886.0
2025-06-19,BRD-007,TS-006,16.8,400,1886.0
2025-06-19,BRD-008,TS-011,17.1,500,1271.0
2025-06-19,BRD-008,TS-016,0.0,500,1271.0
2025-06-19,BRD-008,TS-002,16.0,500,1271.0
2025-06-19,BRD-008,TS-006,14.7,500,1271.0
2025-06-19,BRD-008,TS-024,0.0,500,1271.0
2025-06-20,BRD-001,TS-024,17.5,500,1668.0
2025-06-20,BRD-001,TS-003,16.0,500,1668.0
2025-06-20,BRD-002,TS-010,14.9,300,575.0
2025-06-20,BRD-002,TS-019,15.0,300,575.0
2025-06-20,BRD-003,TS-002,0.0,500,850.0
2025-06-20,BRD-003,TS-017,14.4,500,850.0
2025-06-20,BRD-003,TS-020,18.0,500,850.0
2025-06-20,BRD-003,TS-015,14.8,500,850.0
2025-06-20,BRD-004,TS-006,0.0,400,1577.0
2025-06-20,BRD-004,TS-004,17.2,400,1577.0
2025-06-20,BRD-004,TS-008,15.3,400,1577.0
2025-06-20,BRD-004,TS-018,14.1,400,1577.0
2025-06-20,BRD-005,TS-006,0.0,400,780.0
2025-06-20,BRD-005,TS-015,0.0,400,780.0
2025-06-20,BRD-005,TS-024,14.7,400,780.0
2025-06-20,BRD-005,TS-011,15.6,400,780.0
2025-06-20,BRD-006,TS-002,14.5,500,1315.0
2025-06-20,BRD-006,TS-017,16.6,500,1315.0
2025-06-20,BRD-006,TS-020,0.0,500,1315.0
2025-06-20,BRD-006,TS-019,0.0,500,1315.0
2025-06-20,BRD-006,TS-024,0.0,500,1315.0
2025-06-20,BRD-007,TS-015,15.2,400,1886.0
2025-06-20,BRD-007,TS-002,14.1,400,1886.0
2025-06-20,BRD-007,TS-023,17.5,400,1886.0
2025-06-20,BRD-007,TS-006,16.7,400,1886.0
2025-06-20,BRD-008,TS-011,15.9,500,1271.0
2025-06-20,BRD-008,TS-016,16.1,500,1271.0
2025-06-20,BRD-008,TS-002,0.0,500,1271.0
2025-06-20,BRD-008,TS-006,0.0,500,1271.0
2025-06-20,BRD-008,TS-024,17.4,500,1271.0
2025-06-21,BRD-001,TS-024,15.3,500,1668.0
2025-06-21,BRD-001,TS-003,17.7,500,1668.0
2025-06-21,BRD-002,TS-010,17.7,300,575.0
2025-06-21,BRD-002,TS-019,15.0,300,575.0
2025-06-21,BRD-003,TS-002,17.5,500,850.0
2025-06-21,BRD-003,TS-017,15.6,500,850.0
2025-06-21,BRD-003,TS-020,15.8,500,850.0
2025-06-21,BRD-003,TS-015,15.7,500,850.0
2025-06-21,BRD-004,TS-006,14.2,400,1577.0
2025-06-21,BRD-004,TS-004,17.3,400,1577.0
2025-06-21,BRD-004,TS-008,0.0,400,1577.0
2025-06-21,BRD-004,TS-018,16.5,400,1577.0
2025-06-21,BRD-005,TS-006,15.9,400,780.0
2025-06-21,BRD-005,TS-015,17.2,400,780.0
2025-06-21,BRD-005,TS-024,0.0,400,780.0
2025-06-21,BRD-005,TS-011,0.0,400,780.0
2025-06-21,BRD-006,TS-002,15.0,500,1315.0
2025-06-21,BRD-006,TS-017,15.4,500,1315.0
2025-06-21,BRD-006,TS-020,15.2,500,1315.0
2025-06-21,BRD-006,TS-019,0.0,500,1315.0
2025-06-21,BRD-006,TS-024,15.9,500,1315.0
2025-06-21,BRD-007,TS-015,0.0,400,1886.0
2025-06-21,BRD-007,TS-002,16.1,400,1886.0
2025-06-21,BRD-007,TS-023,16.4,400,1886.0
2025-06-21,BRD-007,TS-006,15.8,400,1886.0
2025-06-21,BRD-008,TS-011,16.0,500,1271.0
2025-06-21,BRD-008,TS-016,17.4,500,1271.0
2025-06-21,BRD-008,TS-002,14.1,500,1271.0
2025-06-21,BRD-008,TS-006,16.2,500,1271.0
2025-06-21,BRD-008,TS-024,18.0,500,1271.0
2025-06-22,BRD-001,TS-024,16.0,500,1668.0
2025-06-22,BRD-001,TS-003,17.2,500,1668.0
2025-06-22,BRD-002,TS-010,16.6,300,575.0
2025-06-22,BRD-002,TS-019,15.4,300,575.0
2025-06-22,BRD-003,TS-002,15.7,500,850.0
2025-06-22,BRD-003,TS-017,15.6,500,850.0
2025-06-22,BRD-003,TS-020,0.0,500,850.0
2025-06-22,BRD-003,TS-015,14.9,500,850.0
2025-06-22,BRD-004,TS-006,15.6,400,1577.0
2025-06-22,BRD-004,TS-004,0.0,400,1577.0
2025-06-22,BRD-004,TS-008,14.9,400,1577.0
2025-06-22,BRD-004,TS-018,15.9,400,1577.0
2025-06-22,BRD-005,TS-006,17.8,400,780.0
2025-06-22,BRD-005,TS-015,16.4,400,780.0
2025-06-22,BRD-005,TS-024,14.5,400,780.0
2025-06-22,BRD-005,TS-011,16.4,400,780.0
2025-06-22,BRD-006,TS-002,15.4,500,1315.0
2025-06-22,BRD-006,TS-017,14.3,500,1315.0
2025-06-22,BRD-006,TS-020,0.0,500,1315.0
2025-06-22,BRD-006,TS-019,0.0,500,1315.0
2025-06-22,BRD-006,TS-024,0.0,500,1315.0
2025-06-22,BRD-007,TS-015,16.9,400,1886.0
2025-06-22,BRD-007,TS-002,14.8,400,1886.0
2025-06-22,BRD-007,TS-023,15.0,400,1886.0
2025-06-22,BRD-007,TS-006,16.4,400,1886.0
2025-06-22,BRD-008,TS-011,17.7,500,1271.0
2025-06-22,BRD-008,TS-016,0.0,500,1271.0
2025-06-22,BRD-008,TS-002,0.0,500,1271.0
2025-06-22,BRD-008,TS-006,16.3,500,1271.0
2025-06-22,BRD-008,TS-024,17.4,500,1271.0
2025-06-23,BRD-001,TS-024,17.0,500,1668.0
2025-06-23,BRD-001,TS-003,0.0,500,1668.0
2025-06-23,BRD-002,TS-010,0.0,300,575.0
2025-06-23,BRD-002,TS-019,17.9,300,575.0
2025-06-23,BRD-003,TS-002,0.0,500,850.0
2025-06-23,BRD-003,TS-017,17.0,500,850.0
2025-06-23,BRD-003,TS-020,17.3,500,850.0
2025-06-23,BRD-003,TS-015,17.9,500,850.0
2025-06-23,BRD-004,TS-006,17.7,400,1577.0
2025-06-23,BRD-004,TS-004,0.0,400,1577.0
2025-06-23,BRD-004,TS-008,0.0,400,1577.0
2025-06-23,BRD-004,TS-018,16.1,400,1577.0
2025-06-23,BRD-005,TS-006,0.0,400,780.0
2025-06-23,BRD-005,TS-015,0.0,400,780.0
2025-06-23,BRD-005,TS-024,0.0,400,780.0
2025-06-23,BRD-005,TS-011,0.0,400,780.0
2025-06-23,BRD-006,TS-002,0.0,500,1315.0
2025-06-23,BRD-006,TS-017,15.2,500,1315.0
2025-06-23,BRD-006,TS-020,15.5,500,1315.0
2025-06-23,BRD-006,TS-019,0.0,500,1315.0
2025-06-23,BRD-006,TS-024,17.2,500,1315.0
2025-06-23,BRD-007,TS-015,16.8,400,1886.0
2025-06-23,BRD-007,TS-002,14.1,400,1886.0
2025-06-23,BRD-007,TS-023,0.0,400,1886.0
