date,trainset_id,fault_type,severity,resolved_in_hours,caused_withdrawal
2025-07-27,TS-002,hvac_failure,low,2.4,False
2025-07-27,TS-004,door_malfunction,high,39.9,True
2025-07-27,TS-017,power_supply_issue,low,2.6,False
2025-07-27,TS-009,brake_fault,medium,7.0,False
2025-07-27,TS-014,pantograph_fault,low,3.6,False
2025-07-27,TS-021,telecom_down,critical,49.9,False
2025-07-28,TS-004,hvac_failure,low,3.6,False
2025-07-28,TS-006,brake_fault,low,1.3,False
2025-07-28,TS-025,power_supply_issue,low,2.2,False
2025-07-28,TS-003,hvac_failure,low,2.7,False
2025-07-28,TS-013,coupling_issue,critical,50.4,True
2025-07-28,TS-021,hvac_failure,low,3.4,False
2025-07-28,TS-015,hvac_failure,critical,87.2,False
2025-07-28,TS-023,coupling_issue,high,16.3,True
2025-07-29,TS-002,coupling_issue,critical,102.3,False
2025-07-29,TS-006,signalling_error,high,15.5,True
2025-07-29,TS-001,power_supply_issue,medium,2.8,False
2025-07-29,TS-006,power_supply_issue,low,2.9,False
2025-07-30,TS-017,pantograph_fault,high,15.8,True
2025-07-30,TS-025,power_supply_issue,low,1.5,False
2025-07-30,TS-024,signalling_error,low,3.3,False
2025-07-30,TS-018,pantograph_fault,low,0.7,False
2025-07-30,TS-016,brake_fault,high,10.7,False
2025-07-30,TS-005,door_malfunction,low,2.3,False
2025-07-30,TS-008,hvac_failure,high,47.9,True
2025-07-30,TS-020,brake_fault,low,0.6,False
2025-07-31,TS-020,hvac_failure,low,0.6,False
2025-07-31,TS-011,coupling_issue,low,0.9,False
2025-07-31,TS-016,pantograph_fault,medium,10.0,False
2025-07-31,TS-007,signalling_error,low,3.4,False
2025-07-31,TS-001,door_malfunction,low,3.6,False
2025-07-31,TS-006,pantograph_fault,low,1.0,False
2025-07-31,TS-014,brake_fault,medium,9.5,False
2025-07-31,TS-001,hvac_failure,medium,11.9,False
2025-08-01,TS-007,door_malfunction,high,31.4,True
2025-08-01,TS-015,signalling_error,low,1.0,False
2025-08-01,TS-021,brake_fault,low,3.9,False
2025-08-01,TS-020,telecom_down,medium,8.9,False
2025-08-01,TS-011,pantograph_fault,low,2.1,False
2025-08-01,TS-024,door_malfunction,high,10.8,True
2025-08-01,TS-020,pantograph_fault,low,1.4,False
2025-08-01,TS-018,door_malfunction,medium,9.0,False
2025-08-02,TS-003,telecom_down,low,3.6,False
2025-08-02,TS-023,power_supply_issue,low,0.9,False
2025-08-02,TS-007,brake_fault,high,18.1,False
2025-08-02,TS-006,power_supply_issue,high,20.9,False
2025-08-02,TS-014,power_supply_issue,high,21.9,True
2025-08-03,TS-018,signalling_error,medium,3.3,False
2025-08-03,TS-009,signalling_error,high,40.8,True
2025-08-03,TS-006,hvac_failure,medium,7.3,False
2025-08-04,TS-012,telecom_down,high,44.6,False
2025-08-04,TS-015,power_supply_issue,critical,57.9,False
2025-08-04,TS-019,signalling_error,medium,11.1,False
2025-08-04,TS-011,brake_fault,low,1.8,False
2025-08-04,TS-004,door_malfunction,low,1.1,False
2025-08-05,TS-016,hvac_failure,medium,11.2,False
2025-08-05,TS-018,coupling_issue,medium,10.4,False
2025-08-05,TS-011,power_supply_issue,medium,5.5,False
2025-08-05,TS-011,coupling_issue,high,31.9,False
2025-08-05,TS-006,brake_fault,medium,5.8,False
2025-08-05,TS-006,hvac_failure,medium,5.3,False
2025-08-05,TS-014,power_supply_issue,low,2.7,False
2025-08-05,TS-014,door_malfunction,medium,4.8,False
2025-08-06,TS-001,pantograph_fault,medium,2.9,False
2025-08-06,TS-007,pantograph_fault,high,46.7,True
2025-08-07,TS-013,door_malfunction,critical,78.5,False
2025-08-07,TS-021,brake_fault,medium,5.1,False
2025-08-07,TS-021,hvac_failure,medium,8.1,False
2025-08-07,TS-020,telecom_down,low,1.4,False
2025-08-07,TS-007,brake_fault,critical,94.9,False
2025-08-07,TS-003,power_supply_issue,low,1.7,False
2025-08-08,TS-017,pantograph_fault,high,26.7,True
2025-08-08,TS-007,door_malfunction,medium,10.9,False
2025-08-08,TS-022,door_malfunction,high,31.7,False
2025-08-08,TS-005,coupling_issue,high,43.8,True
2025-08-09,TS-020,signalling_error,medium,3.5,False
2025-08-09,TS-005,telecom_down,low,0.5,False
2025-08-09,TS-014,pantograph_fault,low,2.1,False
2025-08-09,TS-015,coupling_issue,medium,11.6,False
2025-08-09,TS-006,brake_fault,medium,10.4,False
2025-08-09,TS-018,pantograph_fault,low,1.7,False
2025-08-09,TS-018,signalling_error,low,1.8,False
2025-08-10,TS-004,brake_fault,medium,10.4,False
2025-08-10,TS-023,signalling_error,medium,9.8,False
2025-08-10,TS-001,power_supply_issue,low,0.9,False
2025-08-10,TS-020,brake_fault,high,46.2,False
2025-08-10,TS-003,brake_fault,high,39.4,True
2025-08-10,TS-022,signalling_error,medium,11.7,False
2025-08-10,TS-009,telecom_down,critical,111.5,True
2025-08-10,TS-025,signalling_error,medium,3.1,False
2025-08-11,TS-008,pantograph_fault,medium,6.2,False
2025-08-11,TS-023,brake_fault,medium,4.9,False
2025-08-11,TS-005,telecom_down,medium,10.4,False
2025-08-11,TS-004,hvac_failure,high,23.8,True
2025-08-11,TS-004,pantograph_fault,low,2.2,False
2025-08-12,TS-025,pantograph_fault,medium,7.5,False
2025-08-12,TS-009,pantograph_fault,high,46.3,True
2025-08-12,TS-021,brake_fault,medium,6.2,False
2025-08-12,TS-012,hvac_failure,medium,4.2,False
2025-08-12,TS-005,hvac_failure,medium,5.3,False
2025-08-12,TS-001,telecom_down,medium,2.9,False
2025-08-13,TS-024,coupling_issue,medium,5.0,False
2025-08-13,TS-022,brake_fault,medium,8.2,False
2025-08-13,TS-014,brake_fault,medium,7.5,False
2025-08-13,TS-003,door_malfunction,medium,4.1,False
2025-08-13,TS-001,coupling_issue,critical,94.0,False
2025-08-13,TS-021,coupling_issue,critical,88.1,False
2025-08-14,TS-019,door_malfunction,high,9.5,True
2025-08-14,TS-019,telecom_down,medium,8.0,False
2025-08-14,TS-007,hvac_failure,low,0.9,False
2025-08-14,TS-001,door_malfunction,low,2.1,False
2025-08-15,TS-011,hvac_failure,medium,4.4,False
2025-08-15,TS-023,hvac_failure,high,10.3,False
2025-08-15,TS-014,signalling_error,medium,9.7,False
2025-08-15,TS-006,telecom_down,medium,6.3,False
2025-08-15,TS-018,brake_fault,low,1.4,False
2025-08-15,TS-023,hvac_failure,low,1.0,False
2025-08-15,TS-016,door_malfunction,low,3.6,False
2025-08-16,TS-025,door_malfunction,critical,35.2,True
2025-08-16,TS-022,hvac_failure,medium,6.9,False
2025-08-16,TS-007,power_supply_issue,medium,3.0,False
2025-08-16,TS-014,telecom_down,low,1.8,False
2025-08-16,TS-004,pantograph_fault,medium,3.7,False
2025-08-16,TS-018,door_malfunction,medium,10.9,False
2025-08-16,TS-017,brake_fault,medium,11.9,False
2025-08-16,TS-018,signalling_error,low,3.4,False
2025-08-17,TS-012,brake_fault,critical,81.4,True
2025-08-17,TS-004,brake_fault,high,27.1,False
2025-08-18,TS-006,door_malfunction,low,3.4,False
2025-08-18,TS-017,signalling_error,low,3.9,False
2025-08-18,TS-010,hvac_failure,low,1.0,False
2025-08-18,TS-019,power_supply_issue,medium,4.6,False
2025-08-18,TS-005,pantograph_fault,high,41.8,True
2025-08-19,TS-022,power_supply_issue,medium,5.1,False
2025-08-19,TS-012,door_malfunction,low,0.9,False
2025-08-19,TS-012,pantograph_fault,high,25.2,False
2025-08-19,TS-024,door_malfunction,critical,40.0,False
2025-08-19,TS-002,hvac_failure,low,0.8,False
2025-08-19,TS-017,door_malfunction,high,8.4,True
2025-08-19,TS-019,coupling_issue,high,35.3,True
2025-08-19,TS-011,coupling_issue,high,21.9,True
2025-08-20,TS-003,coupling_issue,critical,50.1,True
2025-08-20,TS-025,telecom_down,high,17.8,True
2025-08-20,TS-012,signalling_error,medium,11.4,False
2025-08-20,TS-009,door_malfunction,low,1.3,False
2025-08-20,TS-016,door_malfunction,high,16.7,True
2025-08-20,TS-022,signalling_error,low,1.7,False
2025-08-20,TS-023,hvac_failure,medium,3.5,False
2025-08-21,TS-014,pantograph_fault,high,17.6,True
2025-08-21,TS-004,telecom_down,low,3.3,False
2025-08-21,TS-013,telecom_down,critical,38.4,False
2025-08-21,TS-005,signalling_error,low,2.1,False
2025-08-21,TS-001,pantograph_fault,medium,8.5,False
2025-08-22,TS-013,coupling_issue,low,3.1,False
2025-08-22,TS-001,power_supply_issue,low,2.7,False
2025-08-22,TS-006,coupling_issue,critical,62.2,True
2025-08-22,TS-024,pantograph_fault,medium,8.9,False
2025-08-22,TS-024,hvac_failure,low,2.3,False
2025-08-22,TS-018,brake_fault,low,2.9,False
2025-08-22,TS-012,pantograph_fault,low,3.4,False
2025-08-23,TS-014,door_malfunction,medium,7.3,False
2025-08-23,TS-010,signalling_error,low,1.5,False
2025-08-23,TS-022,brake_fault,low,2.4,False
2025-08-23,TS-017,pantograph_fault,low,4.0,False
2025-08-23,TS-024,brake_fault,low,1.0,False
2025-08-23,TS-003,brake_fault,low,2.3,False
2025-08-23,TS-001,signalling_error,high,25.6,True
2025-08-24,TS-015,coupling_issue,low,1.9,False
2025-08-24,TS-002,telecom_down,low,1.3,False
2025-08-24,TS-018,power_supply_issue,low,2.9,False
2025-08-24,TS-009,brake_fault,medium,6.9,False
2025-08-24,TS-001,brake_fault,high,12.1,True
2025-08-25,TS-013,pantograph_fault,medium,6.2,False
2025-08-25,TS-021,signalling_error,medium,3.1,False
2025-08-25,TS-019,brake_fault,medium,9.3,False
2025-08-25,TS-016,signalling_error,low,1.4,False
2025-08-25,TS-023,coupling_issue,medium,8.3,False
2025-08-26,TS-013,coupling_issue,low,3.0,False
2025-08-26,TS-013,brake_fault,high,17.1,False
2025-08-26,TS-010,pantograph_fault,medium,10.0,False
2025-08-26,TS-019,brake_fault,high,25.8,False
2025-08-26,TS-004,coupling_issue,low,3.3,False
2025-08-26,TS-011,coupling_issue,critical,67.3,False
2025-08-26,TS-018,hvac_failure,high,33.7,False
2025-08-26,TS-006,brake_fault,low,2.2,False
2025-08-27,TS-003,signalling_error,high,40.4,True
2025-08-27,TS-018,hvac_failure,medium,9.0,False
2025-08-28,TS-018,door_malfunction,low,1.8,False
2025-08-28,TS-004,signalling_error,medium,4.1,False
2025-08-28,TS-013,power_supply_issue,medium,5.4,False
2025-08-28,TS-009,telecom_down,high,29.7,True
2025-08-28,TS-022,brake_fault,low,0.5,False
2025-08-28,TS-015,signalling_error,medium,8.5,False
2025-08-28,TS-023,power_supply_issue,low,2.7,False
2025-08-28,TS-003,signalling_error,low,2.6,False
2025-08-29,TS-016,signalling_error,low,0.6,False
2025-08-29,TS-015,door_malfunction,medium,3.2,False
2025-08-29,TS-024,power_supply_issue,medium,9.6,False
2025-08-29,TS-009,brake_fault,high,47.0,True
2025-08-29,TS-002,telecom_down,low,3.2,False
2025-08-30,TS-018,hvac_failure,medium,7.8,False
2025-08-30,TS-019,telecom_down,low,3.7,False
2025-08-30,TS-021,telecom_down,low,1.4,False
2025-08-30,TS-012,brake_fault,low,0.7,False
2025-08-30,TS-014,pantograph_fault,medium,7.9,False
2025-08-30,TS-019,pantograph_fault,medium,9.8,False
2025-08-30,TS-008,telecom_down,medium,8.9,False
2025-08-30,TS-018,coupling_issue,critical,92.2,False
2025-08-31,TS-017,brake_fault,high,23.3,False
2025-08-31,TS-023,power_supply_issue,critical,50.0,True
2025-08-31,TS-009,brake_fault,medium,4.9,False
2025-08-31,TS-011,brake_fault,low,3.0,False
2025-08-31,TS-010,telecom_down,medium,7.7,False
2025-08-31,TS-016,hvac_failure,medium,4.3,False
2025-09-01,TS-003,brake_fault,critical,108.1,True
2025-09-01,TS-024,power_supply_issue,low,1.4,False
2025-09-01,TS-006,signalling_error,medium,6.3,False
2025-09-01,TS-015,signalling_error,low,2.7,False
2025-09-01,TS-005,signalling_error,low,3.3,False
2025-09-01,TS-009,telecom_down,medium,9.7,False
2025-09-02,TS-014,pantograph_fault,medium,11.9,False
2025-09-02,TS-017,coupling_issue,medium,6.8,False
2025-09-02,TS-003,door_malfunction,high,41.0,False
2025-09-02,TS-020,hvac_failure,medium,3.4,False
2025-09-02,TS-005,power_supply_issue,low,1.8,False
2025-09-02,TS-012,pantograph_fault,high,12.4,False
2025-09-02,TS-007,power_supply_issue,low,3.1,False
2025-09-03,TS-017,coupling_issue,high,44.6,True
2025-09-03,TS-007,brake_fault,medium,10.6,False
2025-09-03,TS-001,hvac_failure,low,1.7,False
2025-09-04,TS-022,coupling_issue,low,0.8,False
2025-09-04,TS-023,pantograph_fault,critical,111.4,True
2025-09-04,TS-017,telecom_down,critical,47.0,False
2025-09-04,TS-014,coupling_issue,medium,10.4,False
2025-09-04,TS-025,coupling_issue,critical,93.9,False
2025-09-04,TS-010,coupling_issue,high,39.3,True
2025-09-04,TS-014,coupling_issue,high,33.7,True
2025-09-04,TS-013,telecom_down,high,25.1,True
2025-09-05,TS-002,hvac_failure,low,2.7,False
2025-09-05,TS-013,signalling_error,critical,37.1,True
2025-09-06,TS-006,telecom_down,medium,10.7,False
2025-09-06,TS-004,brake_fault,medium,5.6,False
2025-09-06,TS-004,brake_fault,low,2.5,False
2025-09-06,TS-006,pantograph_fault,medium,8.4,False
2025-09-06,TS-023,hvac_failure,low,2.7,False
2025-09-06,TS-004,brake_fault,low,1.8,False
2025-09-06,TS-007,brake_fault,low,2.9,False
2025-09-07,TS-025,signalling_error,medium,3.3,False
2025-09-07,TS-004,brake_fault,high,34.0,False
2025-09-07,TS-010,pantograph_fault,high,18.4,True
2025-09-07,TS-022,coupling_issue,low,2.1,False
2025-09-07,TS-016,power_supply_issue,low,0.9,False
2025-09-07,TS-023,telecom_down,medium,8.6,False
2025-09-07,TS-009,signalling_error,critical,111.4,True
2025-09-07,TS-014,signalling_error,high,38.5,True
2025-09-08,TS-017,signalling_error,high,20.7,False
2025-09-08,TS-024,signalling_error,medium,10.4,False
2025-09-08,TS-009,brake_fault,low,2.4,False
2025-09-08,TS-020,brake_fault,low,2.5,False
2025-09-08,TS-016,telecom_down,critical,70.2,True
2025-09-09,TS-024,coupling_issue,high,37.3,False
2025-09-09,TS-003,signalling_error,high,37.2,True
2025-09-09,TS-004,door_malfunction,low,3.1,False
2025-09-09,TS-004,coupling_issue,low,1.7,False
2025-09-09,TS-006,signalling_error,high,37.4,False
2025-09-09,TS-024,coupling_issue,high,47.2,True
2025-09-09,TS-020,hvac_failure,low,2.4,False
2025-09-09,TS-005,pantograph_fault,critical,66.0,True
2025-09-10,TS-004,brake_fault,medium,9.1,False
2025-09-10,TS-013,pantograph_fault,low,0.7,False
2025-09-10,TS-007,pantograph_fault,low,1.2,False
2025-09-10,TS-024,telecom_down,high,40.7,False
2025-09-10,TS-005,hvac_failure,critical,64.7,False
2025-09-10,TS-014,brake_fault,low,3.6,False
2025-09-10,TS-022,signalling_error,low,3.1,False
2025-09-11,TS-009,hvac_failure,high,15.8,False
2025-09-11,TS-015,signalling_error,medium,5.7,False
2025-09-11,TS-024,power_supply_issue,medium,3.8,False
2025-09-11,TS-017,power_supply_issue,high,15.6,True
2025-09-11,TS-025,power_supply_issue,low,1.6,False
2025-09-11,TS-015,signalling_error,medium,6.9,False
2025-09-11,TS-013,hvac_failure,high,15.0,False
2025-09-11,TS-007,power_supply_issue,low,3.2,False
2025-09-12,TS-009,coupling_issue,medium,4.1,False
2025-09-12,TS-016,signalling_error,high,11.7,False
2025-09-12,TS-012,power_supply_issue,critical,38.9,True
2025-09-12,TS-018,power_supply_issue,low,0.8,False
2025-09-12,TS-007,power_supply_issue,high,24.9,True
2025-09-12,TS-010,pantograph_fault,medium,8.4,False
2025-09-12,TS-017,telecom_down,medium,7.5,False
2025-09-13,TS-014,hvac_failure,low,2.1,False
2025-09-13,TS-008,hvac_failure,low,2.7,False
2025-09-13,TS-017,telecom_down,medium,2.6,False
2025-09-13,TS-016,power_supply_issue,low,2.7,False
2025-09-14,TS-025,hvac_failure,medium,11.7,False
2025-09-14,TS-023,telecom_down,medium,10.0,False
2025-09-14,TS-010,hvac_failure,high,19.5,True
2025-09-14,TS-019,telecom_down,medium,6.3,False
2025-09-14,TS-008,telecom_down,low,3.6,False
2025-09-14,TS-019,pantograph_fault,medium,6.0,False
2025-09-14,TS-008,hvac_failure,high,20.8,False
2025-09-14,TS-024,door_malfunction,low,2.4,False
2025-09-15,TS-003,signalling_error,low,1.1,False
2025-09-15,TS-015,telecom_down,low,3.4,False
2025-09-15,TS-006,brake_fault,low,2.0,False
2025-09-16,TS-020,hvac_failure,medium,11.2,False
2025-09-16,TS-007,coupling_issue,medium,4.4,False
2025-09-16,TS-022,power_supply_issue,medium,7.5,False
2025-09-17,TS-004,door_malfunction,high,33.9,False
2025-09-17,TS-001,door_malfunction,high,40.5,False
2025-09-17,TS-020,brake_fault,low,0.8,False
2025-09-17,TS-007,signalling_error,high,11.1,False
2025-09-17,TS-019,hvac_failure,critical,78.2,True
2025-09-18,TS-004,signalling_error,low,2.2,False
2025-09-18,TS-013,pantograph_fault,medium,2.9,False
2025-09-18,TS-015,power_supply_issue,high,9.9,True
2025-09-18,TS-009,door_malfunction,critical,81.7,True
2025-09-19,TS-009,brake_fault,low,2.8,False
2025-09-19,TS-018,door_malfunction,high,33.0,True
2025-09-19,TS-004,power_supply_issue,medium,8.1,False
2025-09-20,TS-007,hvac_failure,high,34.4,False
2025-09-20,TS-014,door_malfunction,medium,5.5,False
2025-09-20,TS-003,hvac_failure,high,44.6,True
2025-09-20,TS-004,hvac_failure,medium,6.8,False
2025-09-21,TS-022,power_supply_issue,medium,9.2,False
2025-09-21,TS-008,brake_fault,low,2.7,False
2025-09-21,TS-021,power_supply_issue,critical,96.2,True
2025-09-21,TS-004,brake_fault,medium,5.1,False
2025-09-22,TS-021,hvac_failure,medium,5.5,False
2025-09-22,TS-010,brake_fault,low,3.8,False
2025-09-22,TS-010,hvac_failure,medium,3.9,False
2025-09-22,TS-009,door_malfunction,low,2.8,False
2025-09-22,TS-011,door_malfunction,medium,5.8,False
2025-09-22,TS-016,door_malfunction,low,3.9,False
2025-09-23,TS-023,telecom_down,critical,62.9,True
2025-09-23,TS-005,power_supply_issue,high,14.0,True
2025-09-23,TS-008,hvac_failure,low,0.9,False
2025-09-23,TS-021,signalling_error,low,2.8,False
2025-09-23,TS-004,pantograph_fault,low,3.5,False
2025-09-23,TS-015,telecom_down,medium,8.9,False
2025-09-23,TS-004,coupling_issue,low,0.6,False
2025-09-23,TS-007,pantograph_fault,high,41.3,False
2025-09-24,TS-025,hvac_failure,low,3.5,False
2025-09-24,TS-003,power_supply_issue,medium,4.7,False
2025-09-24,TS-018,brake_fault,high,24.1,True
2025-09-25,TS-003,signalling_error,medium,11.9,False
2025-09-25,TS-019,hvac_failure,high,44.9,True
2025-09-25,TS-004,power_supply_issue,medium,10.7,False
2025-09-25,TS-011,hvac_failure,medium,3.7,False
2025-09-25,TS-015,pantograph_fault,low,3.6,False
2025-09-25,TS-012,door_malfunction,high,16.3,False
2025-09-25,TS-022,door_malfunction,low,2.7,False
2025-09-26,TS-018,coupling_issue,medium,10.1,False
2025-09-26,TS-008,coupling_issue,high,23.5,True
2025-09-26,TS-001,hvac_failure,critical,37.4,True
2025-09-26,TS-021,signalling_error,high,22.5,False
2025-09-26,TS-002,pantograph_fault,low,1.4,False
2025-09-26,TS-001,coupling_issue,low,3.3,False
2025-09-27,TS-017,pantograph_fault,medium,9.6,False
2025-09-27,TS-022,door_malfunction,medium,4.8,False
2025-09-27,TS-010,power_supply_issue,low,3.7,False
2025-09-27,TS-014,brake_fault,high,23.9,False
2025-09-27,TS-020,power_supply_issue,low,2.5,False
2025-09-27,TS-022,power_supply_issue,critical,79.4,False
2025-09-28,TS-013,hvac_failure,low,2.4,False
2025-09-28,TS-023,brake_fault,medium,9.2,False
2025-09-29,TS-002,power_supply_issue,medium,4.5,False
2025-09-29,TS-009,hvac_failure,medium,3.9,False
2025-09-29,TS-019,telecom_down,high,29.0,True
2025-09-29,TS-018,pantograph_fault,critical,72.9,True
2025-09-30,TS-014,pantograph_fault,low,1.0,False
2025-09-30,TS-021,telecom_down,high,21.8,False
2025-09-30,TS-008,signalling_error,critical,58.8,True
2025-09-30,TS-018,signalling_error,critical,26.4,False
2025-10-01,TS-020,telecom_down,low,1.8,False
2025-10-01,TS-016,telecom_down,medium,7.2,False
2025-10-01,TS-020,door_malfunction,medium,2.5,False
2025-10-01,TS-011,door_malfunction,critical,47.1,False
2025-10-01,TS-007,coupling_issue,low,3.6,False
2025-10-01,TS-009,door_malfunction,low,1.3,False
2025-10-01,TS-025,signalling_error,medium,10.9,False
2025-10-02,TS-021,door_malfunction,high,13.9,True
2025-10-02,TS-008,pantograph_fault,low,1.9,False
2025-10-02,TS-025,coupling_issue,medium,11.4,False
2025-10-02,TS-014,power_supply_issue,low,3.3,False
2025-10-02,TS-011,brake_fault,low,3.5,False
2025-10-02,TS-020,telecom_down,critical,49.6,True
2025-10-02,TS-021,pantograph_fault,low,3.1,False
2025-10-02,TS-020,power_supply_issue,low,1.6,False
2025-10-03,TS-004,hvac_failure,medium,5.5,False
2025-10-03,TS-004,power_supply_issue,low,1.8,False
2025-10-03,TS-005,brake_fault,high,18.3,False
2025-10-03,TS-023,signalling_error,critical,112.7,True
2025-10-03,TS-009,power_supply_issue,low,2.8,False
2025-10-04,TS-010,power_supply_issue,low,0.9,False
2025-10-04,TS-007,hvac_failure,low,0.8,False
2025-10-04,TS-006,hvac_failure,low,2.5,False
2025-10-05,TS-016,coupling_issue,low,2.0,False
2025-10-05,TS-017,power_supply_issue,low,0.6,False
2025-10-05,TS-018,brake_fault,high,36.9,False
2025-10-05,TS-003,telecom_down,low,1.9,False
2025-10-05,TS-001,pantograph_fault,critical,98.7,True
2025-10-06,TS-013,signalling_error,high,28.9,False
2025-10-06,TS-014,brake_fault,high,37.1,False
2025-10-07,TS-018,pantograph_fault,medium,5.6,False
2025-10-07,TS-015,brake_fault,low,2.7,False
2025-10-07,TS-002,telecom_down,medium,9.2,False
2025-10-08,TS-003,brake_fault,high,45.0,False
2025-10-08,TS-011,signalling_error,high,31.8,True
2025-10-08,TS-018,power_supply_issue,low,1.5,False
2025-10-08,TS-008,hvac_failure,medium,4.9,False
2025-10-08,TS-001,telecom_down,low,2.6,False
2025-10-08,TS-024,brake_fault,low,1.0,False
2025-10-08,TS-011,telecom_down,low,1.7,False
2025-10-09,TS-016,coupling_issue,critical,75.2,False
2025-10-09,TS-013,power_supply_issue,medium,7.1,False
2025-10-09,TS-024,door_malfunction,critical,119.7,False
2025-10-09,TS-019,signalling_error,low,2.0,False
2025-10-09,TS-014,signalling_error,medium,2.5,False
2025-10-09,TS-021,hvac_failure,low,4.0,False
2025-10-09,TS-013,pantograph_fault,low,3.4,False
2025-10-10,TS-002,signalling_error,medium,9.3,False
2025-10-10,TS-022,signalling_error,medium,6.9,False
2025-10-10,TS-009,brake_fault,critical,97.5,False
2025-10-10,TS-004,brake_fault,low,2.6,False
2025-10-10,TS-023,signalling_error,medium,4.5,False
2025-10-10,TS-013,door_malfunction,low,3.7,False
2025-10-10,TS-018,hvac_failure,low,1.8,False
2025-10-10,TS-006,pantograph_fault,critical,89.5,True
2025-10-11,TS-002,pantograph_fault,low,3.4,False
2025-10-11,TS-003,pantograph_fault,critical,79.2,False
2025-10-11,TS-020,power_supply_issue,low,0.9,False
2025-10-11,TS-018,signalling_error,high,16.6,True
2025-10-11,TS-025,signalling_error,high,19.3,True
2025-10-11,TS-009,power_supply_issue,medium,5.4,False
2025-10-11,TS-011,telecom_down,low,3.8,False
2025-10-11,TS-006,power_supply_issue,high,43.9,True
2025-10-12,TS-020,brake_fault,medium,9.2,False
2025-10-12,TS-016,door_malfunction,medium,5.0,False
2025-10-12,TS-018,telecom_down,high,28.4,True
2025-10-12,TS-004,telecom_down,critical,58.3,False
2025-10-12,TS-022,pantograph_fault,low,1.5,False
2025-10-13,TS-009,brake_fault,high,39.7,False
2025-10-13,TS-025,signalling_error,high,13.8,True
2025-10-13,TS-021,pantograph_fault,low,2.1,False
2025-10-14,TS-022,power_supply_issue,critical,111.1,True
2025-10-14,TS-018,signalling_error,medium,7.3,False
2025-10-14,TS-005,coupling_issue,low,3.3,False
2025-10-15,TS-003,pantograph_fault,low,1.6,False
2025-10-15,TS-023,door_malfunction,medium,2.4,False
2025-10-15,TS-011,signalling_error,medium,10.9,False
2025-10-15,TS-005,coupling_issue,medium,5.1,False
2025-10-15,TS-011,hvac_failure,low,1.8,False
2025-10-15,TS-001,hvac_failure,low,2.6,False
2025-10-15,TS-023,pantograph_fault,low,3.6,False
2025-10-16,TS-002,power_supply_issue,high,18.0,True
2025-10-16,TS-003,coupling_issue,low,3.0,False
2025-10-17,TS-017,telecom_down,low,2.0,False
2025-10-17,TS-012,power_supply_issue,low,3.8,False
2025-10-17,TS-021,coupling_issue,high,32.6,False
2025-10-17,TS-009,door_malfunction,low,3.6,False
2025-10-18,TS-013,telecom_down,low,3.5,False
2025-10-18,TS-016,power_supply_issue,critical,82.3,True
2025-10-18,TS-020,signalling_error,low,1.8,False
2025-10-18,TS-004,hvac_failure,high,18.0,False
2025-10-18,TS-022,door_malfunction,medium,3.9,False
2025-10-18,TS-007,power_supply_issue,high,34.9,False
2025-10-19,TS-003,coupling_issue,low,2.0,False
2025-10-19,TS-014,power_supply_issue,medium,11.8,False
2025-10-20,TS-010,hvac_failure,low,1.0,False
2025-10-20,TS-023,telecom_down,medium,7.5,False
2025-10-20,TS-017,pantograph_fault,low,3.3,False
2025-10-21,TS-025,pantograph_fault,low,3.7,False
2025-10-21,TS-010,telecom_down,medium,2.5,False
2025-10-21,TS-007,hvac_failure,high,14.2,True
2025-10-21,TS-016,telecom_down,low,3.2,False
2025-10-21,TS-009,signalling_error,low,3.6,False
2025-10-21,TS-020,brake_fault,low,3.3,False
2025-10-21,TS-025,signalling_error,medium,2.4,False
2025-10-22,TS-012,signalling_error,low,1.9,False
2025-10-22,TS-006,coupling_issue,high,47.4,False
2025-10-22,TS-010,telecom_down,low,0.8,False
2025-10-22,TS-007,brake_fault,high,9.5,True
2025-10-22,TS-001,pantograph_fault,low,0.7,False
2025-10-22,TS-011,power_supply_issue,low,1.3,False
2025-10-22,TS-010,coupling_issue,low,3.4,False
2025-10-23,TS-003,brake_fault,medium,8.5,False
2025-10-23,TS-014,door_malfunction,low,1.6,False
2025-10-23,TS-020,brake_fault,low,3.7,False
2025-10-23,TS-014,pantograph_fault,high,11.3,True
2025-10-23,TS-004,door_malfunction,low,3.5,False
2025-10-24,TS-019,signalling_error,high,9.1,True
2025-10-24,TS-010,telecom_down,medium,4.2,False
2025-10-24,TS-014,power_supply_issue,low,0.8,False
2025-10-24,TS-010,brake_fault,medium,4.6,False
2025-10-24,TS-010,hvac_failure,low,1.5,False
2025-10-25,TS-020,pantograph_fault,critical,119.9,True
2025-10-25,TS-007,pantograph_fault,low,1.2,False
2025-10-25,TS-002,door_malfunction,low,3.8,False
2025-10-25,TS-003,coupling_issue,medium,8.9,False
2025-10-25,TS-025,coupling_issue,medium,5.4,False
2025-10-25,TS-010,signalling_error,low,3.7,False
2025-10-26,TS-007,brake_fault,critical,62.3,True
2025-10-26,TS-006,brake_fault,critical,86.7,True
2025-10-26,TS-004,signalling_error,low,0.8,False
2025-10-26,TS-024,power_supply_issue,low,3.0,False
2025-10-26,TS-023,door_malfunction,low,2.6,False
2025-10-26,TS-015,signalling_error,low,2.3,False
2025-10-26,TS-008,hvac_failure,medium,7.9,False
2025-10-27,TS-003,power_supply_issue,critical,100.2,True
2025-10-27,TS-012,telecom_down,high,23.7,True
2025-10-27,TS-022,brake_fault,low,0.9,False
