date,trainset_id,assignment,unscheduled_withdrawal,punctuality_score,branding_sla_met,outcome_score
2025-07-16,TS-021,SERVICE,False,0.9844,True,0.9433
2025-07-16,TS-022,SERVICE,False,0.9898,True,0.9768
2025-07-16,TS-023,SERVICE,False,0.9921,True,0.9497
2025-07-16,TS-024,IBL,False,1.0,True,0.9667
2025-07-16,TS-025,SERVICE,False,0.9981,True,0.9983
2025-07-17,TS-001,IBL,False,1.0,True,0.9566
2025-07-17,TS-002,SERVICE,False,0.9658,True,0.9698
2025-07-17,TS-003,IBL,False,1.0,True,0.9714
2025-07-17,TS-004,SERVICE,False,0.9957,True,0.9431
2025-07-17,TS-005,SERVICE,False,0.9633,True,0.9845
2025-07-17,TS-006,SERVICE,False,0.9667,True,0.9716
2025-07-17,TS-007,SERVICE,False,0.963,True,0.9404
2025-07-17,TS-008,IBL,False,1.0,True,0.957
2025-07-17,TS-009,STANDBY,False,0.9568,True,0.9566
2025-07-17,TS-010,STANDBY,False,0.9339,True,0.9574
2025-07-17,TS-011,SERVICE,False,0.9972,True,0.9917
2025-07-17,TS-012,IBL,False,1.0,True,0.9919
2025-07-17,TS-013,SERVICE,False,0.9625,True,0.9639
2025-07-17,TS-014,IBL,False,1.0,True,0.9583
2025-07-17,TS-015,IBL,False,1.0,True,0.9818
2025-07-17,TS-016,SERVICE,False,0.9742,True,0.9379
2025-07-17,TS-017,SERVICE,False,0.9902,True,0.9645
2025-07-17,TS-018,IBL,False,1.0,True,0.9961
2025-07-17,TS-019,SERVICE,False,0.9882,True,0.9655
2025-07-17,TS-020,IBL,False,1.0,True,0.9886
2025-07-17,TS-021,SERVICE,False,0.9721,True,0.9312
2025-07-17,TS-022,SERVICE,False,0.9744,True,0.9837
2025-07-17,TS-023,SERVICE,False,0.9713,True,0.9426
2025-07-17,TS-024,STANDBY,False,0.9658,True,0.9803
2025-07-17,TS-025,SERVICE,False,0.993,True,0.969
2025-07-18,TS-001,IBL,False,1.0,True,0.9595
2025-07-18,TS-002,SERVICE,False,0.9824,True,0.9601
2025-07-18,TS-003,IBL,False,1.0,True,0.9511
2025-07-18,TS-004,IBL,False,1.0,True,0.9585
2025-07-18,TS-005,SERVICE,False,0.968,True,0.9493
2025-07-18,TS-006,SERVICE,True,0.7235,True,0.64
2025-07-18,TS-007,SERVICE,False,0.9825,True,0.9811
2025-07-18,TS-008,IBL,False,1.0,True,0.9863
2025-07-18,TS-009,IBL,False,1.0,True,0.9758
2025-07-18,TS-010,SERVICE,True,0.8291,True,0.7188
2025-07-18,TS-011,STANDBY,False,0.9622,True,0.9441
2025-07-18,TS-012,SERVICE,False,0.997,True,0.9555
2025-07-18,TS-013,SERVICE,False,0.9749,True,0.9839
2025-07-18,TS-014,IBL,False,1.0,True,0.9669
2025-07-18,TS-015,SERVICE,False,0.9793,True,0.9407
2025-07-18,TS-016,SERVICE,False,0.9975,True,0.9531
2025-07-18,TS-017,SERVICE,False,0.9704,True,0.9619
2025-07-18,TS-018,STANDBY,False,0.959,True,0.9326
2025-07-18,TS-019,IBL,False,1.0,True,0.9889
2025-07-18,TS-020,IBL,False,1.0,True,0.9469
2025-07-18,TS-021,SERVICE,False,0.9677,True,0.9425
2025-07-18,TS-022,SERVICE,False,0.9794,True,0.9711
2025-07-18,TS-023,SERVICE,False,0.9614,True,0.9727
2025-07-18,TS-024,STANDBY,False,0.9454,True,0.9719
2025-07-18,TS-025,SERVICE,False,0.9725,True,0.9695
2025-07-19,TS-001,IBL,False,1.0,True,0.972
2025-07-19,TS-002,SERVICE,True,0.6167,True,0.6208
2025-07-19,TS-003,STANDBY,False,0.9414,True,0.9705
2025-07-19,TS-004,IBL,False,1.0,True,0.9774
2025-07-19,TS-005,SERVICE,False,0.9955,True,0.956
2025-07-19,TS-006,SERVICE,False,0.9703,False,0.7386
2025-07-19,TS-007,IBL,False,1.0,True,0.9808
2025-07-19,TS-008,IBL,False,1.0,True,0.9525
2025-07-19,TS-009,SERVICE,False,0.9669,True,0.971
2025-07-19,TS-010,SERVICE,False,0.974,True,0.9379
2025-07-19,TS-011,STANDBY,False,0.9865,True,0.9922
2025-07-19,TS-012,SERVICE,False,0.9856,True,0.9424
2025-07-19,TS-013,SERVICE,False,0.9911,True,0.9394
2025-07-19,TS-014,IBL,False,1.0,True,0.9505
2025-07-19,TS-015,SERVICE,False,0.9618,True,0.9706
2025-07-19,TS-016,SERVICE,False,0.9665,True,0.942
2025-07-19,TS-017,SERVICE,False,0.9859,True,0.988
2025-07-19,TS-018,IBL,False,1.0,True,0.9561
2025-07-19,TS-019,IBL,False,1.0,True,0.9927
2025-07-19,TS-020,IBL,False,1.0,True,0.9699
2025-07-19,TS-021,SERVICE,False,0.9794,True,0.9329
2025-07-19,TS-022,SERVICE,False,0.9829,True,0.9813
2025-07-19,TS-023,SERVICE,False,0.9845,True,0.9831
2025-07-19,TS-024,STANDBY,False,0.9446,True,0.9625
2025-07-19,TS-025,SERVICE,False,0.9688,True,0.9661
2025-07-20,TS-001,SERVICE,False,0.9637,True,0.959
2025-07-20,TS-002,SERVICE,False,0.9749,True,0.9466
2025-07-20,TS-003,SERVICE,False,0.9816,True,0.9751
2025-07-20,TS-004,IBL,False,1.0,True,0.9413
2025-07-20,TS-005,SERVICE,False,0.9974,True,0.9731
2025-07-20,TS-006,SERVICE,False,0.9817,True,0.9597
2025-07-20,TS-007,STANDBY,False,0.9312,True,0.9395
2025-07-20,TS-008,IBL,False,1.0,True,0.9649
2025-07-20,TS-009,STANDBY,False,0.9966,True,0.9612
2025-07-20,TS-010,SERVICE,False,0.9773,True,0.9791
2025-07-20,TS-011,STANDBY,False,0.9433,True,0.9344
2025-07-20,TS-012,SERVICE,False,0.9787,True,0.9604
2025-07-20,TS-013,IBL,False,1.0,True,0.998
2025-07-20,TS-014,IBL,False,1.0,True,0.9908
2025-07-20,TS-015,SERVICE,False,0.9738,True,0.9857
2025-07-20,TS-016,SERVICE,False,0.9876,False,0.794
2025-07-20,TS-017,SERVICE,False,0.9709,True,0.9446
2025-07-20,TS-018,IBL,False,1.0,True,0.9793
2025-07-20,TS-019,IBL,False,1.0,True,0.9974
2025-07-20,TS-020,IBL,False,1.0,True,0.9842
2025-07-20,TS-021,SERVICE,False,0.9714,True,0.9871
2025-07-20,TS-022,SERVICE,False,0.9956,True,0.9906
2025-07-20,TS-023,SERVICE,False,0.9657,True,0.9617
2025-07-20,TS-024,IBL,False,1.0,True,0.9544
2025-07-20,TS-025,SERVICE,False,0.9764,True,0.968
2025-07-21,TS-001,IBL,False,1.0,True,0.9544
2025-07-21,TS-002,IBL,False,1.0,True,0.9895
2025-07-21,TS-003,SERVICE,False,0.9604,True,0.9831
2025-07-21,TS-004,IBL,False,1.0,True,0.9477
2025-07-21,TS-005,SERVICE,False,0.9766,True,0.9607
2025-07-21,TS-006,SERVICE,False,0.9786,True,0.9688
2025-07-21,TS-007,STANDBY,False,0.9492,True,0.9548
2025-07-21,TS-008,IBL,False,1.0,True,0.9548
2025-07-21,TS-009,STANDBY,False,0.9513,True,0.9218
2025-07-21,TS-010,SERVICE,False,0.9759,True,0.9721
2025-07-21,TS-011,SERVICE,False,0.9643,True,0.9392
2025-07-21,TS-012,SERVICE,False,0.9942,True,0.9524
2025-07-21,TS-013,IBL,False,1.0,True,0.946
2025-07-21,TS-014,SERVICE,False,0.9629,True,0.9564
2025-07-21,TS-015,SERVICE,False,0.9997,True,0.9909
2025-07-21,TS-016,SERVICE,False,0.9811,True,0.9752
2025-07-21,TS-017,SERVICE,False,0.9903,True,0.939
2025-07-21,TS-018,SERVICE,False,0.9929,True,0.9597
2025-07-21,TS-019,IBL,False,1.0,True,0.9436
2025-07-21,TS-020,IBL,False,1.0,True,0.9872
2025-07-21,TS-021,SERVICE,False,0.985,True,0.9547
2025-07-21,TS-022,SERVICE,False,0.9704,True,0.9542
2025-07-21,TS-023,STANDBY,False,0.9799,True,0.9845
2025-07-21,TS-024,IBL,False,1.0,True,0.9434
2025-07-21,TS-025,SERVICE,False,0.9739,True,0.9784
2025-07-22,TS-001,IBL,False,1.0,True,0.9863
2025-07-22,TS-002,IBL,False,1.0,True,0.9781
2025-07-22,TS-003,SERVICE,False,0.9736,True,0.9709
2025-07-22,TS-004,IBL,False,1.0,True,0.9434
2025-07-22,TS-005,SERVICE,False,0.9665,True,0.9504
2025-07-22,TS-006,SERVICE,False,0.9687,True,0.9299
2025-07-22,TS-007,STANDBY,False,0.9427,True,0.9364
2025-07-22,TS-008,IBL,False,1.0,True,0.9957
2025-07-22,TS-009,SERVICE,True,0.7206,False,0.4782
2025-07-22,TS-010,SERVICE,False,0.9761,False,0.7862
2025-07-22,TS-011,SERVICE,False,0.9655,True,0.969
2025-07-22,TS-012,SERVICE,False,0.9731,True,0.9323
2025-07-22,TS-013,STANDBY,False,0.998,True,0.9857
2025-07-22,TS-014,SERVICE,False,0.9839,True,0.9353
2025-07-22,TS-015,STANDBY,False,0.9999,True,0.9424
2025-07-22,TS-016,SERVICE,False,0.9962,True,0.9603
2025-07-22,TS-017,SERVICE,False,0.9634,True,0.9306
2025-07-22,TS-018,IBL,False,1.0,True,0.9533
2025-07-22,TS-019,IBL,False,1.0,True,0.9686
2025-07-22,TS-020,IBL,False,1.0,True,0.9426
2025-07-22,TS-021,SERVICE,False,0.9812,True,0.9852
2025-07-22,TS-022,SERVICE,False,0.9858,True,0.9375
2025-07-22,TS-023,SERVICE,False,0.9997,True,0.9848
2025-07-22,TS-024,IBL,False,1.0,True,0.9694
2025-07-22,TS-025,SERVICE,False,0.9658,True,0.9646
2025-07-23,TS-001,STANDBY,False,0.9549,True,0.9594
2025-07-23,TS-002,SERVICE,False,0.9971,True,0.9825
2025-07-23,TS-003,SERVICE,False,0.9827,True,0.9555
2025-07-23,TS-004,IBL,False,1.0,True,0.9791
2025-07-23,TS-005,SERVICE,False,0.9872,False,0.7762
2025-07-23,TS-006,SERVICE,False,0.9874,True,0.9604
2025-07-23,TS-007,IBL,False,1.0,True,0.9499
2025-07-23,TS-008,IBL,False,1.0,True,0.9533
2025-07-23,TS-009,SERVICE,False,0.9719,True,0.9773
2025-07-23,TS-010,SERVICE,False,0.9611,True,0.945
2025-07-23,TS-011,SERVICE,False,0.9832,True,0.9895
2025-07-23,TS-012,STANDBY,False,0.9868,True,0.9945
2025-07-23,TS-013,SERVICE,False,0.9791,True,0.9474
2025-07-23,TS-014,SERVICE,False,0.994,True,0.9432
2025-07-23,TS-015,IBL,False,1.0,True,0.9644
2025-07-23,TS-016,SERVICE,False,0.9668,True,0.9306
2025-07-23,TS-017,STANDBY,False,0.9798,True,0.9418
2025-07-23,TS-018,SERVICE,False,0.9698,True,0.9849
2025-07-23,TS-019,IBL,False,1.0,True,0.9694
2025-07-23,TS-020,IBL,False,1.0,True,0.944
2025-07-23,TS-021,SERVICE,False,0.9923,True,0.9754
2025-07-23,TS-022,IBL,False,1.0,True,0.9449
2025-07-23,TS-023,SERVICE,False,0.9624,True,0.9513
2025-07-23,TS-024,IBL,False,1.0,True,0.9706
2025-07-23,TS-025,SERVICE,False,0.973,False,0.7438
2025-07-24,TS-001,IBL,False,1.0,True,0.9852
2025-07-24,TS-002,SERVICE,False,0.9949,True,0.9606
2025-07-24,TS-003,SERVICE,False,0.9839,True,0.9497
2025-07-24,TS-004,IBL,False,1.0,True,0.9442
2025-07-24,TS-005,SERVICE,False,0.9736,True,0.9643
2025-07-24,TS-006,SERVICE,False,0.9614,True,0.9591
2025-07-24,TS-007,STANDBY,False,0.9599,True,0.9496
2025-07-24,TS-008,IBL,False,1.0,True,0.9858
2025-07-24,TS-009,SERVICE,False,0.9693,True,0.9725
2025-07-24,TS-010,SERVICE,False,0.9917,True,0.9519
2025-07-24,TS-011,SERVICE,False,0.977,True,0.9517
2025-07-24,TS-012,STANDBY,False,0.9661,True,0.9432
2025-07-24,TS-013,SERVICE,False,0.9998,True,0.9702
2025-07-24,TS-014,SERVICE,False,0.9768,True,0.9429
2025-07-24,TS-015,IBL,False,1.0,True,0.9809
2025-07-24,TS-016,SERVICE,False,0.993,True,0.9954
2025-07-24,TS-017,SERVICE,False,0.9659,True,0.9323
2025-07-24,TS-018,SERVICE,True,0.796,True,0.6691
2025-07-24,TS-019,STANDBY,False,0.9693,True,0.9857
2025-07-24,TS-020,IBL,False,1.0,True,0.9581
2025-07-24,TS-021,SERVICE,False,0.9804,True,0.9431
2025-07-24,TS-022,IBL,False,1.0,True,0.9499
2025-07-24,TS-023,IBL,False,1.0,True,0.9983
2025-07-24,TS-024,IBL,False,1.0,True,0.9499
2025-07-24,TS-025,SERVICE,False,0.9708,True,0.9456
2025-07-25,TS-001,IBL,False,1.0,True,0.9548
2025-07-25,TS-002,IBL,False,1.0,True,0.9544
2025-07-25,TS-003,SERVICE,False,0.9744,True,0.9683
2025-07-25,TS-004,SERVICE,False,0.9997,True,0.9806
2025-07-25,TS-005,SERVICE,False,0.9909,True,0.9518
2025-07-25,TS-006,STANDBY,False,0.9968,True,0.9965
2025-07-25,TS-007,IBL,False,1.0,True,0.9797
2025-07-25,TS-008,IBL,False,1.0,True,0.9907
2025-07-25,TS-009,SERVICE,False,0.9711,True,0.9558
2025-07-25,TS-010,SERVICE,False,0.965,True,0.9462
2025-07-25,TS-011,SERVICE,False,0.9736,True,0.9418
2025-07-25,TS-012,STANDBY,False,0.9273,True,0.9246
2025-07-25,TS-013,SERVICE,False,0.9948,True,0.9647
2025-07-25,TS-014,SERVICE,False,0.9694,True,0.952
2025-07-25,TS-015,IBL,False,1.0,True,0.9717
2025-07-25,TS-016,SERVICE,False,0.9639,True,0.9744
2025-07-25,TS-017,SERVICE,False,0.9771,False,0.742
2025-07-25,TS-018,SERVICE,False,0.9816,True,0.9918
2025-07-25,TS-019,SERVICE,False,0.9716,True,0.9808
2025-07-25,TS-020,IBL,False,1.0,True,0.9512
2025-07-25,TS-021,SERVICE,False,0.9804,True,0.9801
2025-07-25,TS-022,STANDBY,False,0.9329,True,0.9693
2025-07-25,TS-023,IBL,False,1.0,True,0.9932
2025-07-25,TS-024,IBL,False,1.0,True,0.9805
2025-07-25,TS-025,SERVICE,False,0.9635,True,0.9712
2025-07-26,TS-001,IBL,False,1.0,True,0.9474
2025-07-26,TS-002,IBL,False,1.0,True,0.9494
2025-07-26,TS-003,SERVICE,False,0.9933,True,0.9926
2025-07-26,TS-004,STANDBY,False,0.9791,True,0.9406
2025-07-26,TS-005,SERVICE,False,0.9664,True,0.9521
2025-07-26,TS-006,SERVICE,False,0.9841,True,0.9801
2025-07-26,TS-007,SERVICE,False,0.9962,True,0.9709
2025-07-26,TS-008,IBL,False,1.0,True,0.9658
2025-07-26,TS-009,SERVICE,False,0.9859,True,0.9393
2025-07-26,TS-010,SERVICE,False,0.9894,True,0.9841
2025-07-26,TS-011,SERVICE,False,0.9774,True,0.9845
2025-07-26,TS-012,STANDBY,False,0.9758,True,0.9474
2025-07-26,TS-013,IBL,False,1.0,True,0.96
2025-07-26,TS-014,STANDBY,False,0.9571,True,0.9326
2025-07-26,TS-015,IBL,False,1.0,True,0.9866
2025-07-26,TS-016,SERVICE,False,0.9811,True,0.9744
2025-07-26,TS-017,SERVICE,False,0.9834,True,0.9753
2025-07-26,TS-018,SERVICE,False,0.9666,False,0.7435
2025-07-26,TS-019,SERVICE,False,0.9739,True,0.9351
2025-07-26,TS-020,IBL,False,1.0,True,0.9879
2025-07-26,TS-021,SERVICE,False,0.9919,True,0.987
2025-07-26,TS-022,IBL,False,1.0,True,0.9524
2025-07-26,TS-023,IBL,False,1.0,True,0.9877
2025-07-26,TS-024,SERVICE,False,0.9641,True,0.969
2025-07-26,TS-025,SERVICE,False,0.989,True,0.9526
2025-07-27,TS-001,IBL,False,1.0,True,0.9536
2025-07-27,TS-002,IBL,False,1.0,True,0.9843
2025-07-27,TS-003,SERVICE,False,0.9601,False,0.7515
2025-07-27,TS-004,IBL,False,1.0,True,0.9436
2025-07-27,TS-005,STANDBY,False,0.9931,True,0.9647
2025-07-27,TS-006,SERVICE,False,0.9715,True,0.9871
2025-07-27,TS-007,SERVICE,False,0.99,True,0.9889
2025-07-27,TS-008,IBL,False,1.0,True,0.9479
2025-07-27,TS-009,SERVICE,False,0.9656,True,0.9806
2025-07-27,TS-010,SERVICE,False,0.9698,True,0.9788
2025-07-27,TS-011,SERVICE,False,0.9633,True,0.9738
2025-07-27,TS-012,SERVICE,False,0.9832,True,0.9655
2025-07-27,TS-013,IBL,False,1.0,True,0.9993
2025-07-27,TS-014,IBL,False,1.0,True,0.9505
2025-07-27,TS-015,SERVICE,False,0.9991,True,0.9759
2025-07-27,TS-016,SERVICE,False,0.9945,True,0.9671
2025-07-27,TS-017,SERVICE,False,0.9839,True,0.9345
2025-07-27,TS-018,SERVICE,False,0.9823,True,0.975
2025-07-27,TS-019,SERVICE,False,0.9636,True,0.9442
2025-07-27,TS-020,IBL,False,1.0,True,0.9607
2025-07-27,TS-021,SERVICE,False,0.9663,True,0.9503
2025-07-27,TS-022,IBL,False,1.0,True,0.9619
2025-07-27,TS-023,STANDBY,False,0.9795,True,0.9447
2025-07-27,TS-024,STANDBY,False,0.9208,True,0.9286
2025-07-27,TS-025,SERVICE,False,0.9798,True,0.9385
2025-07-28,TS-001,IBL,False,1.0,True,0.9596
2025-07-28,TS-002,IBL,False,1.0,True,0.9911
2025-07-28,TS-003,STANDBY,False,0.9491,True,0.9247
2025-07-28,TS-004,IBL,False,1.0,True,0.9427
2025-07-28,TS-005,STANDBY,False,0.9419,True,0.9398
2025-07-28,TS-006,SERVICE,False,0.9639,True,0.9836
2025-07-28,TS-007,SERVICE,False,0.9877,True,0.9842
2025-07-28,TS-008,IBL,False,1.0,True,0.986
2025-07-28,TS-009,SERVICE,False,0.965,True,0.9771
2025-07-28,TS-010,SERVICE,False,0.9993,True,0.9839
2025-07-28,TS-011,SERVICE,False,0.9886,True,0.9373
2025-07-28,TS-012,SERVICE,False,0.9918,True,0.9897
2025-07-28,TS-013,IBL,False,1.0,True,0.9612
2025-07-28,TS-014,IBL,False,1.0,True,0.9889
2025-07-28,TS-015,SERVICE,False,0.9927,True,0.9556
2025-07-28,TS-016,STANDBY,False,0.9638,True,0.9693
2025-07-28,TS-017,SERVICE,False,0.9625,True,0.96
2025-07-28,TS-018,SERVICE,False,0.9718,True,0.9385
2025-07-28,TS-019,SERVICE,False,0.9624,True,0.9674
2025-07-28,TS-020,IBL,False,1.0,True,0.9764
2025-07-28,TS-021,SERVICE,False,0.9696,True,0.9817
2025-07-28,TS-022,IBL,False,1.0,True,0.9573
2025-07-28,TS-023,SERVICE,False,0.978,False,0.7794
2025-07-28,TS-024,SERVICE,False,0.9827,True,0.9801
2025-07-28,TS-025,SERVICE,False,0.9893,False,0.7492
2025-07-29,TS-001,IBL,False,1.0,True,0.9653
2025-07-29,TS-002,IBL,False,1.0,True,0.999
2025-07-29,TS-003,IBL,False,1.0,True,0.9761
2025-07-29,TS-004,IBL,False,1.0,True,0.9886
2025-07-29,TS-005,SERVICE,True,0.7266,True,0.64
2025-07-29,TS-006,SERVICE,False,0.9851,True,0.9658
2025-07-29,TS-007,SERVICE,False,0.9938,True,0.9598
2025-07-29,TS-008,IBL,False,1.0,True,0.9803
2025-07-29,TS-009,SERVICE,False,0.9986,True,0.9812
2025-07-29,TS-010,SERVICE,False,0.9617,True,0.9689
2025-07-29,TS-011,SERVICE,False,0.9619,True,0.9616
2025-07-29,TS-012,IBL,False,1.0,True,0.9586
2025-07-29,TS-013,STANDBY,False,0.9607,True,0.9353
2025-07-29,TS-014,IBL,False,1.0,True,0.9813
2025-07-29,TS-015,SERVICE,False,0.9823,True,0.9733
2025-07-29,TS-016,STANDBY,False,0.9399,True,0.9188
2025-07-29,TS-017,SERVICE,False,0.9951,True,0.9853
2025-07-29,TS-018,SERVICE,False,0.9906,True,0.9869
2025-07-29,TS-019,SERVICE,False,0.9672,True,0.9428
2025-07-29,TS-020,IBL,False,1.0,True,0.9638
2025-07-29,TS-021,SERVICE,False,0.9695,True,0.9632
2025-07-29,TS-022,SERVICE,False,0.9834,True,0.9885
2025-07-29,TS-023,SERVICE,False,0.9685,True,0.9432
2025-07-29,TS-024,SERVICE,False,0.97,True,0.9513
2025-07-29,TS-025,STANDBY,False,0.9561,True,0.9506
2025-07-30,TS-001,IBL,False,1.0,True,0.9715
2025-07-30,TS-002,STANDBY,False,0.9809,True,0.9817
2025-07-30,TS-003,IBL,False,1.0,True,0.9768
2025-07-30,TS-004,SERVICE,False,0.9855,True,0.9896
2025-07-30,TS-005,STANDBY,False,0.9954,True,0.9895
2025-07-30,TS-006,SERVICE,False,0.9716,True,0.943
2025-07-30,TS-007,SERVICE,False,0.9953,True,0.9877
2025-07-30,TS-008,IBL,False,1.0,True,0.9639
2025-07-30,TS-009,SERVICE,False,0.9668,True,0.9606
2025-07-30,TS-010,SERVICE,False,0.9842,True,0.976
2025-07-30,TS-011,SERVICE,False,0.9965,True,0.9771
2025-07-30,TS-012,IBL,False,1.0,True,0.9953
2025-07-30,TS-013,SERVICE,False,0.9885,True,0.9645
2025-07-30,TS-014,IBL,False,1.0,True,0.982
2025-07-30,TS-015,SERVICE,False,0.9636,True,0.9669
2025-07-30,TS-016,STANDBY,False,0.9721,True,0.9655
2025-07-30,TS-017,SERVICE,False,0.9846,True,0.9748
2025-07-30,TS-018,SERVICE,False,0.9733,True,0.9538
2025-07-30,TS-019,IBL,False,1.0,True,0.9788
2025-07-30,TS-020,IBL,False,1.0,True,0.9704
2025-07-30,TS-021,SERVICE,False,0.9694,True,0.9762
2025-07-30,TS-022,SERVICE,False,0.9838,False,0.7396
2025-07-30,TS-023,SERVICE,False,0.9762,True,0.9484
2025-07-30,TS-024,SERVICE,False,0.9673,True,0.9327
2025-07-30,TS-025,IBL,False,1.0,True,0.9768
2025-07-31,TS-001,IBL,False,1.0,True,0.9739
2025-07-31,TS-002,IBL,False,1.0,True,0.9849
2025-07-31,TS-003,IBL,False,1.0,True,0.9467
2025-07-31,TS-004,STANDBY,False,0.922,True,0.9118
2025-07-31,TS-005,SERVICE,False,0.9746,True,0.9436
2025-07-31,TS-006,STANDBY,False,0.9341,True,0.9356
2025-07-31,TS-007,SERVICE,False,0.9984,True,0.9858
2025-07-31,TS-008,IBL,False,1.0,True,0.9582
2025-07-31,TS-009,SERVICE,False,0.9825,True,0.9815
2025-07-31,TS-010,SERVICE,False,0.9841,True,0.9533
2025-07-31,TS-011,SERVICE,False,0.981,True,0.9354
2025-07-31,TS-012,IBL,False,1.0,True,0.9633
2025-07-31,TS-013,STANDBY,False,0.9969,True,0.9825
2025-07-31,TS-014,IBL,False,1.0,True,0.9443
2025-07-31,TS-015,SERVICE,False,0.9681,True,0.9535
2025-07-31,TS-016,SERVICE,False,0.9813,True,0.9673
2025-07-31,TS-017,SERVICE,False,0.9679,True,0.9598
2025-07-31,TS-018,SERVICE,False,0.9716,True,0.9387
2025-07-31,TS-019,IBL,False,1.0,True,0.9679
2025-07-31,TS-020,IBL,False,1.0,True,0.9695
2025-07-31,TS-021,SERVICE,False,0.9938,True,0.962
2025-07-31,TS-022,SERVICE,False,0.9799,True,0.9679
2025-07-31,TS-023,SERVICE,False,0.9844,True,0.9707
2025-07-31,TS-024,SERVICE,False,0.9781,True,0.9784
2025-07-31,TS-025,SERVICE,False,0.9873,True,0.9476
2025-08-01,TS-001,IBL,False,1.0,True,0.951
2025-08-01,TS-002,SERVICE,False,0.9745,False,0.7513
2025-08-01,TS-003,IBL,False,1.0,True,0.9656
2025-08-01,TS-004,STANDBY,False,0.983,True,0.9353
2025-08-01,TS-005,STANDBY,False,0.9873,True,0.9745
2025-08-01,TS-006,STANDBY,False,0.9864,True,0.9603
2025-08-01,TS-007,SERVICE,False,0.9905,True,0.9499
2025-08-01,TS-008,IBL,False,1.0,True,0.94
2025-08-01,TS-009,SERVICE,False,0.9874,True,0.9799
2025-08-01,TS-010,SERVICE,False,0.9641,True,0.9376
2025-08-01,TS-011,IBL,False,1.0,True,0.9976
2025-08-01,TS-012,IBL,False,1.0,True,0.96
2025-08-01,TS-013,SERVICE,False,0.9602,True,0.9696
2025-08-01,TS-014,SERVICE,False,0.9698,True,0.9659
2025-08-01,TS-015,SERVICE,False,0.9668,True,0.976
2025-08-01,TS-016,SERVICE,False,0.9652,True,0.9545
2025-08-01,TS-017,SERVICE,False,0.9672,True,0.9567
2025-08-01,TS-018,SERVICE,False,0.9869,True,0.9494
2025-08-01,TS-019,IBL,False,1.0,True,0.9774
2025-08-01,TS-020,IBL,False,1.0,True,0.9663
2025-08-01,TS-021,SERVICE,False,0.9873,True,0.9748
2025-08-01,TS-022,SERVICE,False,0.988,True,0.9461
2025-08-01,TS-023,SERVICE,False,0.9991,True,0.9753
2025-08-01,TS-024,SERVICE,False,0.9738,True,0.9652
2025-08-01,TS-025,IBL,False,1.0,True,0.9663
2025-08-02,TS-001,IBL,False,1.0,True,0.9735
2025-08-02,TS-002,SERVICE,False,0.9979,True,0.9641
2025-08-02,TS-003,SERVICE,False,0.9627,True,0.9552
2025-08-02,TS-004,STANDBY,False,0.9696,True,0.9448
2025-08-02,TS-005,IBL,False,1.0,True,0.9965
2025-08-02,TS-006,IBL,False,1.0,True,0.9746
2025-08-02,TS-007,STANDBY,False,0.9925,True,0.9921
2025-08-02,TS-008,IBL,False,1.0,True,0.9684
2025-08-02,TS-009,SERVICE,False,0.9982,True,0.9521
2025-08-02,TS-010,SERVICE,False,0.9627,True,0.9576
2025-08-02,TS-011,SERVICE,False,0.9861,True,0.9701
2025-08-02,TS-012,SERVICE,False,0.9756,True,0.9702
2025-08-02,TS-013,SERVICE,False,0.9709,True,0.9635
2025-08-02,TS-014,IBL,False,1.0,True,0.9931
2025-08-02,TS-015,SERVICE,False,0.9751,True,0.9438
2025-08-02,TS-016,IBL,False,1.0,True,0.9731
2025-08-02,TS-017,SERVICE,False,0.9821,True,0.9443
2025-08-02,TS-018,SERVICE,False,0.9739,True,0.9815
2025-08-02,TS-019,IBL,False,1.0,True,0.9726
2025-08-02,TS-020,IBL,False,1.0,True,0.9576
2025-08-02,TS-021,SERVICE,False,0.9705,True,0.9317
2025-08-02,TS-022,SERVICE,False,0.9741,True,0.9467
2025-08-02,TS-023,SERVICE,False,0.9933,True,0.9682
2025-08-02,TS-024,SERVICE,False,0.9821,True,0.9633
2025-08-02,TS-025,STANDBY,False,0.9338,True,0.9682
2025-08-03,TS-001,IBL,False,1.0,True,0.9823
2025-08-03,TS-002,SERVICE,False,0.9707,True,0.9834
2025-08-03,TS-003,SERVICE,False,0.9918,True,0.9442
2025-08-03,TS-004,IBL,False,1.0,True,0.9497
2025-08-03,TS-005,IBL,False,1.0,True,0.9529
2025-08-03,TS-006,STANDBY,False,0.9796,True,0.9498
2025-08-03,TS-007,SERVICE,False,0.9674,True,0.9773
2025-08-03,TS-008,IBL,False,1.0,True,0.9416
2025-08-03,TS-009,SERVICE,False,0.9896,True,0.9669
2025-08-03,TS-010,SERVICE,False,0.972,True,0.9704
2025-08-03,TS-011,STANDBY,False,0.9727,True,0.9652
2025-08-03,TS-012,SERVICE,False,0.9714,True,0.9796
2025-08-03,TS-013,IBL,False,1.0,True,0.9902
2025-08-03,TS-014,SERVICE,False,0.962,True,0.9261
2025-08-03,TS-015,SERVICE,False,0.9665,True,0.9748
2025-08-03,TS-016,IBL,False,1.0,True,0.9412
2025-08-03,TS-017,SERVICE,False,0.9916,True,0.9566
2025-08-03,TS-018,SERVICE,False,0.964,True,0.9437
2025-08-03,TS-019,IBL,False,1.0,True,0.9699
2025-08-03,TS-020,IBL,False,1.0,True,0.9458
2025-08-03,TS-021,SERVICE,False,0.9822,True,0.9813
