job_id,date_opened,trainset_id,job_type,is_critical,date_closed,status_on_date
JOB-003373,2025-07-26,TS-010,hvac_service,False,2025-07-29,open
JOB-003374,2025-07-26,TS-013,electrical,False,2025-07-27,open
JOB-003375,2025-07-26,TS-014,signalling_check,False,2025-07-27,open
JOB-003376,2025-07-26,TS-014,general_maintenance,False,2025-07-29,open
JOB-003377,2025-07-26,TS-014,signalling_check,False,2025-07-27,open
JOB-003378,2025-07-26,TS-017,telecom_repair,False,2025-07-26,open
JOB-003379,2025-07-26,TS-018,door_repair,False,2025-07-26,open
JOB-003380,2025-07-26,TS-019,telecom_repair,False,2025-07-26,open
JOB-003381,2025-07-26,TS-019,door_repair,False,2025-07-26,open
JOB-003382,2025-07-26,TS-023,door_repair,False,2025-07-28,open
JOB-003383,2025-07-26,TS-023,hvac_service,True,2025-07-28,open
JOB-003384,2025-07-26,TS-023,electrical,False,2025-07-26,open
JOB-003385,2025-07-26,TS-024,bogie_service,False,2025-07-29,open
JOB-003386,2025-07-26,TS-025,electrical,False,2025-07-27,open
JOB-003387,2025-07-27,TS-001,brake_inspection,False,2025-07-30,open
JOB-003388,2025-07-27,TS-001,bogie_service,False,2025-07-29,open
JOB-003389,2025-07-27,TS-001,hvac_service,False,2025-07-29,open
JOB-003390,2025-07-27,TS-003,telecom_repair,False,2025-07-27,open
JOB-003391,2025-07-27,TS-004,hvac_service,False,2025-07-30,open
JOB-003392,2025-07-27,TS-004,bogie_service,True,2025-07-28,open
JOB-003393,2025-07-27,TS-005,signalling_check,False,2025-07-29,open
JOB-003394,2025-07-27,TS-009,signalling_check,False,2025-07-27,open
JOB-003395,2025-07-27,TS-009,telecom_repair,False,2025-07-27,open
JOB-003396,2025-07-27,TS-011,hvac_service,True,2025-07-28,open
JOB-003397,2025-07-27,TS-013,bogie_service,True,2025-07-29,open
JOB-003398,2025-07-27,TS-014,telecom_repair,False,2025-07-29,open
JOB-003399,2025-07-27,TS-014,bogie_service,True,2025-07-30,open
JOB-003400,2025-07-27,TS-016,signalling_check,False,2025-07-28,open
JOB-003401,2025-07-27,TS-016,hvac_service,False,2025-07-30,open
JOB-003402,2025-07-27,TS-018,bogie_service,False,2025-07-30,open
JOB-003403,2025-07-27,TS-019,signalling_check,False,2025-07-28,open
JOB-003404,2025-07-27,TS-021,electrical,False,2025-07-29,open
JOB-003405,2025-07-27,TS-022,hvac_service,False,2025-07-27,open
JOB-003406,2025-07-27,TS-022,brake_inspection,False,2025-07-29,open
JOB-003407,2025-07-27,TS-022,brake_inspection,False,2025-07-29,open
JOB-003408,2025-07-27,TS-024,general_maintenance,False,2025-07-29,open
JOB-003409,2025-07-28,TS-004,signalling_check,False,2025-07-30,open
JOB-003410,2025-07-28,TS-008,electrical,False,2025-07-29,open
JOB-003411,2025-07-28,TS-011,general_maintenance,False,2025-07-28,open
JOB-003412,2025-07-28,TS-012,telecom_repair,False,2025-07-29,open
JOB-003413,2025-07-28,TS-013,signalling_check,False,2025-07-29,open
JOB-003414,2025-07-28,TS-013,door_repair,False,2025-07-30,open
JOB-003415,2025-07-28,TS-015,telecom_repair,False,2025-07-29,open
JOB-003416,2025-07-28,TS-016,telecom_repair,False,2025-07-31,open
JOB-003417,2025-07-28,TS-016,electrical,False,2025-07-28,open
JOB-003418,2025-07-28,TS-021,electrical,False,2025-07-28,open
JOB-003419,2025-07-28,TS-021,electrical,False,2025-07-28,open
JOB-003420,2025-07-28,TS-023,signalling_check,False,2025-07-28,open
JOB-003421,2025-07-29,TS-001,bogie_service,True,2025-07-30,open
JOB-003422,2025-07-29,TS-001,door_repair,False,2025-07-31,open
JOB-003423,2025-07-29,TS-003,electrical,False,2025-07-31,open
JOB-003424,2025-07-29,TS-003,general_maintenance,True,2025-08-02,open
JOB-003425,2025-07-29,TS-004,bogie_service,False,2025-07-29,open
JOB-003426,2025-07-29,TS-005,brake_inspection,False,2025-07-31,open
JOB-003427,2025-07-29,TS-007,telecom_repair,False,2025-07-31,open
JOB-003428,2025-07-29,TS-009,signalling_check,False,2025-07-31,open
JOB-003429,2025-07-29,TS-009,general_maintenance,False,2025-07-29,open
JOB-003430,2025-07-29,TS-012,signalling_check,True,2025-08-02,open
JOB-003431,2025-07-29,TS-015,electrical,False,2025-07-31,open
JOB-003432,2025-07-29,TS-017,bogie_service,False,2025-07-29,open
JOB-003433,2025-07-29,TS-020,hvac_service,False,2025-07-29,open
JOB-003434,2025-07-29,TS-024,general_maintenance,False,2025-08-01,open
JOB-003435,2025-07-30,TS-001,electrical,False,2025-08-01,open
JOB-003436,2025-07-30,TS-006,hvac_service,True,2025-08-04,open
JOB-003437,2025-07-30,TS-006,bogie_service,False,2025-07-31,open
JOB-003438,2025-07-30,TS-010,telecom_repair,False,2025-07-30,open
JOB-003439,2025-07-30,TS-010,brake_inspection,False,2025-08-01,open
JOB-003440,2025-07-30,TS-010,signalling_check,False,2025-08-02,open
JOB-003441,2025-07-30,TS-012,brake_inspection,False,2025-08-01,open
JOB-003442,2025-07-30,TS-015,telecom_repair,False,2025-07-30,open
JOB-003443,2025-07-30,TS-015,telecom_repair,False,2025-08-01,open
JOB-003444,2025-07-30,TS-018,door_repair,False,2025-08-01,open
JOB-003445,2025-07-30,TS-019,brake_inspection,False,2025-07-30,open
JOB-003446,2025-07-30,TS-019,door_repair,True,2025-08-04,open
JOB-003447,2025-07-30,TS-020,signalling_check,True,2025-08-03,open
JOB-003448,2025-07-30,TS-021,general_maintenance,False,2025-08-02,open
JOB-003449,2025-07-30,TS-022,brake_inspection,False,2025-07-31,open
JOB-003450,2025-07-30,TS-024,bogie_service,False,2025-08-01,open
JOB-003451,2025-07-30,TS-025,hvac_service,False,2025-07-31,open
JOB-003452,2025-07-31,TS-001,hvac_service,False,2025-07-31,open
JOB-003453,2025-07-31,TS-004,door_repair,False,2025-08-03,open
JOB-003454,2025-07-31,TS-005,bogie_service,False,2025-08-01,open
JOB-003455,2025-07-31,TS-005,signalling_check,False,2025-08-02,open
JOB-003456,2025-07-31,TS-006,brake_inspection,False,2025-08-01,open
JOB-003457,2025-07-31,TS-010,general_maintenance,False,2025-08-01,open
JOB-003458,2025-07-31,TS-011,hvac_service,False,2025-07-31,open
JOB-003459,2025-07-31,TS-011,electrical,False,2025-08-03,open
JOB-003460,2025-07-31,TS-013,door_repair,False,2025-08-02,open
JOB-003461,2025-07-31,TS-013,telecom_repair,False,2025-08-02,open
JOB-003462,2025-07-31,TS-014,bogie_service,True,2025-08-01,open
JOB-003463,2025-07-31,TS-016,telecom_repair,False,2025-08-03,open
JOB-003464,2025-07-31,TS-016,brake_inspection,False,2025-07-31,open
JOB-003465,2025-07-31,TS-017,door_repair,False,2025-08-02,open
JOB-003466,2025-07-31,TS-020,hvac_service,False,2025-08-01,open
JOB-003467,2025-07-31,TS-021,brake_inspection,False,2025-08-03,open
JOB-003468,2025-07-31,TS-021,door_repair,False,2025-08-01,open
JOB-003469,2025-07-31,TS-024,hvac_service,False,2025-08-03,open
JOB-003470,2025-08-01,TS-003,hvac_service,False,2025-08-03,open
JOB-003471,2025-08-01,TS-007,hvac_service,False,2025-08-03,open
JOB-003472,2025-08-01,TS-010,telecom_repair,False,2025-08-02,open
JOB-003473,2025-08-01,TS-011,brake_inspection,True,2025-08-05,open
JOB-003474,2025-08-01,TS-017,door_repair,False,2025-08-03,open
JOB-003475,2025-08-02,TS-004,hvac_service,False,2025-08-05,open
JOB-003476,2025-08-02,TS-004,brake_inspection,False,2025-08-03,open
JOB-003477,2025-08-02,TS-007,door_repair,False,2025-08-03,open
JOB-003478,2025-08-02,TS-008,electrical,False,2025-08-04,open
JOB-003479,2025-08-02,TS-008,bogie_service,False,2025-08-03,open
JOB-003480,2025-08-02,TS-008,electrical,False,2025-08-05,open
JOB-003481,2025-08-02,TS-012,bogie_service,False,2025-08-05,open
JOB-003482,2025-08-02,TS-013,brake_inspection,False,2025-08-03,open
JOB-003483,2025-08-02,TS-016,bogie_service,False,2025-08-05,open
JOB-003484,2025-08-02,TS-016,hvac_service,False,2025-08-04,open
JOB-003485,2025-08-02,TS-019,electrical,False,2025-08-04,open
JOB-003486,2025-08-02,TS-019,brake_inspection,False,2025-08-04,open
JOB-003487,2025-08-02,TS-019,bogie_service,False,2025-08-02,open
JOB-003488,2025-08-02,TS-024,general_maintenance,False,2025-08-02,open
JOB-003489,2025-08-02,TS-024,telecom_repair,False,2025-08-04,open
JOB-003490,2025-08-02,TS-025,door_repair,False,2025-08-05,open
JOB-003491,2025-08-03,TS-001,electrical,True,2025-08-04,open
JOB-003492,2025-08-03,TS-001,telecom_repair,False,2025-08-05,open
JOB-003493,2025-08-03,TS-003,telecom_repair,False,2025-08-05,open
JOB-003494,2025-08-03,TS-004,signalling_check,False,2025-08-03,open
JOB-003495,2025-08-03,TS-004,brake_inspection,True,2025-08-07,open
JOB-003496,2025-08-03,TS-005,bogie_service,True,2025-08-06,open
JOB-003497,2025-08-03,TS-011,general_maintenance,False,2025-08-05,open
JOB-003498,2025-08-03,TS-013,electrical,False,2025-08-06,open
JOB-003499,2025-08-03,TS-014,hvac_service,False,2025-08-03,open
JOB-003500,2025-08-03,TS-014,brake_inspection,False,2025-08-05,open
JOB-003501,2025-08-03,TS-015,door_repair,False,2025-08-03,open
JOB-003502,2025-08-03,TS-016,telecom_repair,False,2025-08-04,open
JOB-003503,2025-08-03,TS-016,hvac_service,True,2025-08-08,open
JOB-003504,2025-08-03,TS-016,telecom_repair,False,2025-08-06,open
JOB-003505,2025-08-03,TS-018,signalling_check,False,2025-08-06,open
JOB-003506,2025-08-03,TS-019,brake_inspection,False,2025-08-06,open
JOB-003507,2025-08-03,TS-020,brake_inspection,False,2025-08-05,open
JOB-003508,2025-08-03,TS-020,signalling_check,False,2025-08-03,open
JOB-003509,2025-08-03,TS-020,general_maintenance,True,2025-08-05,open
JOB-003510,2025-08-03,TS-024,door_repair,False,2025-08-03,open
JOB-003511,2025-08-03,TS-025,telecom_repair,False,2025-08-05,open
JOB-003512,2025-08-03,TS-025,bogie_service,False,2025-08-03,open
JOB-003513,2025-08-04,TS-002,bogie_service,False,2025-08-06,open
JOB-003514,2025-08-04,TS-004,door_repair,False,2025-08-05,open
JOB-003515,2025-08-04,TS-004,bogie_service,True,2025-08-07,open
JOB-003516,2025-08-04,TS-007,electrical,True,2025-08-09,open
JOB-003517,2025-08-04,TS-009,telecom_repair,False,2025-08-06,open
JOB-003518,2025-08-04,TS-009,brake_inspection,False,2025-08-04,open
JOB-003519,2025-08-04,TS-011,door_repair,False,2025-08-05,open
JOB-003520,2025-08-04,TS-011,hvac_service,False,2025-08-04,open
JOB-003521,2025-08-04,TS-011,bogie_service,False,2025-08-05,open
JOB-003522,2025-08-04,TS-012,signalling_check,False,2025-08-04,open
JOB-003523,2025-08-04,TS-012,hvac_service,False,2025-08-06,open
JOB-003524,2025-08-04,TS-012,telecom_repair,False,2025-08-04,open
JOB-003525,2025-08-04,TS-013,bogie_service,False,2025-08-06,open
JOB-003526,2025-08-04,TS-016,general_maintenance,False,2025-08-07,open
JOB-003527,2025-08-04,TS-019,door_repair,False,2025-08-05,open
JOB-003528,2025-08-04,TS-022,bogie_service,False,2025-08-06,open
JOB-003529,2025-08-04,TS-022,brake_inspection,False,2025-08-04,open
JOB-003530,2025-08-04,TS-024,telecom_repair,False,2025-08-07,open
JOB-003531,2025-08-04,TS-024,door_repair,False,2025-08-04,open
JOB-003532,2025-08-04,TS-024,general_maintenance,False,2025-08-04,open
JOB-003533,2025-08-04,TS-025,hvac_service,False,2025-08-07,open
JOB-003534,2025-08-05,TS-001,signalling_check,False,2025-08-05,open
JOB-003535,2025-08-05,TS-002,general_maintenance,False,2025-08-07,open
JOB-003536,2025-08-05,TS-004,door_repair,False,2025-08-06,open
JOB-003537,2025-08-05,TS-005,signalling_check,False,2025-08-06,open
JOB-003538,2025-08-05,TS-007,telecom_repair,False,2025-08-07,open
JOB-003539,2025-08-05,TS-009,electrical,False,2025-08-08,open
JOB-003540,2025-08-05,TS-011,brake_inspection,False,2025-08-07,open
JOB-003541,2025-08-05,TS-011,brake_inspection,False,2025-08-05,open
JOB-003542,2025-08-05,TS-012,door_repair,False,2025-08-07,open
JOB-003543,2025-08-05,TS-013,bogie_service,False,2025-08-08,open
JOB-003544,2025-08-05,TS-015,hvac_service,False,2025-08-08,open
JOB-003545,2025-08-05,TS-017,electrical,False,2025-08-05,open
JOB-003546,2025-08-05,TS-025,bogie_service,False,2025-08-07,open
JOB-003547,2025-08-05,TS-025,hvac_service,False,2025-08-05,open
JOB-003548,2025-08-06,TS-003,door_repair,False,2025-08-06,open
JOB-003549,2025-08-06,TS-008,door_repair,False,2025-08-07,open
JOB-003550,2025-08-06,TS-008,electrical,False,2025-08-08,open
JOB-003551,2025-08-06,TS-013,signalling_check,False,2025-08-07,open
JOB-003552,2025-08-06,TS-017,electrical,False,2025-08-08,open
JOB-003553,2025-08-06,TS-019,electrical,False,2025-08-07,open
JOB-003554,2025-08-06,TS-020,signalling_check,True,2025-08-08,open
JOB-003555,2025-08-06,TS-024,general_maintenance,False,2025-08-07,open
JOB-003556,2025-08-06,TS-024,signalling_check,False,2025-08-07,open
JOB-003557,2025-08-06,TS-025,brake_inspection,False,2025-08-09,open
JOB-003558,2025-08-07,TS-004,brake_inspection,True,2025-08-10,open
JOB-003559,2025-08-07,TS-005,general_maintenance,False,2025-08-09,open
JOB-003560,2025-08-07,TS-005,signalling_check,True,2025-08-12,open
JOB-003561,2025-08-07,TS-008,electrical,False,2025-08-09,open
JOB-003562,2025-08-07,TS-010,brake_inspection,False,2025-08-07,open
JOB-003563,2025-08-07,TS-011,general_maintenance,False,2025-08-10,open
JOB-003564,2025-08-07,TS-015,door_repair,False,2025-08-10,open
JOB-003565,2025-08-07,TS-016,electrical,False,2025-08-09,open
JOB-003566,2025-08-07,TS-025,electrical,False,2025-08-09,open
JOB-003567,2025-08-08,TS-003,bogie_service,False,2025-08-11,open
JOB-003568,2025-08-08,TS-004,electrical,False,2025-08-10,open
JOB-003569,2025-08-08,TS-004,hvac_service,False,2025-08-10,open
JOB-003570,2025-08-08,TS-005,signalling_check,False,2025-08-08,open
JOB-003571,2025-08-08,TS-005,hvac_service,False,2025-08-09,open
JOB-003572,2025-08-08,TS-006,door_repair,False,2025-08-11,open
JOB-003573,2025-08-08,TS-007,electrical,False,2025-08-10,open
JOB-003574,2025-08-08,TS-009,general_maintenance,True,2025-08-12,open
JOB-003575,2025-08-08,TS-010,hvac_service,False,2025-08-11,open
JOB-003576,2025-08-08,TS-010,signalling_check,False,2025-08-09,open
JOB-003577,2025-08-08,TS-014,general_maintenance,False,2025-08-11,open
JOB-003578,2025-08-08,TS-016,electrical,False,2025-08-09,open
JOB-003579,2025-08-08,TS-017,hvac_service,False,2025-08-10,open
JOB-003580,2025-08-08,TS-019,brake_inspection,False,2025-08-10,open
JOB-003581,2025-08-08,TS-020,telecom_repair,True,2025-08-09,open
JOB-003582,2025-08-09,TS-002,electrical,False,2025-08-10,open
JOB-003583,2025-08-09,TS-003,telecom_repair,False,2025-08-10,open
JOB-003584,2025-08-09,TS-006,hvac_service,False,2025-08-09,open
JOB-003585,2025-08-09,TS-006,electrical,False,2025-08-12,open
JOB-003586,2025-08-09,TS-014,bogie_service,False,2025-08-09,open
JOB-003587,2025-08-09,TS-014,signalling_check,False,2025-08-10,open
JOB-003588,2025-08-09,TS-015,bogie_service,True,2025-08-10,open
JOB-003589,2025-08-09,TS-016,electrical,False,2025-08-09,open
JOB-003590,2025-08-09,TS-017,telecom_repair,False,2025-08-10,open
JOB-003591,2025-08-09,TS-017,telecom_repair,False,2025-08-12,open
JOB-003592,2025-08-09,TS-021,brake_inspection,True,2025-08-11,open
JOB-003593,2025-08-09,TS-024,telecom_repair,False,2025-08-11,open
JOB-003594,2025-08-09,TS-024,hvac_service,False,2025-08-09,open
JOB-003595,2025-08-09,TS-025,electrical,False,2025-08-09,open
JOB-003596,2025-08-09,TS-025,hvac_service,False,2025-08-11,open
JOB-003597,2025-08-09,TS-025,signalling_check,False,2025-08-10,open
JOB-003598,2025-08-10,TS-001,brake_inspection,False,2025-08-13,open
JOB-003599,2025-08-10,TS-007,door_repair,False,2025-08-13,open
JOB-003600,2025-08-10,TS-011,general_maintenance,False,2025-08-10,open
JOB-003601,2025-08-10,TS-012,general_maintenance,False,2025-08-11,open
JOB-003602,2025-08-10,TS-012,hvac_service,False,2025-08-10,open
JOB-003603,2025-08-10,TS-012,bogie_service,False,2025-08-10,open
JOB-003604,2025-08-10,TS-013,telecom_repair,False,2025-08-10,open
JOB-003605,2025-08-10,TS-014,bogie_service,True,2025-08-13,open
JOB-003606,2025-08-10,TS-014,brake_inspection,False,2025-08-11,open
JOB-003607,2025-08-10,TS-017,brake_inspection,False,2025-08-10,open
JOB-003608,2025-08-10,TS-018,general_maintenance,False,2025-08-10,open
JOB-003609,2025-08-10,TS-019,brake_inspection,False,2025-08-13,open
JOB-003610,2025-08-10,TS-024,electrical,False,2025-08-12,open
JOB-003611,2025-08-11,TS-002,bogie_service,False,2025-08-12,open
JOB-003612,2025-08-11,TS-002,general_maintenance,False,2025-08-12,open
JOB-003613,2025-08-11,TS-004,brake_inspection,False,2025-08-12,open
JOB-003614,2025-08-11,TS-005,brake_inspection,False,2025-08-13,open
JOB-003615,2025-08-11,TS-009,electrical,False,2025-08-13,open
JOB-003616,2025-08-11,TS-009,hvac_service,False,2025-08-14,open
JOB-003617,2025-08-11,TS-013,brake_inspection,False,2025-08-13,open
JOB-003618,2025-08-11,TS-016,bogie_service,False,2025-08-11,open
JOB-003619,2025-08-11,TS-017,general_maintenance,False,2025-08-14,open
JOB-003620,2025-08-11,TS-018,bogie_service,False,2025-08-12,open
JOB-003621,2025-08-11,TS-019,brake_inspection,False,2025-08-12,open
JOB-003622,2025-08-11,TS-020,door_repair,False,2025-08-12,open
JOB-003623,2025-08-11,TS-020,signalling_check,True,2025-08-14,open
JOB-003624,2025-08-11,TS-020,signalling_check,False,2025-08-12,open
JOB-003625,2025-08-11,TS-021,brake_inspection,False,2025-08-14,open
JOB-003626,2025-08-11,TS-022,telecom_repair,False,2025-08-13,open
JOB-003627,2025-08-11,TS-023,brake_inspection,True,2025-08-16,open
JOB-003628,2025-08-11,TS-023,brake_inspection,False,2025-08-14,open
JOB-003629,2025-08-12,TS-002,door_repair,False,2025-08-14,open
JOB-003630,2025-08-12,TS-002,hvac_service,False,2025-08-12,open
JOB-003631,2025-08-12,TS-002,telecom_repair,False,2025-08-15,open
JOB-003632,2025-08-12,TS-003,bogie_service,True,2025-08-17,open
JOB-003633,2025-08-12,TS-009,brake_inspection,False,2025-08-14,open
JOB-003634,2025-08-12,TS-009,signalling_check,False,2025-08-13,open
JOB-003635,2025-08-12,TS-010,door_repair,False,2025-08-12,open
JOB-003636,2025-08-12,TS-014,bogie_service,True,2025-08-16,open
JOB-003637,2025-08-12,TS-014,door_repair,False,2025-08-15,open
JOB-003638,2025-08-12,TS-016,telecom_repair,False,2025-08-15,open
JOB-003639,2025-08-12,TS-016,electrical,False,2025-08-13,open
JOB-003640,2025-08-12,TS-016,signalling_check,False,2025-08-12,open
JOB-003641,2025-08-12,TS-017,telecom_repair,False,2025-08-14,open
JOB-003642,2025-08-12,TS-017,brake_inspection,True,2025-08-15,open
JOB-003643,2025-08-12,TS-018,hvac_service,False,2025-08-13,open
JOB-003644,2025-08-12,TS-020,telecom_repair,False,2025-08-15,open
JOB-003645,2025-08-12,TS-022,hvac_service,False,2025-08-13,open
JOB-003646,2025-08-12,TS-024,electrical,False,2025-08-12,open
JOB-003647,2025-08-12,TS-025,door_repair,False,2025-08-15,open
JOB-003648,2025-08-12,TS-025,hvac_service,False,2025-08-13,open
JOB-003649,2025-08-13,TS-001,telecom_repair,True,2025-08-16,open
JOB-003650,2025-08-13,TS-002,general_maintenance,False,2025-08-16,open
JOB-003651,2025-08-13,TS-004,door_repair,False,2025-08-13,open
JOB-003652,2025-08-13,TS-006,general_maintenance,False,2025-08-15,open
JOB-003653,2025-08-13,TS-007,electrical,False,2025-08-15,open
JOB-003654,2025-08-13,TS-011,bogie_service,False,2025-08-14,open
JOB-003655,2025-08-13,TS-011,hvac_service,False,2025-08-14,open
JOB-003656,2025-08-13,TS-013,hvac_service,False,2025-08-13,open
JOB-003657,2025-08-13,TS-014,hvac_service,False,2025-08-16,open
JOB-003658,2025-08-13,TS-015,brake_inspection,False,2025-08-16,open
JOB-003659,2025-08-13,TS-016,general_maintenance,False,2025-08-15,open
JOB-003660,2025-08-13,TS-018,electrical,False,2025-08-14,open
JOB-003661,2025-08-13,TS-021,telecom_repair,True,2025-08-15,open
JOB-003662,2025-08-14,TS-001,general_maintenance,False,2025-08-16,open
JOB-003663,2025-08-14,TS-001,door_repair,False,2025-08-14,open
JOB-003664,2025-08-14,TS-003,signalling_check,False,2025-08-16,open
JOB-003665,2025-08-14,TS-004,signalling_check,False,2025-08-14,open
JOB-003666,2025-08-14,TS-004,telecom_repair,False,2025-08-15,open
JOB-003667,2025-08-14,TS-004,telecom_repair,False,2025-08-14,open
JOB-003668,2025-08-14,TS-005,brake_inspection,False,2025-08-14,open
JOB-003669,2025-08-14,TS-007,door_repair,False,2025-08-14,open
JOB-003670,2025-08-14,TS-015,door_repair,False,2025-08-17,open
JOB-003671,2025-08-14,TS-016,hvac_service,False,2025-08-14,open
JOB-003672,2025-08-14,TS-019,door_repair,False,2025-08-15,open
JOB-003673,2025-08-14,TS-020,bogie_service,False,2025-08-15,open
JOB-003674,2025-08-14,TS-022,telecom_repair,False,2025-08-17,open
JOB-003675,2025-08-14,TS-022,general_maintenance,False,2025-08-17,open
JOB-003676,2025-08-14,TS-022,general_maintenance,False,2025-08-14,open
JOB-003677,2025-08-14,TS-023,electrical,False,2025-08-16,open
JOB-003678,2025-08-14,TS-024,signalling_check,False,2025-08-14,open
JOB-003679,2025-08-14,TS-024,electrical,False,2025-08-16,open
JOB-003680,2025-08-15,TS-007,electrical,False,2025-08-15,open
JOB-003681,2025-08-15,TS-009,general_maintenance,False,2025-08-15,open
JOB-003682,2025-08-15,TS-009,electrical,False,2025-08-17,open
JOB-003683,2025-08-15,TS-011,general_maintenance,False,2025-08-15,open
JOB-003684,2025-08-15,TS-017,hvac_service,False,2025-08-18,open
JOB-003685,2025-08-15,TS-018,door_repair,False,2025-08-15,open
JOB-003686,2025-08-15,TS-024,signalling_check,False,2025-08-18,open
JOB-003687,2025-08-15,TS-024,general_maintenance,False,2025-08-16,open
JOB-003688,2025-08-15,TS-025,electrical,False,2025-08-15,open
JOB-003689,2025-08-16,TS-001,door_repair,False,2025-08-16,open
JOB-003690,2025-08-16,TS-003,door_repair,False,2025-08-17,open
JOB-003691,2025-08-16,TS-004,general_maintenance,False,2025-08-17,open
JOB-003692,2025-08-16,TS-005,brake_inspection,False,2025-08-16,open
JOB-003693,2025-08-16,TS-008,bogie_service,False,2025-08-18,open
JOB-003694,2025-08-16,TS-009,telecom_repair,True,2025-08-18,open
JOB-003695,2025-08-16,TS-009,hvac_service,False,2025-08-17,open
JOB-003696,2025-08-16,TS-011,door_repair,False,2025-08-18,open
JOB-003697,2025-08-16,TS-011,brake_inspection,True,2025-08-17,open
JOB-003698,2025-08-16,TS-012,brake_inspection,False,2025-08-16,open
JOB-003699,2025-08-16,TS-013,hvac_service,False,2025-08-17,open
JOB-003700,2025-08-16,TS-015,electrical,False,2025-08-16,open
JOB-003701,2025-08-16,TS-015,brake_inspection,False,2025-08-16,open
JOB-003702,2025-08-16,TS-018,telecom_repair,False,2025-08-16,open
JOB-003703,2025-08-16,TS-019,door_repair,False,2025-08-16,open
JOB-003704,2025-08-16,TS-019,signalling_check,True,2025-08-20,open
JOB-003705,2025-08-16,TS-022,general_maintenance,False,2025-08-18,open
JOB-003706,2025-08-16,TS-023,telecom_repair,False,2025-08-16,open
JOB-003707,2025-08-17,TS-003,telecom_repair,False,2025-08-20,open
JOB-003708,2025-08-17,TS-004,bogie_service,False,2025-08-17,open
JOB-003709,2025-08-17,TS-005,brake_inspection,False,2025-08-18,open
JOB-003710,2025-08-17,TS-005,electrical,False,2025-08-18,open
JOB-003711,2025-08-17,TS-007,electrical,False,2025-08-19,open
JOB-003712,2025-08-17,TS-011,hvac_service,False,2025-08-17,open
JOB-003713,2025-08-17,TS-011,signalling_check,False,2025-08-20,open
JOB-003714,2025-08-17,TS-012,hvac_service,False,2025-08-20,open
JOB-003715,2025-08-17,TS-013,signalling_check,False,2025-08-17,open
JOB-003716,2025-08-17,TS-016,electrical,False,2025-08-17,open
JOB-003717,2025-08-17,TS-016,general_maintenance,False,2025-08-20,open
JOB-003718,2025-08-17,TS-020,telecom_repair,False,2025-08-17,open
JOB-003719,2025-08-17,TS-021,hvac_service,False,2025-08-19,open
JOB-003720,2025-08-17,TS-023,hvac_service,False,2025-08-17,open
JOB-003721,2025-08-17,TS-024,bogie_service,False,2025-08-19,open
JOB-003722,2025-08-17,TS-025,electrical,False,2025-08-20,open
JOB-003723,2025-08-18,TS-005,signalling_check,False,2025-08-20,open
JOB-003724,2025-08-18,TS-005,hvac_service,False,2025-08-19,open
JOB-003725,2025-08-18,TS-006,electrical,False,2025-08-20,open
JOB-003726,2025-08-18,TS-006,general_maintenance,False,2025-08-19,open
JOB-003727,2025-08-18,TS-006,telecom_repair,False,2025-08-19,open
JOB-003728,2025-08-18,TS-011,signalling_check,True,2025-08-19,open
JOB-003729,2025-08-18,TS-013,telecom_repair,True,2025-08-20,open
JOB-003730,2025-08-18,TS-014,signalling_check,True,2025-08-19,open
JOB-003731,2025-08-18,TS-014,telecom_repair,False,2025-08-18,open
JOB-003732,2025-08-18,TS-014,brake_inspection,False,2025-08-21,open
JOB-003733,2025-08-18,TS-018,hvac_service,True,2025-08-21,open
JOB-003734,2025-08-18,TS-018,door_repair,False,2025-08-18,open
JOB-003735,2025-08-18,TS-020,brake_inspection,False,2025-08-19,open
JOB-003736,2025-08-18,TS-020,general_maintenance,False,2025-08-18,open
JOB-003737,2025-08-18,TS-021,general_maintenance,True,2025-08-20,open
JOB-003738,2025-08-18,TS-024,hvac_service,True,2025-08-22,open
JOB-003739,2025-08-19,TS-002,electrical,False,2025-08-21,open
JOB-003740,2025-08-19,TS-002,telecom_repair,False,2025-08-21,open
JOB-003741,2025-08-19,TS-002,signalling_check,False,2025-08-20,open
JOB-003742,2025-08-19,TS-004,door_repair,True,2025-08-20,open
JOB-003743,2025-08-19,TS-004,electrical,False,2025-08-22,open
JOB-003744,2025-08-19,TS-005,hvac_service,False,2025-08-19,open
JOB-003745,2025-08-19,TS-009,telecom_repair,False,2025-08-21,open
JOB-003746,2025-08-19,TS-010,hvac_service,False,2025-08-21,open
JOB-003747,2025-08-19,TS-010,brake_inspection,False,2025-08-20,open
JOB-003748,2025-08-19,TS-012,hvac_service,False,2025-08-22,open
JOB-003749,2025-08-19,TS-013,hvac_service,False,2025-08-20,open
JOB-003750,2025-08-19,TS-013,bogie_service,False,2025-08-22,open
JOB-003751,2025-08-19,TS-015,signalling_check,False,2025-08-20,open
JOB-003752,2025-08-19,TS-017,brake_inspection,False,2025-08-20,open
JOB-003753,2025-08-19,TS-019,bogie_service,False,2025-08-22,open
JOB-003754,2025-08-19,TS-021,signalling_check,False,2025-08-20,open
JOB-003755,2025-08-19,TS-021,bogie_service,False,2025-08-19,open
JOB-003756,2025-08-19,TS-021,hvac_service,False,2025-08-21,open
JOB-003757,2025-08-19,TS-023,general_maintenance,False,2025-08-21,open
JOB-003758,2025-08-19,TS-023,door_repair,True,2025-08-23,open
JOB-003759,2025-08-19,TS-025,electrical,False,2025-08-22,open
JOB-003760,2025-08-20,TS-001,hvac_service,False,2025-08-23,open
