date,trainset_id,daily_km,cumulative_km,bogie_hours,brake_pad_wear_index,hvac_run_hours,door_cycles
2025-07-06,TS-003,0.0,118322.8,0.0,0.0,5.2,0
2025-07-06,TS-004,0.0,212391.0,0.0,0.0,3.6,0
2025-07-06,TS-005,288.0,154976.9,6.4,0.0222,18.0,1243
2025-07-06,TS-006,381.3,132074.7,8.5,0.0163,16.5,953
2025-07-06,TS-007,0.0,156433.8,0.0,0.0,2.5,0
2025-07-06,TS-008,247.0,230978.5,5.5,0.0286,17.2,1358
2025-07-06,TS-009,310.7,104478.5,6.9,0.021,16.2,1040
2025-07-06,TS-010,256.0,112064.1,5.7,0.0142,15.4,1291
2025-07-06,TS-011,274.7,109758.0,6.1,0.0478,16.9,924
2025-07-06,TS-012,310.5,177368.8,6.9,0.0029,16.5,1409
2025-07-06,TS-013,289.9,191040.5,6.4,0.0439,14.2,866
2025-07-06,TS-014,344.6,168821.3,7.7,0.0112,14.6,1062
2025-07-06,TS-015,0.0,105773.4,0.0,0.0,2.7,0
2025-07-06,TS-016,0.0,119758.1,0.0,0.0,2.5,0
2025-07-06,TS-017,200.5,96671.5,4.5,0.0386,14.1,810
2025-07-06,TS-018,0.0,169367.6,0.0,0.0,2.3,0
2025-07-06,TS-019,344.5,195244.5,7.7,0.0256,14.8,1437
2025-07-06,TS-020,275.5,208048.5,6.1,0.0025,16.3,1086
2025-07-06,TS-021,278.0,109748.2,6.2,0.0176,17.0,840
2025-07-06,TS-022,242.7,178069.0,5.4,0.0199,17.4,880
2025-07-06,TS-023,0.0,135598.2,0.0,0.0,2.1,0
2025-07-06,TS-024,233.7,171795.8,5.2,0.035,17.6,1181
2025-07-06,TS-025,0.0,149467.6,0.0,0.0,2.2,0
2025-07-07,TS-001,0.0,217251.1,0.0,0.0,3.5,0
2025-07-07,TS-002,364.6,178918.2,8.1,0.0437,15.9,1068
2025-07-07,TS-003,417.8,118740.6,9.3,0.0255,14.7,865
2025-07-07,TS-004,0.0,212391.0,0.0,0.0,2.6,0
2025-07-07,TS-005,0.0,154976.9,0.0,0.0,2.0,0
2025-07-07,TS-006,0.0,132074.7,0.0,0.0,5.1,0
2025-07-07,TS-007,338.7,156772.5,7.5,0.0325,15.5,1299
2025-07-07,TS-008,200.2,231178.7,4.4,0.0399,17.5,1090
2025-07-07,TS-009,0.0,104478.5,0.0,0.0,2.9,0
2025-07-07,TS-010,397.3,112461.4,8.8,0.0303,15.3,945
2025-07-07,TS-011,234.3,109992.3,5.2,0.0221,14.3,1134
2025-07-07,TS-012,0.0,177368.8,0.0,0.0,3.9,0
2025-07-07,TS-013,372.1,191412.6,8.3,0.0201,18.0,1360
2025-07-07,TS-014,214.1,169035.4,4.8,0.0283,16.4,878
2025-07-07,TS-015,257.0,106030.4,5.7,0.0224,15.5,1436
2025-07-07,TS-016,289.5,120047.6,6.4,0.0079,17.8,1498
2025-07-07,TS-017,0.0,96671.5,0.0,0.0,2.1,0
2025-07-07,TS-018,384.9,169752.5,8.6,0.0341,14.8,1089
2025-07-07,TS-019,238.7,195483.1,5.3,0.0434,16.7,1167
2025-07-07,TS-020,378.6,208427.1,8.4,0.0473,17.3,930
2025-07-07,TS-021,332.1,110080.3,7.4,0.0493,17.9,924
2025-07-07,TS-022,0.0,178069.0,0.0,0.0,2.1,0
2025-07-07,TS-023,411.1,136009.3,9.1,0.0242,14.6,1131
2025-07-07,TS-024,275.8,172071.6,6.1,0.045,14.5,897
2025-07-07,TS-025,300.8,149768.5,6.7,0.0347,14.9,1192
2025-07-08,TS-001,245.8,217496.9,5.5,0.0443,15.7,1154
2025-07-08,TS-002,255.5,179173.7,5.7,0.0369,14.2,1212
2025-07-08,TS-003,380.0,119120.6,8.4,0.0391,14.6,966
2025-07-08,TS-004,326.8,212717.9,7.3,0.0417,15.8,1460
2025-07-08,TS-005,0.0,154976.9,0.0,0.0,4.8,0
2025-07-08,TS-006,221.8,132296.5,4.9,0.0499,16.3,1482
2025-07-08,TS-007,0.0,156772.5,0.0,0.0,4.0,0
2025-07-08,TS-008,297.5,231476.2,6.6,0.0402,16.3,835
2025-07-08,TS-009,235.3,104713.8,5.2,0.0474,15.7,1168
2025-07-08,TS-010,0.0,112461.4,0.0,0.0,2.7,0
2025-07-08,TS-011,290.8,110283.2,6.5,0.0281,17.4,1304
2025-07-08,TS-012,346.0,177714.8,7.7,0.0455,15.0,1388
2025-07-08,TS-013,354.5,191767.1,7.9,0.0374,14.6,1400
2025-07-08,TS-014,374.5,169409.9,8.3,0.0377,15.0,887
2025-07-08,TS-015,305.8,106336.2,6.8,0.0443,14.4,1455
2025-07-08,TS-016,398.2,120445.8,8.8,0.0369,15.2,800
2025-07-08,TS-017,318.4,96989.9,7.1,0.0491,16.4,849
2025-07-08,TS-018,200.5,169953.0,4.5,0.0072,14.5,890
2025-07-08,TS-019,336.4,195819.5,7.5,0.0379,16.2,1189
2025-07-08,TS-020,250.3,208677.4,5.6,0.0335,18.0,1252
2025-07-08,TS-021,213.3,110293.7,4.7,0.0471,14.9,1165
2025-07-08,TS-022,357.5,178426.5,7.9,0.0435,16.9,1292
2025-07-08,TS-023,297.8,136307.1,6.6,0.0302,17.6,937
2025-07-08,TS-024,349.1,172420.7,7.8,0.0327,15.9,885
2025-07-08,TS-025,310.7,150079.2,6.9,0.029,16.5,1170
2025-07-09,TS-001,268.8,217765.7,6.0,0.0242,16.7,1426
2025-07-09,TS-002,419.9,179593.6,9.3,0.0421,15.9,852
2025-07-09,TS-003,370.8,119491.4,8.2,0.0221,16.9,1304
2025-07-09,TS-004,395.3,213113.2,8.8,0.0115,17.5,1317
2025-07-09,TS-005,207.4,155184.3,4.6,0.0166,16.0,1232
2025-07-09,TS-006,309.5,132606.1,6.9,0.0247,17.3,860
2025-07-09,TS-007,342.4,157114.9,7.6,0.0152,16.7,834
2025-07-09,TS-008,417.6,231893.8,9.3,0.0389,16.9,1243
2025-07-09,TS-009,279.9,104993.7,6.2,0.0254,16.1,922
2025-07-09,TS-010,293.8,112755.2,6.5,0.0356,14.1,1349
2025-07-09,TS-011,351.4,110634.5,7.8,0.0199,16.3,1114
2025-07-09,TS-012,0.0,177714.8,0.0,0.0,5.0,0
2025-07-09,TS-013,340.9,192108.1,7.6,0.0028,16.9,1094
2025-07-09,TS-014,340.8,169750.7,7.6,0.023,14.9,1028
2025-07-09,TS-015,381.9,106718.1,8.5,0.0098,15.8,1130
2025-07-09,TS-016,0.0,120445.8,0.0,0.0,2.5,0
2025-07-09,TS-017,0.0,96989.9,0.0,0.0,5.9,0
2025-07-09,TS-018,392.2,170345.1,8.7,0.0463,16.3,1177
2025-07-09,TS-019,294.6,196114.1,6.5,0.027,14.4,873
2025-07-09,TS-020,0.0,208677.4,0.0,0.0,3.3,0
2025-07-09,TS-021,274.1,110567.8,6.1,0.0075,16.8,1089
2025-07-09,TS-022,302.7,178729.2,6.7,0.0064,17.3,1091
2025-07-09,TS-023,313.2,136620.3,7.0,0.0483,16.7,1236
2025-07-09,TS-024,412.0,172832.7,9.2,0.0361,16.0,824
2025-07-09,TS-025,205.9,150285.0,4.6,0.0108,16.3,1286
2025-07-10,TS-001,292.1,218057.8,6.5,0.0196,16.2,842
2025-07-10,TS-002,284.2,179877.8,6.3,0.0276,17.9,909
2025-07-10,TS-003,224.1,119715.5,5.0,0.0318,14.1,1109
2025-07-10,TS-004,377.9,213491.1,8.4,0.0221,15.5,1138
2025-07-10,TS-005,0.0,155184.3,0.0,0.0,4.4,0
2025-07-10,TS-006,0.0,132606.1,0.0,0.0,3.8,0
2025-07-10,TS-007,350.0,157464.8,7.8,0.0006,17.1,1125
2025-07-10,TS-008,0.0,231893.8,0.0,0.0,5.5,0
2025-07-10,TS-009,268.1,105261.9,6.0,0.029,17.3,996
2025-07-10,TS-010,255.1,113010.3,5.7,0.018,14.3,1288
2025-07-10,TS-011,0.0,110634.5,0.0,0.0,4.8,0
2025-07-10,TS-012,0.0,177714.8,0.0,0.0,5.6,0
2025-07-10,TS-013,212.8,192320.9,4.7,0.0304,14.4,1327
2025-07-10,TS-014,245.0,169995.7,5.4,0.0196,15.2,1042
2025-07-10,TS-015,0.0,106718.1,0.0,0.0,3.9,0
2025-07-10,TS-016,317.2,120763.1,7.0,0.0396,16.5,1248
2025-07-10,TS-017,235.8,97225.7,5.2,0.0112,15.6,859
2025-07-10,TS-018,241.4,170586.6,5.4,0.0244,17.7,1465
2025-07-10,TS-019,351.2,196465.3,7.8,0.0243,15.0,928
2025-07-10,TS-020,330.8,209008.2,7.4,0.0404,16.7,1102
2025-07-10,TS-021,408.2,110976.0,9.1,0.001,16.3,1357
2025-07-10,TS-022,0.0,178729.2,0.0,0.0,5.5,0
2025-07-10,TS-023,0.0,136620.3,0.0,0.0,5.2,0
2025-07-10,TS-024,0.0,172832.7,0.0,0.0,3.3,0
2025-07-10,TS-025,385.2,150670.3,8.6,0.0087,16.6,1332
2025-07-11,TS-001,306.1,218363.9,6.8,0.0116,16.3,1260
2025-07-11,TS-002,301.4,180179.1,6.7,0.0164,14.5,1269
2025-07-11,TS-003,308.6,120024.0,6.9,0.0379,17.5,1047
2025-07-11,TS-004,314.2,213805.3,7.0,0.0097,16.4,1131
2025-07-11,TS-005,370.2,155554.5,8.2,0.0379,16.0,1128
2025-07-11,TS-006,0.0,132606.1,0.0,0.0,3.7,0
2025-07-11,TS-007,0.0,157464.8,0.0,0.0,5.6,0
2025-07-11,TS-008,0.0,231893.8,0.0,0.0,5.6,0
2025-07-11,TS-009,398.9,105660.7,8.9,0.0412,15.2,1170
2025-07-11,TS-010,215.8,113226.1,4.8,0.011,15.2,1207
2025-07-11,TS-011,417.7,111052.2,9.3,0.0141,16.4,897
2025-07-11,TS-012,392.4,178107.2,8.7,0.0188,16.9,1067
2025-07-11,TS-013,338.7,192659.6,7.5,0.049,14.7,1199
2025-07-11,TS-014,223.5,170219.2,5.0,0.0438,14.6,1066
2025-07-11,TS-015,0.0,106718.1,0.0,0.0,4.9,0
2025-07-11,TS-016,0.0,120763.1,0.0,0.0,3.8,0
2025-07-11,TS-017,364.2,97589.8,8.1,0.0154,14.2,1274
2025-07-11,TS-018,418.4,171004.9,9.3,0.0151,15.6,949
2025-07-11,TS-019,353.3,196818.6,7.9,0.0049,14.3,1075
2025-07-11,TS-020,0.0,209008.2,0.0,0.0,3.5,0
2025-07-11,TS-021,227.7,111203.7,5.1,0.0208,16.6,1380
2025-07-11,TS-022,394.7,179123.8,8.8,0.0453,16.5,1313
2025-07-11,TS-023,0.0,136620.3,0.0,0.0,4.7,0
2025-07-11,TS-024,301.9,173134.6,6.7,0.0218,16.7,1275
2025-07-11,TS-025,236.6,150906.9,5.3,0.0288,17.8,1296
2025-07-12,TS-001,0.0,218363.9,0.0,0.0,3.8,0
2025-07-12,TS-002,0.0,180179.1,0.0,0.0,3.1,0
2025-07-12,TS-003,380.3,120404.3,8.5,0.0035,15.2,1149
2025-07-12,TS-004,346.0,214151.4,7.7,0.0238,16.0,1300
2025-07-12,TS-005,344.2,155898.7,7.6,0.046,15.0,1093
2025-07-12,TS-006,336.8,132942.9,7.5,0.0019,15.8,1340
2025-07-12,TS-007,236.9,157701.7,5.3,0.0351,14.9,833
2025-07-12,TS-008,214.8,232108.6,4.8,0.0346,15.1,1048
2025-07-12,TS-009,326.6,105987.3,7.3,0.0351,15.3,1023
2025-07-12,TS-010,216.2,113442.3,4.8,0.0458,14.0,1352
2025-07-12,TS-011,321.6,111373.8,7.1,0.0388,14.6,1074
2025-07-12,TS-012,298.6,178405.8,6.6,0.0234,17.6,1382
2025-07-12,TS-013,241.5,192901.1,5.4,0.0428,16.8,1267
2025-07-12,TS-014,0.0,170219.2,0.0,0.0,3.0,0
2025-07-12,TS-015,0.0,106718.1,0.0,0.0,3.7,0
2025-07-12,TS-016,230.9,120993.9,5.1,0.0163,15.9,1221
2025-07-12,TS-017,386.1,97976.0,8.6,0.0247,16.1,832
2025-07-12,TS-018,303.9,171308.8,6.8,0.0256,15.3,1372
2025-07-12,TS-019,418.2,197236.9,9.3,0.0497,16.5,1098
2025-07-12,TS-020,0.0,209008.2,0.0,0.0,3.2,0
2025-07-12,TS-021,366.2,111569.9,8.1,0.034,15.4,1194
2025-07-12,TS-022,386.9,179510.7,8.6,0.0464,16.7,806
2025-07-12,TS-023,228.1,136848.4,5.1,0.0074,15.3,1343
2025-07-12,TS-024,243.7,173378.3,5.4,0.0433,16.0,1007
2025-07-12,TS-025,255.0,151161.9,5.7,0.0387,17.7,1144
2025-07-13,TS-001,0.0,218363.9,0.0,0.0,2.0,0
2025-07-13,TS-002,308.4,180487.5,6.9,0.0308,14.1,1467
2025-07-13,TS-003,353.1,120757.4,7.8,0.003,14.1,1246
2025-07-13,TS-004,213.0,214364.4,4.7,0.0049,16.1,1395
2025-07-13,TS-005,0.0,155898.7,0.0,0.0,2.2,0
2025-07-13,TS-006,327.8,133270.6,7.3,0.0127,16.5,1120
2025-07-13,TS-007,343.0,158044.7,7.6,0.0155,15.6,1048
2025-07-13,TS-008,349.0,232457.6,7.8,0.0475,17.5,1493
2025-07-13,TS-009,0.0,105987.3,0.0,0.0,2.1,0
2025-07-13,TS-010,294.3,113736.6,6.5,0.0175,14.8,1287
2025-07-13,TS-011,0.0,111373.8,0.0,0.0,4.0,0
2025-07-13,TS-012,292.5,178698.3,6.5,0.022,14.4,805
2025-07-13,TS-013,399.8,193300.8,8.9,0.0065,16.4,1328
2025-07-13,TS-014,403.6,170622.8,9.0,0.0134,15.0,848
2025-07-13,TS-015,351.5,107069.6,7.8,0.029,17.2,1295
2025-07-13,TS-016,201.1,121195.1,4.5,0.027,18.0,1225
2025-07-13,TS-017,241.8,98217.8,5.4,0.0128,16.6,949
2025-07-13,TS-018,0.0,171308.8,0.0,0.0,3.4,0
2025-07-13,TS-019,0.0,197236.9,0.0,0.0,3.1,0
2025-07-13,TS-020,285.3,209293.5,6.3,0.0499,17.2,1486
2025-07-13,TS-021,0.0,111569.9,0.0,0.0,3.4,0
2025-07-13,TS-022,353.5,179864.2,7.9,0.0421,17.1,1187
2025-07-13,TS-023,219.8,137068.2,4.9,0.0161,17.7,1381
2025-07-13,TS-024,391.8,173770.0,8.7,0.0177,15.7,973
2025-07-13,TS-025,0.0,151161.9,0.0,0.0,2.3,0
2025-07-14,TS-001,382.6,218746.5,8.5,0.0132,16.7,821
2025-07-14,TS-002,0.0,180487.5,0.0,0.0,3.9,0
2025-07-14,TS-003,0.0,120757.4,0.0,0.0,5.5,0
2025-07-14,TS-004,0.0,214364.4,0.0,0.0,5.6,0
2025-07-14,TS-005,0.0,155898.7,0.0,0.0,3.2,0
2025-07-14,TS-006,239.2,133509.9,5.3,0.0351,16.1,1302
2025-07-14,TS-007,229.1,158273.8,5.1,0.026,15.2,1359
2025-07-14,TS-008,0.0,232457.6,0.0,0.0,2.3,0
2025-07-14,TS-009,377.6,106364.9,8.4,0.0359,15.7,1078
2025-07-14,TS-010,0.0,113736.6,0.0,0.0,3.9,0
2025-07-14,TS-011,214.9,111588.8,4.8,0.0237,17.7,1304
2025-07-14,TS-012,0.0,178698.3,0.0,0.0,2.7,0
2025-07-14,TS-013,0.0,193300.8,0.0,0.0,4.0,0
2025-07-14,TS-014,359.0,170981.8,8.0,0.0135,16.2,922
2025-07-14,TS-015,0.0,107069.6,0.0,0.0,3.5,0
2025-07-14,TS-016,375.3,121570.4,8.3,0.0326,15.9,1136
2025-07-14,TS-017,292.1,98509.9,6.5,0.0302,16.1,1208
2025-07-14,TS-018,360.0,171668.9,8.0,0.0154,14.1,1222
2025-07-14,TS-019,343.7,197580.6,7.6,0.0251,14.8,1392
2025-07-14,TS-020,0.0,209293.5,0.0,0.0,5.4,0
2025-07-14,TS-021,0.0,111569.9,0.0,0.0,5.9,0
2025-07-14,TS-022,413.6,180277.8,9.2,0.0495,15.0,1473
2025-07-14,TS-023,243.4,137311.6,5.4,0.0185,17.7,1225
2025-07-14,TS-024,330.6,174100.6,7.3,0.0459,14.1,1063
2025-07-14,TS-025,204.1,151366.1,4.5,0.0351,17.5,931
2025-07-15,TS-001,362.2,219108.7,8.0,0.0474,14.9,840
2025-07-15,TS-002,276.8,180764.3,6.2,0.0072,15.1,1127
2025-07-15,TS-003,0.0,120757.4,0.0,0.0,5.0,0
2025-07-15,TS-004,0.0,214364.4,0.0,0.0,4.7,0
2025-07-15,TS-005,225.6,156124.3,5.0,0.0306,15.9,1164
2025-07-15,TS-006,0.0,133509.9,0.0,0.0,2.7,0
2025-07-15,TS-007,315.1,158589.0,7.0,0.0039,17.9,800
2025-07-15,TS-008,340.5,232798.1,7.6,0.0363,15.1,1275
2025-07-15,TS-009,290.1,106654.9,6.4,0.0029,15.7,1451
2025-07-15,TS-010,0.0,113736.6,0.0,0.0,2.8,0
2025-07-15,TS-011,373.9,111962.7,8.3,0.006,14.5,1275
2025-07-15,TS-012,291.9,178990.2,6.5,0.0496,17.1,1276
2025-07-15,TS-013,384.7,193685.6,8.5,0.0123,15.9,931
2025-07-15,TS-014,384.7,171366.5,8.5,0.0166,17.9,1144
2025-07-15,TS-015,246.4,107316.0,5.5,0.0485,17.0,1040
2025-07-15,TS-016,321.9,121892.3,7.2,0.0204,15.1,1020
2025-07-15,TS-017,298.1,98808.0,6.6,0.0172,15.8,1017
2025-07-15,TS-018,0.0,171668.9,0.0,0.0,5.1,0
2025-07-15,TS-019,205.6,197786.2,4.6,0.0095,16.5,1139
2025-07-15,TS-020,326.2,209619.7,7.2,0.037,16.1,1011
2025-07-15,TS-021,260.9,111830.8,5.8,0.0157,17.8,1275
2025-07-15,TS-022,318.6,180596.3,7.1,0.0123,14.7,1263
2025-07-15,TS-023,354.6,137666.2,7.9,0.0377,14.7,1253
2025-07-15,TS-024,356.7,174457.3,7.9,0.0262,14.7,961
2025-07-15,TS-025,0.0,151366.1,0.0,0.0,3.8,0
2025-07-16,TS-001,363.4,219472.1,8.1,0.0161,14.9,1042
2025-07-16,TS-002,0.0,180764.3,0.0,0.0,4.9,0
2025-07-16,TS-003,373.7,121131.2,8.3,0.0483,16.7,1447
2025-07-16,TS-004,239.2,214603.6,5.3,0.0272,17.9,1469
2025-07-16,TS-005,389.6,156513.9,8.7,0.0017,15.1,903
2025-07-16,TS-006,216.1,133725.9,4.8,0.0429,14.6,883
2025-07-16,TS-007,248.6,158837.6,5.5,0.0467,15.4,1089
2025-07-16,TS-008,0.0,232798.1,0.0,0.0,4.4,0
2025-07-16,TS-009,415.8,107070.7,9.2,0.0458,16.3,839
2025-07-16,TS-010,258.8,113995.4,5.8,0.0124,15.1,1481
2025-07-16,TS-011,350.2,112312.9,7.8,0.0098,16.8,1091
2025-07-16,TS-012,351.9,179342.1,7.8,0.04,14.5,1400
2025-07-16,TS-013,358.7,194044.2,8.0,0.0227,14.5,915
2025-07-16,TS-014,307.0,171673.5,6.8,0.0244,15.7,1262
2025-07-16,TS-015,0.0,107316.0,0.0,0.0,3.2,0
2025-07-16,TS-016,212.3,122104.6,4.7,0.0411,17.7,1345
2025-07-16,TS-017,392.8,99200.7,8.7,0.031,15.2,1246
2025-07-16,TS-018,370.0,172038.8,8.2,0.0385,16.1,1152
2025-07-16,TS-019,0.0,197786.2,0.0,0.0,4.1,0
2025-07-16,TS-020,0.0,209619.7,0.0,0.0,6.0,0
2025-07-16,TS-021,235.7,112066.5,5.2,0.0358,16.6,1428
2025-07-16,TS-022,214.7,180811.0,4.8,0.039,17.5,925
2025-07-16,TS-023,316.8,137982.9,7.0,0.0119,14.9,806
2025-07-16,TS-024,372.8,174830.1,8.3,0.0429,14.2,1394
2025-07-16,TS-025,0.0,151366.1,0.0,0.0,3.2,0
2025-07-17,TS-001,0.0,219472.1,0.0,0.0,4.2,0
2025-07-17,TS-002,404.4,181168.7,9.0,0.0162,14.5,1255
2025-07-17,TS-003,201.6,121332.8,4.5,0.0484,17.1,834
2025-07-17,TS-004,405.5,215009.1,9.0,0.0159,16.7,1060
2025-07-17,TS-005,234.8,156748.7,5.2,0.0431,18.0,830
2025-07-17,TS-006,390.1,134116.0,8.7,0.029,17.1,1291
2025-07-17,TS-007,250.9,159088.5,5.6,0.0351,14.4,818
2025-07-17,TS-008,224.6,233022.6,5.0,0.0305,14.3,967
2025-07-17,TS-009,371.3,107442.0,8.3,0.0455,14.6,1314
2025-07-17,TS-010,260.8,114256.2,5.8,0.0253,17.1,1075
2025-07-17,TS-011,325.2,112638.1,7.2,0.014,17.5,1355
2025-07-17,TS-012,0.0,179342.1,0.0,0.0,4.5,0
2025-07-17,TS-013,341.7,194386.0,7.6,0.0271,16.9,976
2025-07-17,TS-014,201.9,171875.3,4.5,0.022,17.1,1060
2025-07-17,TS-015,0.0,107316.0,0.0,0.0,5.8,0
2025-07-17,TS-016,0.0,122104.6,0.0,0.0,5.8,0
2025-07-17,TS-017,348.8,99549.5,7.8,0.0271,14.6,1381
2025-07-17,TS-018,362.4,172401.2,8.1,0.0303,17.2,1425
2025-07-17,TS-019,209.6,197995.8,4.7,0.0167,14.0,1008
2025-07-17,TS-020,0.0,209619.7,0.0,0.0,2.5,0
2025-07-17,TS-021,242.5,112309.0,5.4,0.0073,15.3,833
2025-07-17,TS-022,274.1,181085.0,6.1,0.0484,14.1,1265
2025-07-17,TS-023,318.7,138301.6,7.1,0.0337,14.6,999
2025-07-17,TS-024,223.1,175053.2,5.0,0.0128,15.3,1203
2025-07-17,TS-025,0.0,151366.1,0.0,0.0,2.4,0
2025-07-18,TS-001,0.0,219472.1,0.0,0.0,5.2,0
2025-07-18,TS-002,249.1,181417.8,5.5,0.0301,14.7,1059
2025-07-18,TS-003,307.4,121640.2,6.8,0.0435,17.7,1216
2025-07-18,TS-004,204.6,215213.7,4.5,0.0259,17.0,1132
2025-07-18,TS-005,355.4,157104.1,7.9,0.0364,17.0,980
2025-07-18,TS-006,0.0,134116.0,0.0,0.0,2.3,0
2025-07-18,TS-007,244.2,159332.7,5.4,0.0357,16.4,1497
2025-07-18,TS-008,258.1,233280.7,5.7,0.027,14.2,816
2025-07-18,TS-009,203.8,107645.8,4.5,0.0247,15.8,1062
2025-07-18,TS-010,0.0,114256.2,0.0,0.0,4.4,0
2025-07-18,TS-011,218.7,112856.8,4.9,0.0009,16.3,1231
2025-07-18,TS-012,0.0,179342.1,0.0,0.0,6.0,0
2025-07-18,TS-013,346.5,194732.4,7.7,0.0133,17.7,1350
2025-07-18,TS-014,0.0,171875.3,0.0,0.0,5.4,0
2025-07-18,TS-015,0.0,107316.0,0.0,0.0,4.9,0
2025-07-18,TS-016,227.0,122331.6,5.0,0.0136,15.8,1436
2025-07-18,TS-017,219.0,99768.5,4.9,0.0042,15.5,946
2025-07-18,TS-018,0.0,172401.2,0.0,0.0,3.9,0
2025-07-18,TS-019,373.2,198369.1,8.3,0.016,15.5,1319
2025-07-18,TS-020,295.4,209915.1,6.6,0.0084,17.8,1087
2025-07-18,TS-021,0.0,112309.0,0.0,0.0,2.1,0
2025-07-18,TS-022,324.7,181409.7,7.2,0.02,16.3,1035
2025-07-18,TS-023,312.2,138613.8,6.9,0.0132,14.4,1075
2025-07-18,TS-024,225.6,175278.8,5.0,0.0245,14.5,811
2025-07-18,TS-025,201.4,151567.4,4.5,0.0157,17.2,1116
2025-07-19,TS-001,216.9,219689.0,4.8,0.0182,14.1,1444
2025-07-19,TS-002,0.0,181417.8,0.0,0.0,3.7,0
2025-07-19,TS-003,322.5,121962.7,7.2,0.0185,16.9,1270
2025-07-19,TS-004,309.1,215522.8,6.9,0.0213,16.3,1051
2025-07-19,TS-005,207.2,157311.3,4.6,0.0439,17.9,999
2025-07-19,TS-006,359.6,134475.7,8.0,0.0003,17.6,1445
2025-07-19,TS-007,259.8,159592.4,5.8,0.0334,15.5,1282
2025-07-19,TS-008,0.0,233280.7,0.0,0.0,4.9,0
2025-07-19,TS-009,243.8,107889.6,5.4,0.0183,14.6,861
2025-07-19,TS-010,231.1,114487.3,5.1,0.0321,15.9,1442
2025-07-19,TS-011,0.0,112856.8,0.0,0.0,2.8,0
2025-07-19,TS-012,403.7,179745.8,9.0,0.047,15.0,923
2025-07-19,TS-013,417.4,195149.8,9.3,0.0342,17.6,806
2025-07-19,TS-014,288.4,172163.8,6.4,0.0446,14.1,1139
2025-07-19,TS-015,315.6,107631.6,7.0,0.0387,14.0,933
2025-07-19,TS-016,382.3,122713.9,8.5,0.0357,15.3,1217
2025-07-19,TS-017,408.3,100176.8,9.1,0.0191,16.0,1003
2025-07-19,TS-018,354.6,172755.8,7.9,0.0245,17.8,1380
2025-07-19,TS-019,0.0,198369.1,0.0,0.0,5.9,0
2025-07-19,TS-020,213.7,210128.8,4.7,0.0484,17.4,1022
2025-07-19,TS-021,366.6,112675.6,8.1,0.0046,17.0,1136
2025-07-19,TS-022,343.1,181752.9,7.6,0.0055,16.4,1125
2025-07-19,TS-023,337.5,138951.3,7.5,0.0448,16.0,815
2025-07-19,TS-024,290.7,175569.4,6.5,0.0318,15.4,1018
2025-07-19,TS-025,237.6,151805.0,5.3,0.0411,16.6,926
2025-07-20,TS-001,330.8,220019.8,7.4,0.0066,17.9,1415
2025-07-20,TS-002,368.3,181786.1,8.2,0.0472,16.2,841
2025-07-20,TS-003,262.2,122224.9,5.8,0.0386,15.3,1435
2025-07-20,TS-004,284.7,215807.5,6.3,0.0083,17.5,1087
2025-07-20,TS-005,390.9,157702.1,8.7,0.0297,14.2,1263
2025-07-20,TS-006,273.2,134748.8,6.1,0.024,16.6,834
2025-07-20,TS-007,0.0,159592.4,0.0,0.0,5.2,0
2025-07-20,TS-008,275.2,233555.9,6.1,0.0184,14.2,1089
2025-07-20,TS-009,230.7,108120.4,5.1,0.0273,15.7,1471
2025-07-20,TS-010,244.5,114731.8,5.4,0.0235,15.5,897
2025-07-20,TS-011,0.0,112856.8,0.0,0.0,3.1,0
2025-07-20,TS-012,377.9,180123.7,8.4,0.0047,17.3,1379
2025-07-20,TS-013,240.2,195390.0,5.3,0.0494,14.4,1456
2025-07-20,TS-014,356.9,172520.7,7.9,0.0316,15.6,1071
2025-07-20,TS-015,0.0,107631.6,0.0,0.0,4.5,0
2025-07-20,TS-016,340.6,123054.5,7.6,0.0163,14.5,870
2025-07-20,TS-017,236.2,100413.0,5.2,0.0337,14.5,1364
2025-07-20,TS-018,319.9,173075.8,7.1,0.0104,14.1,1382
2025-07-20,TS-019,377.1,198746.1,8.4,0.0001,18.0,964
2025-07-20,TS-020,357.1,210485.9,7.9,0.0076,14.5,1325
2025-07-20,TS-021,0.0,112675.6,0.0,0.0,5.7,0
2025-07-20,TS-022,345.8,182098.7,7.7,0.0222,15.7,1462
2025-07-20,TS-023,0.0,138951.3,0.0,0.0,5.9,0
2025-07-20,TS-024,220.3,175789.7,4.9,0.0006,14.5,971
2025-07-20,TS-025,349.9,152154.9,7.8,0.0354,16.0,1255
2025-07-21,TS-001,280.7,220300.5,6.2,0.0386,14.4,1289
2025-07-21,TS-002,0.0,181786.1,0.0,0.0,4.0,0
2025-07-21,TS-003,228.0,122452.9,5.1,0.0236,14.9,1431
2025-07-21,TS-004,0.0,215807.5,0.0,0.0,5.2,0
2025-07-21,TS-005,351.1,158053.3,7.8,0.0182,17.2,1461
2025-07-21,TS-006,287.3,135036.1,6.4,0.0337,16.5,1100
2025-07-21,TS-007,279.1,159871.5,6.2,0.0344,14.6,856
2025-07-21,TS-008,321.9,233877.7,7.2,0.0414,16.8,1282
2025-07-21,TS-009,366.8,108487.1,8.2,0.0153,17.7,814
2025-07-21,TS-010,0.0,114731.8,0.0,0.0,2.5,0
2025-07-21,TS-011,201.2,113058.0,4.5,0.0218,14.3,1188
2025-07-21,TS-012,322.7,180446.4,7.2,0.0083,16.2,1107
