date,trainset_id,daily_km,cumulative_km,km_deviation_from_mean,km_balance_score,bogie_hours,brake_pad_wear_index,hvac_run_hours,door_cycles,cert_days_rolling_stock,cert_days_signalling,cert_days_telecom,min_cert_days,any_cert_expired,cert_expiring_soon,open_job_count,critical_open_jobs,has_critical_open,daily_exposure,exposure_gap,branding_urgency,days_since_deep_clean,needs_cleaning,available_cleaning_bays,available_manpower,bay_number,is_ibl_bay,shunt_cost,turnout_order,fault_count,critical_faults,high_faults,any_withdrawal,assignment,unscheduled_withdrawal,punctuality_score,branding_sla_met,outcome_score,day_of_week
2025-08-15,TS-006,344.4,140319.8,-24766.052000000025,24766.052000000025,7.7,0.0187,15.0,1354,80,19,26,19,0,0,0.0,0.0,0.0,29.2,0.0,0.0,16,True,2,5,24,False,17.44,6,1.0,0.0,0.0,0.0,SERVICE,False,0.9786,True,0.9687,4
2025-08-15,TS-007,378.5,165557.5,471.6479999999865,471.6479999999865,8.4,0.0249,16.3,828,15,44,28,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21,True,2,5,5,True,0.0,7,0.0,0.0,0.0,0.0,SERVICE,False,0.9667,True,0.9617,4
2025-08-15,TS-008,327.3,240614.7,75528.848,75528.848,7.3,0.015,17.7,1061,95,5,31,5,0,1,0.0,0.0,0.0,15.5,79.0,124583.0,10,True,2,5,7,False,2.29,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9928,4
2025-08-15,TS-009,0.0,113464.8,-51621.05200000001,51621.05200000001,0.0,0.0,5.0,0,28,35,32,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,7,False,2,5,16,False,11.6,9,0.0,0.0,0.0,0.0,SERVICE,False,0.9637,True,0.9702,4
2025-08-15,TS-010,287.2,119051.1,-46034.75200000001,46034.75200000001,6.4,0.0418,15.7,920,83,3,6,3,0,1,0.0,0.0,0.0,14.6,0.0,0.0,7,False,2,5,22,False,18.57,10,0.0,0.0,0.0,0.0,SERVICE,False,0.9985,True,0.976,4
2025-08-15,TS-011,295.0,117994.7,-47091.15200000002,47091.15200000002,6.6,0.0461,17.3,1343,6,69,24,6,0,1,0.0,0.0,0.0,30.0,0.0,0.0,17,True,2,5,26,False,17.81,11,1.0,0.0,0.0,0.0,SERVICE,False,0.998,True,0.9401,4
2025-08-15,TS-012,352.6,186786.1,21700.247999999992,21700.247999999992,7.8,0.0269,15.8,1455,61,22,85,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,True,2,5,27,False,22.71,12,0.0,0.0,0.0,0.0,SERVICE,False,0.9667,True,0.9294,4
2025-08-15,TS-013,253.3,200951.1,35865.24799999999,35865.24799999999,5.6,0.0349,16.9,986,55,91,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True,2,5,17,False,13.8,13,0.0,0.0,0.0,0.0,STANDBY,False,0.9393,True,0.9334,4
2025-08-15,TS-014,231.5,178087.7,13001.847999999998,13001.847999999998,5.1,0.0183,14.8,909,89,76,7,7,0,1,2.0,1.0,1.0,0.0,0.0,0.0,22,True,2,5,20,False,14.74,14,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9585,4
2025-08-15,TS-015,0.0,113445.9,-51639.95200000002,51639.95200000002,0.0,0.0,3.1,0,28,92,27,27,0,0,2.0,0.0,0.0,32.1,0.0,0.0,7,False,2,5,28,False,22.84,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9668,True,0.9375,4
2025-08-15,TS-016,407.6,128133.9,-36951.95200000002,36951.95200000002,9.1,0.0458,14.8,955,33,78,18,18,0,0,0.0,0.0,0.0,15.2,128.0,162688.0,14,True,2,5,29,False,20.73,16,1.0,0.0,0.0,0.0,SERVICE,False,0.9898,True,0.9612,4
2025-08-15,TS-017,226.2,106915.9,-58169.95200000002,58169.95200000002,5.0,0.0254,15.1,1394,23,88,43,23,0,0,1.0,0.0,0.0,30.4,0.0,0.0,20,True,2,5,6,False,0.85,17,0.0,0.0,0.0,0.0,SERVICE,False,0.9996,True,0.9657,4
2025-08-15,TS-018,224.5,179306.1,14220.247999999992,14220.247999999992,5.0,0.049,17.8,1393,67,63,117,63,0,0,0.0,0.0,0.0,14.9,39.60000000000002,62449.20000000003,29,True,2,5,10,False,4.79,18,1.0,0.0,0.0,0.0,SERVICE,False,0.9918,True,0.9741,4
2025-08-15,TS-019,381.8,203744.5,38658.64799999999,38658.64799999999,8.5,0.018,17.1,977,58,10,39,10,0,0,0.0,0.0,0.0,16.4,0.0,0.0,27,True,2,5,23,False,16.6,19,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9472,4
2025-08-15,TS-020,326.7,215892.5,50806.64799999999,50806.64799999999,7.3,0.0432,17.8,1250,75,107,68,68,0,0,0.0,0.0,0.0,15.5,0.0,0.0,9,True,2,5,3,True,0.0,20,0.0,0.0,0.0,0.0,STANDBY,False,0.9336,True,0.9597,4
2025-08-15,TS-021,211.5,119614.7,-45471.15200000002,45471.15200000002,4.7,0.0021,16.5,1446,82,33,52,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25,True,2,5,25,False,19.53,21,0.0,0.0,0.0,0.0,SERVICE,False,0.9812,True,0.943,4
2025-08-15,TS-022,0.0,187796.2,22710.347999999998,22710.347999999998,0.0,0.0,4.5,0,44,47,38,38,0,0,2.0,0.0,0.0,0.0,0.0,0.0,17,True,2,5,15,False,10.3,22,0.0,0.0,0.0,0.0,SERVICE,False,0.9684,False,0.7481,4
2025-08-15,TS-023,311.6,144716.5,-20369.352000000014,20369.352000000014,6.9,0.014,15.9,1379,16,101,25,16,0,0,2.0,1.0,1.0,16.3,43.10000000000002,81286.60000000005,12,True,2,5,8,False,3.53,23,2.0,0.0,1.0,0.0,IBL,False,1.0,True,0.9554,4
2025-08-15,TS-024,241.7,179656.2,14570.347999999998,14570.347999999998,5.4,0.0193,17.2,812,13,20,5,5,0,1,3.0,0.0,0.0,35.8,0.0,0.0,10,True,2,5,14,False,10.05,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9876,4
2025-08-15,TS-025,302.4,158753.6,-6332.252000000008,6332.252000000008,6.7,0.0343,14.6,1032,35,38,108,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26,True,2,5,2,True,0.0,25,0.0,0.0,0.0,0.0,SERVICE,False,0.9813,True,0.957,4
2025-08-16,TS-001,0.0,226954.4,61670.091999999975,61670.091999999975,0.0,0.0,4.9,0,66,68,107,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True,2,9,23,False,14.63,1,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9679,5
2025-08-16,TS-002,354.9,187762.1,22477.791999999987,22477.791999999987,7.9,0.0002,15.9,1254,23,58,45,23,0,0,0.0,0.0,0.0,46.0,0.0,0.0,8,True,2,9,17,False,11.01,2,0.0,0.0,0.0,0.0,SERVICE,False,0.988,True,0.9599,5
2025-08-16,TS-003,250.7,128564.5,-36719.80800000002,36719.80800000002,5.6,0.0188,16.2,1114,15,50,107,15,0,0,2.0,1.0,1.0,15.2,148.39999999999998,247531.19999999995,26,True,2,9,13,False,8.22,3,0.0,0.0,0.0,0.0,SERVICE,False,0.9711,True,0.9701,5
2025-08-16,TS-004,0.0,221276.7,55992.39199999999,55992.39199999999,0.0,0.0,5.2,0,40,59,68,40,0,0,1.0,0.0,0.0,15.1,87.39999999999998,137829.79999999996,8,True,2,9,6,False,0.83,4,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.954,5
2025-08-16,TS-005,0.0,162390.6,-2893.7080000000133,2893.7080000000133,0.0,0.0,4.1,0,4,1,33,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17,True,2,9,30,False,27.54,5,0.0,0.0,0.0,0.0,STANDBY,False,0.9551,True,0.9503,5
2025-08-16,TS-006,312.8,140632.6,-24651.708000000013,24651.708000000013,7.0,0.0472,17.0,1321,79,18,25,18,0,0,0.0,0.0,0.0,49.800000000000004,0.0,0.0,27,True,2,9,19,False,12.24,6,0.0,0.0,0.0,0.0,SERVICE,False,0.977,True,0.9434,5
2025-08-16,TS-007,294.3,165851.8,567.4919999999693,567.4919999999693,6.5,0.0038,15.6,1339,14,43,27,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,True,2,9,16,False,9.27,7,1.0,0.0,0.0,0.0,SERVICE,False,0.9821,True,0.9737,5
2025-08-16,TS-008,231.3,240845.9,75561.59199999998,75561.59199999998,5.1,0.0335,14.5,1355,94,4,30,4,0,1,1.0,0.0,0.0,0.0,79.0,124583.0,11,True,2,9,4,True,0.0,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9475,5
2025-08-16,TS-009,0.0,113464.8,-51819.508000000016,51819.508000000016,0.0,0.0,5.1,0,27,34,31,27,0,0,3.0,1.0,1.0,0.0,0.0,0.0,21,True,2,9,21,False,19.16,9,0.0,0.0,0.0,0.0,STANDBY,False,0.9808,True,0.9734,5
2025-08-16,TS-010,0.0,119051.1,-46233.20800000001,46233.20800000001,0.0,0.0,5.7,0,82,2,5,2,0,1,0.0,0.0,0.0,17.4,0.0,0.0,27,True,2,9,7,False,1.88,10,0.0,0.0,0.0,0.0,SERVICE,False,0.9778,True,0.9883,5
2025-08-16,TS-011,299.4,118294.1,-46990.20800000001,46990.20800000001,6.7,0.0359,16.2,1421,5,68,23,5,0,1,2.0,1.0,1.0,15.0,0.0,0.0,24,True,2,9,8,False,2.74,11,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9628,5
2025-08-16,TS-012,308.4,187094.6,21810.291999999987,21810.291999999987,6.9,0.0238,15.1,1209,60,21,84,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,2,9,5,True,0.0,12,0.0,0.0,0.0,0.0,SERVICE,False,0.9794,True,0.9817,5
2025-08-16,TS-013,241.9,201192.9,35908.591999999975,35908.591999999975,5.4,0.0498,15.0,1232,54,90,14,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,True,2,9,3,True,0.0,13,0.0,0.0,0.0,0.0,SERVICE,False,0.9883,True,0.9532,5
2025-08-16,TS-014,338.4,178426.2,13141.891999999993,13141.891999999993,7.5,0.0092,17.7,828,88,75,6,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,True,2,9,22,False,19.63,14,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9604,5
2025-08-16,TS-015,322.5,113768.5,-51515.80800000002,51515.80800000002,7.2,0.0195,17.7,1246,27,91,26,26,0,0,1.0,0.0,0.0,47.7,0.0,0.0,3,False,2,9,11,False,5.15,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9849,True,0.9685,5
2025-08-16,TS-016,366.8,128500.8,-36783.508000000016,36783.508000000016,8.2,0.0264,17.3,1389,32,77,17,17,0,0,0.0,0.0,0.0,16.2,128.0,162688.0,6,False,2,9,24,False,15.87,16,0.0,0.0,0.0,0.0,SERVICE,False,0.9696,True,0.9563,5
2025-08-16,TS-017,260.1,107175.9,-58108.408000000025,58108.408000000025,5.8,0.0278,17.0,1348,22,87,42,22,0,0,1.0,0.0,0.0,16.8,0.0,0.0,28,True,2,9,27,False,25.34,17,1.0,0.0,0.0,0.0,SERVICE,False,0.9629,True,0.9824,5
2025-08-16,TS-018,345.3,179651.4,14367.091999999975,14367.091999999975,7.7,0.0351,17.9,1072,66,62,116,62,0,0,0.0,0.0,0.0,14.9,39.60000000000002,62449.20000000003,6,False,2,9,20,False,12.77,18,2.0,0.0,0.0,0.0,SERVICE,False,0.9737,True,0.9541,5
2025-08-16,TS-019,0.0,203744.5,38460.19199999998,38460.19199999998,0.0,0.0,2.7,0,57,9,38,9,0,0,1.0,1.0,1.0,30.1,0.0,0.0,21,True,2,9,10,False,5.47,19,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9448,5
2025-08-16,TS-020,357.1,216249.7,50965.39199999999,50965.39199999999,7.9,0.0229,16.4,1464,74,106,67,67,0,0,0.0,0.0,0.0,32.7,0.0,0.0,25,True,2,9,2,True,0.0,20,0.0,0.0,0.0,0.0,SERVICE,False,0.9913,True,0.9466,5
2025-08-16,TS-021,0.0,119614.7,-45669.60800000002,45669.60800000002,0.0,0.0,5.0,0,81,32,51,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,2,9,25,False,22.97,21,0.0,0.0,0.0,0.0,SERVICE,False,0.983,True,0.9495,5
2025-08-16,TS-022,294.3,188090.5,22806.19199999998,22806.19199999998,6.5,0.0328,14.6,1158,43,46,37,37,0,0,3.0,0.0,0.0,0.0,0.0,0.0,25,True,2,9,14,False,10.27,22,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.945,5
2025-08-16,TS-023,0.0,144716.5,-20567.80800000002,20567.80800000002,0.0,0.0,5.6,0,15,100,24,15,0,0,0.0,0.0,0.0,0.0,43.10000000000002,81286.60000000005,5,False,2,9,9,False,3.65,23,0.0,0.0,0.0,0.0,SERVICE,False,0.984,True,0.9693,5
2025-08-16,TS-024,0.0,179656.2,14371.891999999993,14371.891999999993,0.0,0.0,4.4,0,12,19,4,4,0,1,1.0,0.0,0.0,65.7,0.0,0.0,5,False,2,9,12,False,7.58,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9956,5
2025-08-16,TS-025,383.1,159136.7,-6147.608000000007,6147.608000000007,8.5,0.011,17.0,1069,34,37,107,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,2,9,15,False,9.51,25,1.0,1.0,0.0,1.0,STANDBY,False,0.9664,True,0.9728,5
2025-08-17,TS-001,269.2,227223.6,61703.728,61703.728,6.0,0.0249,17.7,1184,65,67,106,65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,True,2,4,23,False,18.9,1,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9442,6
2025-08-17,TS-002,375.3,188137.4,22617.52799999999,22617.52799999999,8.3,0.018,15.3,1001,22,57,44,22,0,0,0.0,0.0,0.0,14.3,0.0,0.0,24,True,2,4,25,False,19.45,2,0.0,0.0,0.0,0.0,SERVICE,False,0.9639,True,0.9644,6
2025-08-17,TS-003,263.7,128828.2,-36691.672000000006,36691.672000000006,5.9,0.045,15.9,1134,14,49,106,14,0,0,1.0,0.0,0.0,14.4,148.39999999999998,247531.19999999995,19,True,2,4,7,False,1.88,3,0.0,0.0,0.0,0.0,SERVICE,False,0.9964,True,0.9723,6
2025-08-17,TS-004,0.0,221276.7,55756.82800000001,55756.82800000001,0.0,0.0,2.9,0,39,58,67,39,0,0,0.0,0.0,0.0,0.0,87.39999999999998,137829.79999999996,11,True,2,4,15,False,8.73,4,1.0,0.0,1.0,0.0,IBL,False,1.0,True,0.9485,6
2025-08-17,TS-005,0.0,162390.6,-3129.271999999997,3129.271999999997,0.0,0.0,2.8,0,3,60,32,3,0,1,2.0,0.0,0.0,0.0,0.0,0.0,24,True,2,4,4,True,0.0,5,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9767,6
2025-08-17,TS-006,332.7,140965.3,-24554.572000000015,24554.572000000015,7.4,0.0313,15.4,974,78,17,24,17,0,0,0.0,0.0,0.0,15.3,0.0,0.0,12,True,2,4,14,False,7.38,6,0.0,0.0,0.0,0.0,SERVICE,False,0.9745,True,0.9553,6
2025-08-17,TS-007,232.3,166084.1,564.2280000000028,564.2280000000028,5.2,0.0401,15.1,1326,13,42,26,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,25,True,2,4,12,False,6.05,7,0.0,0.0,0.0,0.0,SERVICE,False,0.9747,True,0.9419,6
2025-08-17,TS-008,0.0,240845.9,75326.02799999999,75326.02799999999,0.0,0.0,2.7,0,93,3,29,3,0,1,1.0,0.0,0.0,15.0,79.0,124583.0,24,True,2,4,5,True,0.0,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9793,6
2025-08-17,TS-009,375.1,113839.9,-51679.97200000001,51679.97200000001,8.3,0.0232,16.7,1231,26,33,30,26,0,0,1.0,1.0,1.0,0.0,0.0,0.0,8,True,2,4,17,False,13.94,9,0.0,0.0,0.0,0.0,STANDBY,False,0.9414,True,0.949,6
2025-08-17,TS-010,262.7,119313.7,-46206.172000000006,46206.172000000006,5.8,0.0219,14.9,1020,81,1,4,1,0,1,0.0,0.0,0.0,14.3,0.0,0.0,26,True,2,4,3,True,0.0,10,0.0,0.0,0.0,0.0,SERVICE,False,0.9734,True,0.9408,6
2025-08-17,TS-011,0.0,118294.1,-47225.772,47225.772,0.0,0.0,5.0,0,4,67,22,4,0,1,2.0,0.0,0.0,32.0,0.0,0.0,22,True,2,4,6,False,0.81,11,0.0,0.0,0.0,0.0,STANDBY,False,0.9975,True,0.9688,6
2025-08-17,TS-012,273.9,187368.5,21848.627999999997,21848.627999999997,6.1,0.0314,14.6,1226,59,20,83,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,20,True,2,4,8,False,3.13,12,1.0,1.0,0.0,1.0,IBL,False,1.0,True,0.9859,6
2025-08-17,TS-013,0.0,201192.9,35673.02799999999,35673.02799999999,0.0,0.0,5.3,0,53,89,13,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17,True,2,4,27,False,26.29,13,0.0,0.0,0.0,0.0,STANDBY,False,0.9631,True,0.9509,6
2025-08-17,TS-014,230.4,178656.5,13136.627999999997,13136.627999999997,5.1,0.0106,17.0,833,87,74,5,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,True,2,4,28,False,25.59,14,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9758,6
2025-08-17,TS-015,233.7,114002.2,-51517.672000000006,51517.672000000006,5.2,0.0168,17.5,1234,26,90,25,25,0,0,0.0,0.0,0.0,30.7,0.0,0.0,13,True,2,4,18,False,11.92,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9926,True,0.9535,6
2025-08-17,TS-016,345.9,128846.7,-36673.172000000006,36673.172000000006,7.7,0.0305,17.9,806,31,76,16,16,0,0,1.0,0.0,0.0,15.3,128.0,162688.0,12,True,2,4,29,False,25.25,16,0.0,0.0,0.0,0.0,SERVICE,False,0.9765,False,0.7851,6
2025-08-17,TS-017,278.8,107454.7,-58065.172000000006,58065.172000000006,6.2,0.0078,15.4,931,21,86,41,21,0,0,1.0,0.0,0.0,14.2,0.0,0.0,21,True,2,4,19,False,14.03,17,0.0,0.0,0.0,0.0,SERVICE,False,0.9613,True,0.9428,6
2025-08-17,TS-018,397.2,180048.7,14528.828000000009,14528.828000000009,8.8,0.0312,16.7,1489,65,61,115,61,0,0,0.0,0.0,0.0,0.0,39.60000000000002,62449.20000000003,20,True,2,4,24,False,18.73,18,0.0,0.0,0.0,0.0,SERVICE,True,0.6563,True,0.6389,6
2025-08-17,TS-019,327.7,204072.2,38552.32800000001,38552.32800000001,7.3,0.0316,16.8,948,56,8,37,8,0,0,1.0,1.0,1.0,30.700000000000003,0.0,0.0,8,True,2,4,13,False,7.4,19,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9948,6
2025-08-17,TS-020,339.8,216589.5,51069.628,51069.628,7.6,0.0061,16.3,1460,73,105,66,66,0,0,0.0,0.0,0.0,33.7,0.0,0.0,15,True,2,4,30,False,23.24,20,0.0,0.0,0.0,0.0,SERVICE,False,0.9848,True,0.9451,6
2025-08-17,TS-021,401.6,120016.4,-45503.47200000001,45503.47200000001,8.9,0.0199,17.8,1400,80,31,50,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,19,True,2,4,22,False,19.01,21,0.0,0.0,0.0,0.0,SERVICE,False,0.9911,True,0.9492,6
2025-08-17,TS-022,337.1,188427.6,22907.728000000003,22907.728000000003,7.5,0.003,14.9,1284,42,45,36,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,17,True,2,4,11,False,5.28,22,0.0,0.0,0.0,0.0,SERVICE,False,0.994,True,0.95,6
2025-08-17,TS-023,0.0,144716.5,-20803.372000000003,20803.372000000003,0.0,0.0,3.8,0,14,99,23,14,0,0,0.0,0.0,0.0,16.7,43.10000000000002,81286.60000000005,26,True,2,4,16,False,9.55,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9978,True,0.9576,6
2025-08-17,TS-024,322.7,179979.0,14459.127999999997,14459.127999999997,7.2,0.0323,14.9,1022,11,18,3,3,0,1,2.0,0.0,0.0,51.5,0.0,0.0,18,True,2,4,21,False,17.35,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.95,6
2025-08-17,TS-025,289.2,159425.9,-6093.972000000009,6093.972000000009,6.4,0.0405,17.3,1048,33,36,106,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,20,True,2,4,20,False,14.92,25,0.0,0.0,0.0,0.0,SERVICE,False,0.9934,False,0.7472,6
2025-08-18,TS-001,0.0,227223.6,61514.872,61514.872,0.0,0.0,2.3,0,64,66,105,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26,True,4,11,16,False,10.54,1,0.0,0.0,0.0,0.0,STANDBY,False,0.9275,True,0.9554,0
2025-08-18,TS-002,344.1,188481.5,22772.771999999997,22772.771999999997,7.6,0.0291,14.7,1065,21,56,43,21,0,0,0.0,0.0,0.0,70.0,0.0,0.0,27,True,4,11,18,False,13.48,2,0.0,0.0,0.0,0.0,SERVICE,False,0.9783,True,0.9588,0
2025-08-18,TS-003,0.0,128828.2,-36880.528000000006,36880.528000000006,0.0,0.0,5.7,0,13,48,105,13,0,0,1.0,0.0,0.0,15.1,148.39999999999998,247531.19999999995,9,True,4,11,2,True,0.0,3,0.0,0.0,0.0,0.0,SERVICE,False,0.9759,True,0.9566,0
2025-08-18,TS-004,354.4,221631.1,55922.372,55922.372,7.9,0.0031,17.7,1262,38,57,66,38,0,0,0.0,0.0,0.0,15.0,87.39999999999998,137829.79999999996,3,False,4,11,22,False,16.79,4,0.0,0.0,0.0,0.0,SERVICE,False,0.9719,True,0.9536,0
2025-08-18,TS-005,334.4,162725.1,-2983.627999999997,2983.627999999997,7.4,0.0335,14.5,1416,2,59,31,2,0,1,2.0,0.0,0.0,0.0,0.0,0.0,28,True,4,11,17,False,12.35,5,1.0,0.0,1.0,1.0,IBL,False,1.0,True,0.9988,0
2025-08-18,TS-006,388.7,141354.0,-24354.728000000003,24354.728000000003,8.6,0.0414,14.3,1222,77,16,23,16,0,0,3.0,0.0,0.0,59.1,0.0,0.0,21,True,4,11,14,False,9.54,6,1.0,0.0,0.0,0.0,SERVICE,True,0.6179,True,0.6357,0
2025-08-18,TS-007,406.4,166490.5,781.7719999999972,781.7719999999972,9.0,0.022,17.4,1359,12,41,25,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,True,4,11,19,False,14.6,7,0.0,0.0,0.0,0.0,SERVICE,False,0.9649,False,0.728,0
2025-08-18,TS-008,211.5,241057.4,75348.67199999999,75348.67199999999,4.7,0.042,17.5,1157,92,2,28,2,0,1,0.0,0.0,0.0,16.7,79.0,124583.0,25,True,4,11,24,False,16.4,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9523,0
2025-08-18,TS-009,0.0,113839.9,-51868.82800000001,51868.82800000001,0.0,0.0,5.6,0,25,32,29,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,True,4,11,4,True,0.0,9,0.0,0.0,0.0,0.0,SERVICE,False,0.9603,True,0.963,0
2025-08-18,TS-010,230.3,119544.0,-46164.728,46164.728,5.1,0.0464,14.5,825,80,90,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,15,True,4,11,13,False,9.46,10,1.0,0.0,0.0,0.0,SERVICE,False,0.9994,True,0.9557,0
2025-08-18,TS-011,224.7,118518.8,-47189.928,47189.928,5.0,0.0363,14.4,916,3,66,21,3,0,1,2.0,1.0,1.0,31.0,0.0,0.0,16,True,4,11,28,False,22.94,11,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9551,0
2025-08-18,TS-012,224.2,187592.8,21884.071999999986,21884.071999999986,5.0,0.0336,15.7,1417,58,19,82,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,26,True,4,11,6,False,1.06,12,0.0,0.0,0.0,0.0,SERVICE,False,0.9765,True,0.9851,0
2025-08-18,TS-013,227.6,201420.5,35711.772,35711.772,5.1,0.0066,17.7,1077,52,88,12,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,27,True,4,11,27,False,19.93,13,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9634,0
2025-08-18,TS-014,282.8,178939.4,13230.671999999991,13230.671999999991,6.3,0.0135,17.4,812,86,73,4,4,0,1,2.0,1.0,1.0,0.0,0.0,0.0,18,True,4,11,5,True,0.0,14,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9494,0
2025-08-18,TS-015,362.2,114364.4,-51344.32800000001,51344.32800000001,8.0,0.0322,15.4,905,25,89,24,24,0,0,0.0,0.0,0.0,33.4,0.0,0.0,22,True,4,11,15,False,11.97,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9651,True,0.9613,0
2025-08-18,TS-016,0.0,128846.7,-36862.028000000006,36862.028000000006,0.0,0.0,5.4,0,30,75,15,15,0,0,1.0,0.0,0.0,17.8,128.0,162688.0,21,True,4,11,8,False,2.98,16,0.0,0.0,0.0,0.0,SERVICE,False,0.9963,True,0.9438,0
2025-08-18,TS-017,0.0,107454.7,-58254.028000000006,58254.028000000006,0.0,0.0,5.9,0,20,85,40,20,0,0,0.0,0.0,0.0,33.0,0.0,0.0,20,True,4,11,7,False,2.06,17,1.0,0.0,0.0,0.0,SERVICE,False,0.9795,True,0.9443,0
2025-08-18,TS-018,220.7,180269.4,14560.671999999991,14560.671999999991,4.9,0.0426,16.1,1492,64,60,114,60,0,0,1.0,1.0,1.0,17.4,39.60000000000002,62449.20000000003,16,True,4,11,23,False,18.19,18,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9673,0
2025-08-18,TS-019,263.2,204335.4,38626.67199999999,38626.67199999999,5.8,0.0025,15.1,802,55,7,36,7,0,1,1.0,1.0,1.0,16.7,0.0,0.0,13,True,4,11,29,False,25.2,19,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9669,0
2025-08-18,TS-020,256.4,216845.9,51137.17199999999,51137.17199999999,5.7,0.0296,15.7,981,72,104,65,65,0,0,1.0,0.0,0.0,14.2,0.0,0.0,14,True,4,11,30,False,27.79,20,0.0,0.0,0.0,0.0,STANDBY,False,0.9431,True,0.9747,0
2025-08-18,TS-021,0.0,120016.4,-45692.32800000001,45692.32800000001,0.0,0.0,5.6,0,79,30,49,30,0,0,2.0,1.0,1.0,0.0,0.0,0.0,9,True,4,11,26,False,19.4,21,0.0,0.0,0.0,0.0,STANDBY,False,0.923,True,0.9451,0
2025-08-18,TS-022,0.0,188427.6,22718.872000000003,22718.872000000003,0.0,0.0,3.4,0,41,44,35,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,True,4,11,21,False,15.56,22,0.0,0.0,0.0,0.0,SERVICE,False,0.984,True,0.9405,0
2025-08-18,TS-023,0.0,144716.5,-20992.228000000003,20992.228000000003,0.0,0.0,4.5,0,13,98,22,13,0,0,0.0,0.0,0.0,16.4,43.10000000000002,81286.60000000005,21,True,4,11,20,False,12.31,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9607,True,0.9392,0
2025-08-18,TS-024,0.0,179979.0,14270.271999999997,14270.271999999997,0.0,0.0,5.6,0,10,17,2,2,0,1,2.0,1.0,1.0,62.9,0.0,0.0,12,True,4,11,1,True,0.0,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9527,0
